LastName,FirstName,Gender,Country,Date,Round,Apparatus,Rank,Score
KUNZ,ALEXANDER,m,GER,1-4 Jun 2023,qual,PH,12,11.6
KUNZ,ALEXANDER,m,GER,1-4 Jun 2023,final,SR,5,13
KUNZ,ALEXANDER,m,GER,1-4 Jun 2023,qual,SR,4,13.25
KUNZ,ALEXANDER,m,GER,1-4 Jun 2023,qual,VT,10,13
KUNZ,ALEXANDER,m,GER,1-4 Jun 2023,qual,VT,10,13.1
KUZMICKAS,TOMAS,m,,8-11 Jun 2023,qual,FX,20,13.05
KUZMICKAS,TOMAS,m,,8-11 Jun 2023,final,HB,8,13.066
KUZMICKAS,TOMAS,m,,8-11 Jun 2023,qual,HB,7,13.2
KUZMICKAS,TOMAS,m,,8-11 Jun 2023,qual,PB,13,13.5
LALONDE,JENNA,m,CAN,"29 Jul-2 Aug, 2023",AAqual,VT,NA,13.05
LAN,XINGYU,m,CHN,1-5 Aug 2023,qual,FX,23,13.466
LAN,XINGYU,m,CHN,1-5 Aug 2023,qual,HB,26,13.366
LAN,XINGYU,m,CHN,1-5 Aug 2023,qual,PB,6,14.4
LAN,XINGYU,m,CHN,1-5 Aug 2023,final,PH,7,13.5
LAN,XINGYU,m,CHN,1-5 Aug 2023,qual,PH,7,13.866
LAN,XINGYU,m,CHN,1-5 Aug 2023,final,SR,1,15.36
LAN,XINGYU,m,CHN,1-5 Aug 2023,qual,SR,1,15.3
LAN,XINGYU,m,CHN,1-5 Aug 2023,qual,VT,11,14.43
LANGE,RUAN,m,RSA,1-5 Aug 2023,qual,FX,76,10.9
LANGE,RUAN,m,RSA,1-5 Aug 2023,qual,HB,77,9.866
LANGE,RUAN,m,RSA,1-5 Aug 2023,qual,PB,67,11.9
LANGE,RUAN,m,RSA,1-5 Aug 2023,qual,PH,72,10.933
LANGE,RUAN,m,RSA,1-5 Aug 2023,qual,SR,79,11
LANGE,RUAN,m,RSA,1-5 Aug 2023,qual,VT,27,13.96
LANGENEGGER,FLORIAN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,FX,118,11.866
LANGENEGGER,FLORIAN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,PH,97,11.833
LANGENEGGER,FLORIAN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,SR,81,12.633
LANGENEGGER,FLORIAN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,VT,29,14.3
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,AAfinal,FX,2,14.1
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,qual,FX,20,13.7
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,AAfinal,HB,18,12.933
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,qual,HB,32,13
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,AAfinal,PB,16,13.566
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,qual,PB,46,13.333
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,AAfinal,PH,5,13.833
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,qual,PH,21,13.466
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,qual,SR,43,13.266
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,AAfinal,SR,16,13.033
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,AAfinal,VT,7,14.4
LANGENEGGER,FLORIAN,m,SUI,11-16 Apr 2023,qual,VT,38,14.033
LANGENEGGER,FLORIAN,m,SUI,17-19 Mar 2023,qual,FX,13,14
LANGENEGGER,FLORIAN,m,SUI,17-19 Mar 2023,qual,HB,33,12.65
LANGENEGGER,FLORIAN,m,SUI,17-19 Mar 2023,qual,PB,18,13.95
LANGENEGGER,FLORIAN,m,SUI,17-19 Mar 2023,qual,PH,20,12.9
LANGENEGGER,FLORIAN,m,SUI,17-19 Mar 2023,qual,SR,30,13.15
LANGENEGGER,FLORIAN,m,SUI,17-19 Mar 2023,qual,VT,45,13
LEAVER,JAMES,m,GBR,24-27 Mar 2022,qual,FX,28,12.35
LEAVER,JAMES,m,GBR,24-27 Mar 2022,qual,HB,22,11.9
LEAVER,JAMES,m,GBR,24-27 Mar 2022,qual,PB,13,13
LEAVER,JAMES,m,GBR,24-27 Mar 2022,qual,PH,30,5.35
LEAVER,JAMES,m,GBR,24-27 Mar 2022,qual,SR,18,12.6
LEAVER,JAMES,m,GBR,24-27 Mar 2022,qual,VT,20,13.55
LEE,CHIH,m,TPE,1-5 Aug 2023,qual,FX,17,13.7
LEE,CHIH,m,TPE,1-5 Aug 2023,final,HB,6,13.66
LEE,CHIH,m,TPE,1-5 Aug 2023,qual,HB,11,13.8
LEE,CHIH,m,TPE,1-5 Aug 2023,qual,PB,23,13.633
LEE,CHIH,m,TPE,1-5 Aug 2023,final,PH,1,15.5
LEE,CHIH,m,TPE,1-5 Aug 2023,qual,PH,2,14.866
LEE,CHIH,m,TPE,1-5 Aug 2023,qual,SR,37,13
LEE,CHIH,m,TPE,1-5 Aug 2023,qual,VT,14,14.3
LEE,CHIH KAI,m,TPE,9-12 Mar 2023,qual,PB,27,12.2
LEE,CHIH KAI,m,TPE,27-30 Apr 2023,qual,PB,18,12.7
LEE,CHIH KAI,m,TPE,23-26 Feb 2023,qual,PB,25,12.666
LEE,CHIH KAI,m,TPE,1-4 Mar 2023,qual,PB,10,13.8
LEE,CHIH KAI,m,TPE,9-12 Mar 2023,qual,PH,9,14.033
LEE,CHIH KAI,m,TPE,27-30 Apr 2023,final,PH,1,15.033
LEE,CHIH KAI,m,TPE,27-30 Apr 2023,qual,PH,3,14.533
LEE,CHIH KAI,m,TPE,23-26 Feb 2023,final,PH,7,14.3
LEE,CHIH KAI,m,TPE,23-26 Feb 2023,qual,PH,2,15.033
LEE,CHIH KAI,m,TPE,1-4 Mar 2023,qual,PH,17,13.666
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAfinal,FX,10,12.7
LEE,DANIEL,m,JEY,29 Jul-2 Aug 2022,qual,FX,12,12.85
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAfinal,HB,7,13.25
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAfinal,PB,4,14
LEE,DANIEL,m,JEY,29 Jul-2 Aug 2022,qual,PB,16,13.6
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAfinal,PH,13,12.45
LEE,DANIEL,m,JEY,29 Jul-2 Aug 2022,qual,PH,24,11.9
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAfinal,SR,8,12.9
LEE,DANIEL,m,JEY,29 Jul-2 Aug 2022,final,SR,7,12.9
LEE,DANIEL,m,JEY,29 Jul-2 Aug 2022,qual,SR,11,13.3
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAfinal,VT,4,14.15
LEE,DANIEL,m,JEY,"29 Jul-2 Aug, 2023",AAqual,VT,NA,14.35
LEE,DANIEL,m,JEY,29 Jul-2 Aug 2022,qual,HB,25,12.05
LEE,JUNGHYO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,HB,66,12.866
LEE,JUNGHYO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,PB,114,12.566
LEE,JUNGHYO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,PH,45,13
LEE,JUNGHYO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,SR,103,12.1
LEE,JUNGHYO,m,KOR,1-5 Aug 2023,qual,HB,47,12.666
LEE,JUNGHYO,m,KOR,1-5 Aug 2023,qual,PB,17,13.766
LEE,JUNGHYO,m,KOR,1-5 Aug 2023,qual,PH,20,13.133
LEE,JUNGHYO,m,KOR,1-5 Aug 2023,qual,SR,16,13.933
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,FX,85,12.733
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,HB,94,12.233
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,PB,81,13.266
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,PH,60,12.633
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,SR,32,13.433
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,VT,11,14.6
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,final,VT,6,14.166
LEE,JUNHO,m,KOR,29 Oct 2022 - 6 Nov 2022,qual,VT,6,14.3
LEE,MAN HIN FRANKIE,m,HKG,1-5 Aug 2023,qual,FX,72,11.466
LEE,MAN HIN FRANKIE,m,HKG,1-5 Aug 2023,qual,VT,44,13.63
LEE,MAN HIN FRANKIE,m,HKG,1-5 Aug 2023,qual,VT,16,13.066
LEE,MAN HIN FRANKIE,m,HKG,25-28 May 2023,qual,FX,18,11.2
LEE MAN HIN,FRANKIE,m,HKG,25-28 May 2023,qual,VT,13,13.7
LEE MAN HIN,FRANKIE,m,HKG,25-28 May 2023,qual,VT,13,13.1
LENBERG,JOAKIM,m,SWE,29 Oct 2022 - 6 Nov 2022,qual,FX,98,12.5
LENBERG,JOAKIM,m,SWE,29 Oct 2022 - 6 Nov 2022,qual,HB,95,12.2
LENBERG,JOAKIM,m,SWE,29 Oct 2022 - 6 Nov 2022,qual,PB,133,11.8
LENBERG,JOAKIM,m,SWE,29 Oct 2022 - 6 Nov 2022,qual,PH,119,10.966
LENBERG,JOAKIM,m,SWE,29 Oct 2022 - 6 Nov 2022,qual,SR,122,11.666
LENBERG,JOAKIM,m,SWE,29 Oct 2022 - 6 Nov 2022,qual,VT,118,12.9
LENBERG,JOAKIM,m,SWE,18-21 Aug 2022,qual,FX,47,13.233
LENBERG,JOAKIM,m,SWE,18-21 Aug 2022,qual,HB,86,12.133
LENBERG,JOAKIM,m,SWE,18-21 Aug 2022,qual,PB,68,12.8
LENBERG,JOAKIM,m,SWE,18-21 Aug 2022,qual,PH,87,11.633
LENBERG,JOAKIM,m,SWE,18-21 Aug 2022,qual,SR,87,12.4
LENBERG,JOAKIM,m,SWE,18-21 Aug 2022,qual,VT,75,13.4
LENBERG,JOAKIM,m,SWE,11-16 Apr 2023,qual,FX,74,12.866
LENBERG,JOAKIM,m,SWE,11-16 Apr 2023,qual,HB,120,10.733
LENBERG,JOAKIM,m,SWE,11-16 Apr 2023,qual,PB,111,11.3
LENBERG,JOAKIM,m,SWE,11-16 Apr 2023,qual,SR,121,11.7
LENBERG,JOAKIM,m,SWE,11-16 Apr 2023,qual,VT,100,13.1
LEVANTESI,MATTEO,m,ITA,29 Oct 2022 - 6 Nov 2022,qual,FX,58,13.233
LEVANTESI,MATTEO,m,ITA,29 Oct 2022 - 6 Nov 2022,qual,HB,33,13.5
LEVANTESI,MATTEO,m,ITA,29 Oct 2022 - 6 Nov 2022,qual,PB,20,14.533
LEVANTESI,MATTEO,m,ITA,29 Oct 2022 - 6 Nov 2022,qual,SR,66,12.866
LEVANTESI,MATTEO,m,ITA,29 Oct 2022 - 6 Nov 2022,qual,VT,63,13.833
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,FX,27,13.666
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,TeamFinal,FX,21,13.7
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,HB,21,13.533
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,TeamFinal,HB,11,13.333
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,final,PB,5,14.433
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,PB,2,14.8
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,TeamFinal,PB,6,14.6
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,PH,50,12.866
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,TeamFinal,PH,18,13.1
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,SR,47,13.133
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,VT,51,13.933
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,TeamFinal,VT,21,13.7
LEVANTESI,MATTEO,m,ITA,18-21 Aug 2022,qual,VT,22,12.866
LEVANTESI,MATTEO,m,ITA,11-16 Apr 2023,qual,HB,12,13.4
LEVANTESI,MATTEO,m,ITA,11-16 Apr 2023,final,PB,8,13.133
LEVANTESI,MATTEO,m,ITA,11-16 Apr 2023,qual,PB,3,14.733
LEVANTESI,MATTEO,m,ITA,11-16 Apr 2023,qual,PH,51,12.866
LEVANTESI,MATTEO,m,ITA,11-16 Apr 2023,qual,SR,35,13.4
LEVANTESI,MATTEO,m,ITA,23-26 Feb 2023,qual,FX,19,13.4
LEVANTESI,MATTEO,m,ITA,9-12 Mar 2023,qual,HB,44,10.133
LEVANTESI,MATTEO,m,ITA,23-26 Feb 2023,qual,HB,12,13.133
LEVANTESI,MATTEO,m,ITA,9-12 Mar 2023,qual,PB,9,14.133
LEVANTESI,MATTEO,m,ITA,23-26 Feb 2023,final,PB,2,15.266
LEVANTESI,MATTEO,m,ITA,23-26 Feb 2023,qual,PB,7,14.333
LEVANTESI,MATTEO,m,ITA,9-12 Mar 2023,qual,SR,17,13.033
LEVANTESI,MATTEO,m,ITA,23-26 Feb 2023,qual,VT,10,14.2
LEVANTESI,MATTEO,m,ITA,23-26 Feb 2023,qual,VT,10,14
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,FX,15,12.65
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,HB,26,10.65
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,PB,19,12.3
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,PH,21,11.25
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,SR,22,12.2
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,VT,12,12.25
LEWIS,HENRY,m,GBR,23-26 Mar 2023,qual,VT,12,12.75
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,final,FX,7,12.75
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,qual,FX,7,13
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,qual,HB,18,12.15
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,qual,PB,10,13.25
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,final,PH,2,13.9
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,qual,PH,2,14.6
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,final,SR,4,13.7
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,qual,SR,4,13.8
LEWIS,JAMIE,m,GBR,23-26 Mar 2023,qual,VT,15,14.4
LIASKINAS,ERNESTAS,m,LTU,18-21 Aug 2022,qual,FX,109,10.7
LIASKINAS,ERNESTAS,m,LTU,18-21 Aug 2022,qual,PH,103,10.733
LIASKINAS,ERNESTAS,m,LTU,18-21 Aug 2022,qual,VT,102,12.633
LIDBECK,FILIP,m,SWE,11-16 Apr 2023,qual,FX,83,12.7
LIDBECK,FILIP,m,SWE,23-26 Feb 2023,qual,FX,9,13.9
LIDBECK,FILIP,m,SWE,1-4 Mar 2023,qual,FX,12,13.266
LIDBECK,FILIP,m,SWE,23-26 Feb 2023,qual,VT,23,14.233
LIDBECK,FILIP,m,SWE,1-4 Mar 2023,qual,VT,14,14.4
LIDBECK,FILIP,m,SWE,23-26 Feb 2023,qual,VT,23,13.033
LIDBECK,FILIP,m,SWE,1-4 Mar 2023,qual,VT,14,13.1
LIEW,JUN YI ZAC,m,SGP,1-5 Aug 2023,qual,FX,64,12.1
LIEW,JUN YI ZAC,m,SGP,1-5 Aug 2023,qual,HB,75,10.2
LIEW,JUN YI ZAC,m,SGP,1-5 Aug 2023,qual,PB,76,10.833
LIEW,JUN YI ZAC,m,SGP,1-5 Aug 2023,qual,PH,61,11.566
LIEW,JUN YI ZAC,m,SGP,1-5 Aug 2023,qual,SR,78,11.233
LIEW,JUN YI ZAC,m,SGP,1-5 Aug 2023,qual,VT,79,9.833
LIN,GUAN,m,TPE,1-5 Aug 2023,qual,FX,31,13.2
LIN,GUAN,m,TPE,1-5 Aug 2023,qual,HB,37,12.933
LIN,GUAN,m,TPE,1-5 Aug 2023,qual,PB,75,10.866
LIN,GUAN,m,TPE,1-5 Aug 2023,qual,PH,40,12.5
LIN,GUAN,m,TPE,1-5 Aug 2023,qual,SR,15,13.966
LIN,GUAN,m,TPE,1-5 Aug 2023,qual,VT,41,13.66
LIN,GUAN YI,m,TPE,29 Oct 2022 - 6 Nov 2022,qual,FX,132,10.366
LIN,GUAN YI,m,TPE,29 Oct 2022 - 6 Nov 2022,qual,PH,42,13
LIN,GUAN YI,m,TPE,29 Oct 2022 - 6 Nov 2022,qual,SR,19,13.833
LIN,GUAN YI,m,TPE,29 Oct 2022 - 6 Nov 2022,qual,VT,38,14.2
LIN,GUAN YI,m,TPE,9-12 Mar 2023,qual,HB,45,7.766
LIN,GUAN YI,m,TPE,1-4 Mar 2023,qual,HB,14,12.5
LIN,GUAN YI,m,TPE,9-12 Mar 2023,qual,PB,17,13.366
LIN,GUAN YI,m,TPE,9-12 Mar 2023,final,SR,5,14.233
LIN,GUAN YI,m,TPE,9-12 Mar 2023,qual,SR,8,14.033
LIN,GUAN YI,m,TPE,27-30 Apr 2023,qual,SR,13,13.833
LIN,GUAN YI,m,TPE,23-26 Feb 2023,qual,SR,15,13.766
LIN,GUAN YI,m,TPE,1-4 Mar 2023,qual,SR,14,14.066
LISTER,CAMERON,m,GBR,24-27 Mar 2022,qual,SR,29,11.35
LISTER,CAMERON,m,GBR,24-27 Mar 2022,qual,VT,32,11.55
LIU,YANG,m,CHN,1-4 Mar 2023,final,SR,1,15.366
LIU,YANG,m,CHN,1-4 Mar 2023,qual,SR,1,15.333
LIUBIMOV,ILIA,m,ISR,29 Oct 2022 - 6 Nov 2022,qual,PB,116,12.5
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,AAfinal,FX,22,13.033
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,qual,FX,105,12.233
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,AAfinal,HB,6,13.433
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,qual,HB,17,13.233
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,AAfinal,PB,15,13.6
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,qual,PB,84,12.6
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,AAfinal,PH,21,11.8
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,qual,PH,25,13.333
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,qual,SR,59,13.066
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,AAfinal,SR,24,11.833
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,AAfinal,VT,14,13.9
LIUBIMOV,ILIA,m,ISR,11-16 Apr 2023,qual,VT,58,13.8
LIUBIMOV,ILIA,m,ISR,25-28 May 2023,qual,HB,10,12.9
LIUBIMOV,ILIA,m,ISR,25-28 May 2023,qual,PH,11,12.9
LIUBIMOV,ILIA,m,ISR,17-19 Mar 2023,qual,FX,39,12.7
LIUBIMOV,ILIA,m,ISR,17-19 Mar 2023,qual,HB,53,11.35
LIUBIMOV,ILIA,m,ISR,17-19 Mar 2023,qual,PB,23,13.7
LIUBIMOV,ILIA,m,ISR,17-19 Mar 2023,qual,PH,11,13.45
LIUBIMOV,ILIA,m,ISR,17-19 Mar 2023,qual,SR,53,11.65
LIUBIMOV,ILIA,m,ISR,17-19 Mar 2023,qual,VT,38,13.55
LODADIO,MARCO,m,ITA,11-16 Apr 2023,qual,FX,52,13.3
LODADIO,MARCO,m,ITA,11-16 Apr 2023,final,SR,4,14.666
LODADIO,MARCO,m,ITA,11-16 Apr 2023,qual,SR,7,14.633
LODADIO,MARCO,m,ITA,11-16 Apr 2023,qual,VT,26,14.233
LODADIO,MARCO,m,ITA,17-19 Mar 2023,qual,FX,19,13.65
LODADIO,MARCO,m,ITA,17-19 Mar 2023,final,SR,2,14.5
LODADIO,MARCO,m,ITA,17-19 Mar 2023,qual,SR,2,14.6
LODADIO,MARCO,m,ITA,17-19 Mar 2023,qual,VT,19,14.25
LOGAN,ADAM GUEST,m,GBR,24-27 Mar 2022,qual,VT,NA,13.233
LOGAN,ADAM GUEST,m,GBR,24-27 Mar 2022,qual,VT,NA,11.8
LOOS,RILEY,m,USA,9-12 Mar 2023,final,FX,3,13.733
LOOS,RILEY,m,USA,9-12 Mar 2023,qual,FX,5,13.766
LOOS,RILEY,m,USA,9-12 Mar 2023,qual,HB,28,12.366
LOOS,RILEY,m,USA,9-12 Mar 2023,qual,PH,16,13.4
LOOS,RILEY,m,USA,9-12 Mar 2023,final,SR,8,14
LOOS,RILEY,m,USA,9-12 Mar 2023,qual,SR,6,14.1
LOPEZ,JOSE,m,PUR,29 Oct 2022 - 6 Nov 2022,qual,FX,130,10.566
LOPEZ,JOSE,m,PUR,29 Oct 2022 - 6 Nov 2022,qual,HB,99,12.133
LOPEZ,JOSE,m,PUR,29 Oct 2022 - 6 Nov 2022,qual,PB,103,12.733
LOPEZ,JOSE,m,PUR,29 Oct 2022 - 6 Nov 2022,qual,PH,85,12.166
LOPEZ,JOSE,m,PUR,29 Oct 2022 - 6 Nov 2022,qual,SR,92,12.566
LOPEZ,JOSE,m,PUR,29 Oct 2022 - 6 Nov 2022,qual,VT,123,12.766
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,AAfinal,FX,4,13.1
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,FX,10,12.8
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,AAfinal,HB,6,12.7
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,final,HB,8,11.1
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,HB,4,12.65
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,AAfinal,PB,11,12.75
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,PB,14,12.7
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,AAfinal,PH,7,12.2
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,PH,26,9.75
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,AAfinal,SR,9,11.85
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,final,SR,3,13.3
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,SR,4,12.8
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,AAfinal,VT,12,13.35
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,VT,24,12.85
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,final,VT,4,14.25
LOPEZ,JOSE,m,PUR,24-28 Jun 2023,qual,VT,9,12.8
LYNES,FRASER GUEST,m,GBR,24-27 Mar 2022,qual,SR,NA,11.733
LYNN,CAMERON,m,GBR,24-27 Mar 2022,final,FX,8,12.366
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,FX,7,13.65
LYNN,CAMERON,m,GBR,24-27 Mar 2022,final,HB,4,12.8
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,HB,5,13.5
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,PB,10,13.15
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,PH,10,12.45
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,SR,13,12.9
LYNN,CAMERON,m,GBR,24-27 Mar 2022,final,VT,4,13.8
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,VT,16,13.85
LYNN,CAMERON,m,GBR,24-27 Mar 2022,final,VT,4,14.033
LYNN,CAMERON,m,GBR,24-27 Mar 2022,qual,VT,16,14.15
LYNN,CAMERON,m,GBR,23-26 Mar 2023,final,FX,8,12.7
LYNN,CAMERON,m,GBR,23-26 Mar 2023,qual,FX,8,13
LYNN,CAMERON,m,GBR,23-26 Mar 2023,final,HB,6,12.95
LYNN,CAMERON,m,GBR,23-26 Mar 2023,qual,HB,6,13.45
LYNN,CAMERON,m,GBR,23-26 Mar 2023,final,PB,6,12.85
LYNN,CAMERON,m,GBR,23-26 Mar 2023,qual,PB,7,13.5
LYNN,CAMERON,m,GBR,23-26 Mar 2023,qual,PH,25,9.55
LYNN,CAMERON,m,GBR,23-26 Mar 2023,qual,SR,10,13.15
LYNN,CAMERON,m,GBR,23-26 Mar 2023,qual,VT,21,13.85
LYNN,CAMERON,m,SCO,29 Jul-2 Aug 2022,qual,PB,27,12.65
LYNN,CAMERON,m,SCO,29 Jul-2 Aug 2022,qual,PH,12,13
LYNN,CAMERON,m,SCO,29 Jul-2 Aug 2022,qual,SR,18,13
LYNN,CAMERON,m,SCO,29 Jul-2 Aug 2022,qual,HB,27,12.05
LYNN,CAMERON,m,GBR,17-19 Mar 2023,qual,FX,46,12.4
LYNN,CAMERON,m,GBR,17-19 Mar 2023,qual,HB,48,11.6
LYNN,CAMERON,m,GBR,17-19 Mar 2023,qual,PB,47,12.35
LYNN,CAMERON,m,GBR,17-19 Mar 2023,qual,PH,35,12.15
LYNN,CAMERON,m,GBR,17-19 Mar 2023,qual,VT,27,13.85
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,qual,FX,NA,14.15
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,final,FX,NA,14.15
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,qual,HB,NA,13.7
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,final,HB,NA,12.3
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,qual,PB,NA,13.95
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,final,PB,NA,12.9
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,qual,PH,NA,13.75
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,final,PH,NA,13.65
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,qual,SR,NA,13.65
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,final,SR,NA,13.85
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,qual,VT,NA,13.75
LASIC-ELLIS,IAN,m,USA,19-20 Aug 2022,final,VT,NA,14.25
LASIC-ELLIS,IAN,m,USA,25-27 Feb 2022,AAfinal,FX,3,13.65
LASIC-ELLIS,IAN,m,USA,25-27 Feb 2022,AAfinal,HB,6,13.3
LASIC-ELLIS,IAN,m,USA,25-27 Feb 2022,AAfinal,PB,14,13.3
LASIC-ELLIS,IAN,m,USA,25-27 Feb 2022,AAfinal,PH,7,13.5
LASIC-ELLIS,IAN,m,USA,25-27 Feb 2022,AAfinal,SR,4,13.75
LASIC-ELLIS,IAN,m,USA,25-27 Feb 2022,AAfinal,VT,25,13.55
LASIC-ELLIS,IAN,m,USA,24-26 Feb 2023,AAfinal,FX,7,13.6
LASIC-ELLIS,IAN,m,USA,24-26 Feb 2023,AAfinal,HB,14,12.7
LASIC-ELLIS,IAN,m,USA,24-26 Feb 2023,AAfinal,PB,5,14.5
LASIC-ELLIS,IAN,m,USA,24-26 Feb 2023,AAfinal,PH,9,13.4
LASIC-ELLIS,IAN,m,USA,24-26 Feb 2023,AAfinal,SR,7,13.95
LASIC-ELLIS,IAN,m,USA,24-26 Feb 2023,AAfinal,VT,NA,13.7
LEE,MAN HIN,m,HKG,1-4 Jun 2023,qual,FX,13,11.8
LEE,MAN HIN,m,HKG,1-4 Jun 2023,final,VT,6,13.8
LEE,MAN HIN,m,HKG,1-4 Jun 2023,qual,VT,8,13.15
LEE,MAN HIN,m,HKG,1-4 Jun 2023,qual,VT,8,13.2
