LastName,FirstName,Gender,Country,Date,Round,Apparatus,Rank,Score
LEON,MILCA,w,VEN,29 Oct 2022 - 6 Nov 2022,qual,UB,90,11.766
LEON,MILCA,w,VEN,29 Oct 2022 - 6 Nov 2022,qual,VT,117,12.2
LEON,MILCA,w,VEN,24-28 Jun 2023,AAfinal,BB,11,11.15
LEON,MILCA,w,VEN,24-28 Jun 2023,final,BB,8,8.45
LEON,MILCA,w,VEN,24-28 Jun 2023,qual,BB,4,12
LEON,MILCA,w,VEN,24-28 Jun 2023,AAfinal,FX,14,10.95
LEON,MILCA,w,VEN,24-28 Jun 2023,qual,FX,25,11.15
LEON,MILCA,w,VEN,24-28 Jun 2023,AAfinal,UB,8,11.9
LEON,MILCA,w,VEN,24-28 Jun 2023,final,UB,7,12
LEON,MILCA,w,VEN,24-28 Jun 2023,qual,UB,6,12.5
LEON,MILCA,w,VEN,24-28 Jun 2023,AAfinal,VT,14,12.05
LEON,MILCA,w,VEN,24-28 Jun 2023,qual,VT,21,12.4
LEWIS,LUCY,w,GBR,24-27 Mar 2022,final,UB,8,10.65
LEWIS,LUCY,w,GBR,24-27 Mar 2022,qual,UB,8,12.6
LEWIS,LUCY,w,GBR,23-26 Mar 2023,qual,BB,14,11.9
LEWIS,LUCY,w,GBR,23-26 Mar 2023,qual,FX,18,11.65
LEWIS,LUCY,w,GBR,23-26 Mar 2023,qual,UB,23,11.45
LIM,KAITLYN,w,SGP,29 Jul-2 Aug 2022,qual,BB,21,11.4
LIM,KAITLYN,w,SGP,29 Jul-2 Aug 2022,qual,FX,28,11.05
LIN,YI,w,TPE,1-5 Aug 2023,qual,BB,15,11.866
LIN,YI,w,TPE,1-5 Aug 2023,qual,FX,34,11.133
LIN,YI,w,TPE,1-5 Aug 2023,qual,UB,24,11.533
LIN,YI,w,TPE,1-5 Aug 2023,qual,VT,20,12.76
LIN,YI,w,TPE,1-5 Aug 2023,qual,VT,12,11.966
LINDSAY,DIXIE,w,GBR,24-27 Mar 2022,qual,BB,50,9.85
LINDSAY,DIXIE,w,GBR,24-27 Mar 2022,qual,FX,29,11.65
LINDSAY,DIXIE,w,GBR,24-27 Mar 2022,qual,UB,33,10.75
LINDSAY,DIXIE,w,GBR,24-27 Mar 2022,qual,VT,38,12.35
LLACER,MAIA,w,ESP,25-28 May 2023,final,UB,5,12.6
LLACER SIRERA,MAIA,w,ESP,29 Oct 2022 - 6 Nov 2022,qual,FX,98,12
LLACER SIRERA,MAIA,w,ESP,29 Oct 2022 - 6 Nov 2022,qual,UB,105,11.066
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,AAfinal,BB,14,11.166
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,AAfinal,FX,5,12.533
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,AAfinal,UB,5,12.9
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,AAfinal,VT,7,12.966
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,qual,BB,12,12.3
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,final,FX,8,11.63
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,qual,FX,8,12.533
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,final,UB,5,12.866
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,qual,UB,10,12.8
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,qual,VT,9,13.06
LLACER SIRERA,MAIA,w,ESP,1-5 Aug 2023,qual,VT,11,11.966
LLACER SIRERA,MAIA,w,ESP,11-16 Apr 2023,qual,UB,26,12.933
LLACER SIRERA,MAIA,w,ESP,11-16 Apr 2023,qual,VT,60,12.8
LLACER SIRERA,MAIA,w,ESP,25-28 May 2023,qual,BB,27,10.133
LLACER SIRERA,MAIA,w,ESP,25-28 May 2023,qual,UB,7,12.4
LLOYD JONES,MAISIE,w,GBR,24-27 Mar 2022,qual,BB,64,8.1
LLOYD JONES,MAISIE,w,GBR,24-27 Mar 2022,qual,FX,45,10.95
LLOYD JONES,MAISIE,w,GBR,24-27 Mar 2022,qual,UB,26,11.05
LLOYD JONES,MAISIE,w,GBR,24-27 Mar 2022,qual,VT,31,12.65
LOCHHEAD,CAITLIN,w,GBR,24-27 Mar 2022,qual,BB,33,10.8
LOCHHEAD,CAITLIN,w,GBR,24-27 Mar 2022,qual,FX,31,11.65
LOCHHEAD,CAITLIN,w,GBR,24-27 Mar 2022,qual,UB,58,8.85
LOCHHEAD,CAITLIN,w,GBR,24-27 Mar 2022,qual,VT,41,12.1
LOCMELE,ANNA,w,LAT,11-14 Aug 2022,qual,BB,114,9
LOCMELE,ANNA,w,LAT,11-14 Aug 2022,qual,FX,114,9.466
LOCMELE,ANNA,w,LAT,11-14 Aug 2022,qual,UB,118,6
LOCMELE,ANNA,w,LAT,11-14 Aug 2022,qual,VT,91,11.833
LOIKAS,SARA,w,FIN,25-28 May 2023,qual,BB,18,11.633
LOIKAS,SARA,w,FIN,25-28 May 2023,qual,FX,22,9.633
LOIKAS,SARA,w,FIN,25-28 May 2023,qual,UB,19,9.966
LOIKAS,SARA,w,FIN,25-28 May 2023,qual,VT,14,11.966
LOIKAS,SARA SOFIA,w,FIN,1-5 Aug 2023,qual,BB,17,11.766
LOIKAS,SARA SOFIA,w,FIN,1-5 Aug 2023,qual,FX,33,11.2
LOIKAS,SARA SOFIA,w,FIN,1-5 Aug 2023,qual,UB,36,10.233
LOIKAS,SARA SOFIA,w,FIN,1-5 Aug 2023,qual,VT,36,11.93
LOPEZ,LOUISE,w,MEX,27-30 Apr 2023,qual,BB,27,10.3
LOPEZ,LOUISE,w,MEX,27-30 Apr 2023,qual,FX,21,11.4
LOUON,NOEMIE,w,BEL,11-14 Aug 2022,qual,BB,13,12.933
LOUON,NOEMIE,w,BEL,11-14 Aug 2022,TeamFinal,BB,10,12.833
LOUON,NOEMIE,w,BEL,11-14 Aug 2022,qual,UB,24,12.933
LOUON,NOEMIE,w,BEL,11-14 Aug 2022,qual,VT,57,12.7
LOUSTALOT,CASSANDRA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,BB,32,12.533
LOUSTALOT,CASSANDRA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,FX,51,12.633
LOUSTALOT,CASSANDRA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,VT,102,12.466
LOUSTALOT,CASSANDRA,w,MEX,24-28 Jun 2023,qual,BB,15,11.15
LOUSTALOT,CASSANDRA,w,MEX,24-28 Jun 2023,qual,FX,4,12.9
LOUSTALOT,CASSANDRA,w,MEX,24-28 Jun 2023,qual,VT,18,12.65
LUNDQVIST WINGREN,MALVA,w,SWE,29 Oct 2022 - 6 Nov 2022,qual,FX,105,11.833
LUNDQVIST WINGREN,MALVA,w,SWE,29 Oct 2022 - 6 Nov 2022,qual,VT,109,12.333
LUO,HUAN,w,CHN,1-5 Aug 2023,AAfinal,BB,2,14.033
LUO,HUAN,w,CHN,1-5 Aug 2023,AAfinal,FX,4,12.866
LUO,HUAN,w,CHN,1-5 Aug 2023,AAfinal,UB,1,13.933
LUO,HUAN,w,CHN,1-5 Aug 2023,AAfinal,VT,8,12.933
LUO,HUAN,w,CHN,1-5 Aug 2023,final,BB,2,13.96
LUO,HUAN,w,CHN,1-5 Aug 2023,qual,BB,3,13.7
LUO,HUAN,w,CHN,1-5 Aug 2023,qual,FX,7,12.666
LUO,HUAN,w,CHN,1-5 Aug 2023,final,UB,3,13
LUO,HUAN,w,CHN,1-5 Aug 2023,qual,UB,2,14.2
LUO,HUAN,w,CHN,1-5 Aug 2023,qual,VT,5,13.2
LUO,RUI,w,CHN,29 Oct 2022 - 6 Nov 2022,qual,BB,109,10.766
LUO,RUI,w,CHN,29 Oct 2022 - 6 Nov 2022,final,UB,6,13.8
LUO,RUI,w,CHN,29 Oct 2022 - 6 Nov 2022,qual,UB,1,14.9
LEE,SUNISA,w,USA,26-27 Aug 2023,qual,BB,NA,13.65
LEE,SUNISA,w,USA,26-27 Aug 2023,final,BB,NA,14.2
LEE,SUNISA,w,USA,26-27 Aug 2023,qual,VT,NA,13.35
LEE,SUNISA,w,USA,26-27 Aug 2023,final,VT,NA,13.4
LEW,MYLI,w,USA,26-27 Aug 2023,qual,BB,NA,13.05
LEW,MYLI,w,USA,26-27 Aug 2023,final,BB,NA,12.25
LEW,MYLI,w,USA,26-27 Aug 2023,qual,FX,NA,12.1
LEW,MYLI,w,USA,26-27 Aug 2023,final,FX,NA,11.85
LEW,MYLI,w,USA,26-27 Aug 2023,qual,UB,NA,13.9
LEW,MYLI,w,USA,26-27 Aug 2023,final,UB,NA,12.4
LEW,MYLI,w,USA,26-27 Aug 2023,qual,VT,NA,13.15
LEW,MYLI,w,USA,26-27 Aug 2023,final,VT,NA,13.2
LEW,MYLI,w,USA,24-26 Feb 2023,AAfinal,UB,3,13.65
LEW,MYLI,w,USA,24-26 Feb 2023,AAfinal,VT,NA,12.95
LIMA,ANA LUIZA,w,,8-11 Jun 2023,qual,BB,22,10.8
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,qual,BB,NA,13.25
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,final,BB,NA,12.95
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,qual,FX,NA,14.35
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,final,FX,NA,14.05
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,qual,UB,NA,12.3
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,final,UB,NA,9.9
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,qual,VT,NA,14.1
LINCOLN,KALIYA,w,USA,26-27 Aug 2023,final,VT,NA,13.9
LINCOLN,KALIYA,w,USA,24-26 Feb 2023,AAfinal,BB,22,11
LINCOLN,KALIYA,w,USA,24-26 Feb 2023,AAfinal,FX,1,13.6
LINCOLN,KALIYA,w,USA,24-26 Feb 2023,AAfinal,UB,10,12.95
LINCOLN,KALIYA,w,USA,24-26 Feb 2023,AAfinal,VT,NA,13.5
LITTLE,LAUREN,w,USA,25-27 Feb 2022,AAfinal,BB,14,12.4
LITTLE,LAUREN,w,USA,25-27 Feb 2022,AAfinal,UB,3,13.45
LITTLE,LAUREN,w,USA,25-27 Feb 2022,AAfinal,VT,NA,12.85
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,qual,BB,NA,12.35
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,final,BB,NA,12.8
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,qual,FX,NA,12.7
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,final,FX,NA,13.05
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,qual,UB,NA,12.9
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,final,UB,NA,13.15
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,qual,VT,NA,13.75
LOWE,EVEYLYNN,w,USA,26-27 Aug 2023,final,VT,NA,13.8
LOWE,EVEYLYNN,w,USA,24-26 Feb 2023,AAfinal,BB,13,11.95
LOWE,EVEYLYNN,w,USA,24-26 Feb 2023,AAfinal,FX,9,12.9
LOWE,EVEYLYNN,w,USA,24-26 Feb 2023,AAfinal,UB,25,11.4
LOWE,EVEYLYNN,w,USA,24-26 Feb 2023,AAfinal,VT,NA,13.1
MACIAS,SIRA,w,ARG,29 Oct 2022 - 6 Nov 2022,qual,FX,96,12.033
MACIAS,SIRA,w,ARG,29 Oct 2022 - 6 Nov 2022,qual,UB,58,12.733
MACIAS,SIRA,w,ARG,29 Oct 2022 - 6 Nov 2022,qual,VT,80,12.766
MADER,JASMIN,w,AUT,29 Oct 2022 - 6 Nov 2022,qual,BB,88,11.233
MADER,JASMIN,w,AUT,29 Oct 2022 - 6 Nov 2022,qual,FX,36,12.9
MADER,JASMIN,w,AUT,29 Oct 2022 - 6 Nov 2022,qual,UB,72,12.333
MADER,JASMIN,w,AUT,29 Oct 2022 - 6 Nov 2022,qual,VT,75,12.8
MADER,JASMIN,w,AUT,11-14 Aug 2022,qual,BB,47,11.866
MADER,JASMIN,w,AUT,11-14 Aug 2022,qual,FX,36,12.433
MADER,JASMIN,w,AUT,11-14 Aug 2022,qual,UB,48,12.066
MADER,JASMIN,w,AUT,11-14 Aug 2022,qual,VT,71,12.333
MADER,JASMIN,w,AUT,27-30 Apr 2023,qual,UB,13,12.1
MADSOE,JULIE,w,NOR,11-14 Aug 2022,qual,BB,60,11.566
MADSOE,JULIE,w,NOR,11-14 Aug 2022,qual,FX,93,11.133
MADSOE,JULIE,w,NOR,11-14 Aug 2022,qual,UB,83,10.8
MADSOE,JULIE,w,NOR,11-14 Aug 2022,qual,VT,34,12.933
MAEKELAE,SANI,w,FIN,29 Oct 2022 - 6 Nov 2022,qual,BB,122,10.366
MAEKELAE,SANI,w,FIN,29 Oct 2022 - 6 Nov 2022,qual,FX,111,11.733
MAEKELAE,SANI,w,FIN,29 Oct 2022 - 6 Nov 2022,qual,UB,104,11.1
MAEKELAE,SANI,w,FIN,29 Oct 2022 - 6 Nov 2022,qual,VT,120,12.166
MAEKELAE,SANI,w,FIN,11-14 Aug 2022,qual,BB,69,11.3
MAEKELAE,SANI,w,FIN,11-14 Aug 2022,qual,FX,43,12.233
MAEKELAE,SANI,w,FIN,11-14 Aug 2022,qual,UB,26,12.866
MAEKELAE,SANI,w,FIN,11-14 Aug 2022,qual,VT,21,13.266
MAEKELAE,SANI,w,FIN,11-14 Aug 2022,qual,VT,15,12.433
MAEKELAE,SANI,w,FIN,1-4 Mar 2023,qual,BB,28,11.066
MAEKELAE,SANI,w,FIN,1-4 Mar 2023,qual,UB,19,9.933
MAEKELAE,SANI,w,FIN,1-4 Mar 2023,qual,VT,11,12.533
MAEKELAE,SANI,w,FIN,1-4 Mar 2023,qual,VT,11,12.6
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,AAfinal,BB,7,13.033
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,BB,19,12.9
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,AAfinal,FX,4,13.866
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,final,FX,6,13.533
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,FX,12,13.5
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,AAfinal,UB,20,12.8
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,UB,12,14.2
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,AAfinal,VT,8,14.033
MAGGIO,MARTINA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,VT,11,14.2
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,final,BB,4,13.233
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,qual,BB,6,13.4
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,TeamFinal,BB,7,13.066
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,final,FX,2,13.933
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,qual,FX,1,13.833
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,TeamFinal,FX,1,13.733
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,qual,UB,21,13.066
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,qual,VT,10,13.666
MAGGIO,MARTINA,w,ITA,11-14 Aug 2022,TeamFinal,VT,11,13.633
MAGGIO,MARTINA,w,ITA,23-26 Feb 2023,final,BB,5,13.066
MAGGIO,MARTINA,w,ITA,23-26 Feb 2023,qual,BB,5,13.033
MAHMOUD,JANA,w,EGY,9-12 Mar 2023,qual,BB,23,11.5
MAHMOUD,JANA,w,EGY,1-4 Mar 2023,qual,BB,30,11.033
MAHMOUD,JANA,w,EGY,9-12 Mar 2023,qual,UB,13,11.966
MAHMOUD,JANA,w,EGY,1-4 Mar 2023,final,UB,8,8.566
MAHMOUD,JANA,w,EGY,1-4 Mar 2023,qual,UB,7,12.466
MAI LIU,HSIANG HAN,w,TPE,29 Oct 2022 - 6 Nov 2022,qual,BB,62,11.766
MAI LIU,HSIANG HAN,w,TPE,29 Oct 2022 - 6 Nov 2022,qual,FX,86,12.166
MAI LIU,HSIANG HAN,w,TPE,29 Oct 2022 - 6 Nov 2022,qual,UB,92,11.733
MAI LIU,HSIANG HAN,w,TPE,29 Oct 2022 - 6 Nov 2022,qual,VT,115,12.266
MAIA,LUISA,w,BRA,17-19 Mar 2023,qual,BB,32,11.7
MAIA,LUISA,w,BRA,17-19 Mar 2023,qual,FX,15,12.35
MAIA,LUISA,w,BRA,17-19 Mar 2023,qual,VT,18,13
MAKAI,LILLA,w,HUN,25-28 May 2023,qual,BB,12,12.166
MAKAI,LILLA,w,HUN,25-28 May 2023,qual,FX,14,11.533
MAKAI,LILLA,w,HUN,25-28 May 2023,qual,UB,9,12.133
MAKOVICKOVA,PATRICIE,w,CZE,1-4 Mar 2023,qual,BB,34,10.633
MAKOVICKOVA,PATRICIE,w,CZE,27-30 Apr 2023,qual,FX,30,10.9
MAKOVICKOVA,PATRICIE,w,CZE,1-4 Mar 2023,qual,FX,18,10.7
MAKOVICKOVA,PATRICIE,w,CZE,27-30 Apr 2023,final,VT,7,12.5
MAKOVICKOVA,PATRICIE,w,CZE,27-30 Apr 2023,qual,VT,7,12.633
MAKOVICKOVA,PATRICIE,w,CZE,27-30 Apr 2023,final,VT,7,11.733
MAKOVICKOVA,PATRICIE,w,CZE,27-30 Apr 2023,qual,VT,7,12.6
MAKOVICKOVA,PATRICIE,w,CZE,1-4 Mar 2023,final,VT,4,12.733
MAKOVICKOVA,PATRICIE,w,CZE,1-4 Mar 2023,qual,VT,7,12.766
MAKOVICKOVA,PATRICIE,w,CZE,1-4 Mar 2023,final,VT,4,12.466
MAKOVICKOVA,PATRICIE,w,CZE,1-4 Mar 2023,qual,VT,7,12.5
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,qual,BB,65,11.4
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,TeamFinal,BB,17,12.266
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,qual,FX,49,12.033
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,TeamFinal,FX,22,11.833
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,qual,UB,20,13.066
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,TeamFinal,UB,19,12.966
MAKOVITS,MIRTILL,w,HUN,11-14 Aug 2022,qual,VT,84,12.1
MALEWSKI,EMMA,w,GE1,17-19 Mar 2023,qual,BB,19,12.45
MALEWSKI,EMMA,w,GE1,17-19 Mar 2023,qual,FX,31,11.65
MALEWSKI,EMMA,w,GE1,17-19 Mar 2023,qual,UB,22,12.4
MALEWSKI,EMMA,w,GE1,17-19 Mar 2023,qual,VT,34,12.4
MALEWSKI,EMMA LEONIE,w,GER,29 Oct 2022 - 6 Nov 2022,qual,BB,17,12.933
MALEWSKI,EMMA LEONIE,w,GER,29 Oct 2022 - 6 Nov 2022,qual,FX,49,12.666
MALEWSKI,EMMA LEONIE,w,GER,29 Oct 2022 - 6 Nov 2022,qual,UB,31,13.333
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,final,BB,1,13.466
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,qual,BB,2,13.5
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,TeamFinal,BB,13,12.7
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,qual,FX,35,12.466
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,qual,UB,18,13.1
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,TeamFinal,UB,18,13.1
MALEWSKI,EMMA LEONIE,w,GER,11-14 Aug 2022,qual,VT,32,12.966
MALEWSKI,EMMA LEONIE,w,GER,11-16 Apr 2023,qual,BB,35,11.8
MALEWSKI,EMMA LEONIE,w,GER,11-16 Apr 2023,qual,FX,27,12.533
MALEWSKI,EMMA LEONIE,w,GER,11-16 Apr 2023,qual,UB,29,12.766
MALEWSKI,EMMA LEONIE,w,GER,1-4 Mar 2023,final,BB,3,13.233
MALEWSKI,EMMA LEONIE,w,GER,1-4 Mar 2023,qual,BB,1,13.733
MALEWSKI,EMMA LEONIE,w,GER,1-4 Mar 2023,qual,UB,9,12.266
MANDRIOTA,VERONICA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,FX,34,12.933
MANDRIOTA,VERONICA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,VT,24,13.7
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,qual,BB,79,10.3
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,final,FX,3,13.566
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,qual,FX,2,13.7
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,qual,UB,90,10.633
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,qual,VT,13,13.6
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,final,BB,1,13.766
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,qual,BB,5,12.966
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,final,FX,1,13.6
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,qual,FX,1,13.266
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,qual,UB,14,10.933
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,final,VT,4,12.366
MANECA VOINEA,SABRINA,w,ROU,11-16 Apr 2023,qual,VT,5,12.433
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,final,VT,5,13.733
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,qual,VT,3,13.766
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,final,VT,5,11.2
MANECA VOINEA,SABRINA,w,ROU,1-4 Mar 2023,qual,VT,3,12.266
MANSER,VIOLET,w,GBR,24-27 Mar 2022,qual,BB,63,8.65
MANSER,VIOLET,w,GBR,24-27 Mar 2022,qual,FX,59,10.1
MANSER,VIOLET,w,GBR,24-27 Mar 2022,qual,VT,62,10.6
MARACHA,JEA,w,WAL,"29 Jul-2 Aug, 2023",AAfinal,BB,6,12.2
MARACHA,JEA,w,WAL,29 Jul-2 Aug 2022,final,BB,6,12.666
MARACHA,JEA,w,WAL,29 Jul-2 Aug 2022,qual,BB,6,12.55
MARACHA,JEA,w,WAL,"29 Jul-2 Aug, 2023",AAfinal,FX,10,11.85
MARACHA,JEA,w,WAL,29 Jul-2 Aug 2022,qual,FX,29,10.95
MARACHA,JEA,w,WAL,"29 Jul-2 Aug, 2023",AAfinal,UB,8,12.4
MARACHA,JEA,w,WAL,29 Jul-2 Aug 2022,qual,UB,18,11.75
MARACHA,JEA,w,WAL,"29 Jul-2 Aug, 2023",AAfinal,VT,17,11.65
MARACHA,JEA BRITTANY,w,GBR,24-27 Mar 2022,final,BB,5,12.6
MARACHA,JEA BRITTANY,w,GBR,24-27 Mar 2022,qual,BB,7,12.2
MARACHA,JEA BRITTANY,w,GBR,24-27 Mar 2022,qual,FX,14,12.25
MARACHA,JEA BRITTANY,w,GBR,24-27 Mar 2022,qual,UB,12,12.05
MARACHA,JEA BRITTANY,w,GBR,24-27 Mar 2022,qual,VT,38,12.35
MARACHA,JEA BRITTANY,w,GBR,23-26 Mar 2023,qual,BB,27,11.2
MARACHA,JEA BRITTANY,w,GBR,23-26 Mar 2023,qual,FX,34,10.85
MARACHA,JEA BRITTANY,w,GBR,23-26 Mar 2023,qual,UB,25,11.05
MARACHA,JEA BRITTANY,w,GBR,23-26 Mar 2023,qual,VT,22,12.85
MARAGKOU,KONSTANTINA,w,GRE,29 Oct 2022 - 6 Nov 2022,qual,UB,138,9.7
MARAGKOU,KONSTANTINA,w,GRE,11-14 Aug 2022,qual,BB,78,11.1
MARAGKOU,KONSTANTINA,w,GRE,11-14 Aug 2022,qual,FX,85,11.3
MARAGKOU,KONSTANTINA,w,GRE,11-14 Aug 2022,qual,UB,89,10.433
MARIHUAN,ANTONIA,w,CHI,29 Oct 2022 - 6 Nov 2022,qual,BB,146,8.466
MARIHUAN,ANTONIA,w,CHI,29 Oct 2022 - 6 Nov 2022,qual,UB,118,10.833
MARIKOVA,LUCIE,w,CZE,11-14 Aug 2022,qual,UB,74,11.133
MARSHALL,MADELEINE,w,GBR,24-27 Mar 2022,qual,BB,16,11.5
MARSHALL,MADELEINE,w,GBR,24-27 Mar 2022,qual,FX,35,11.45
MARSHALL,MADELEINE,w,GBR,24-27 Mar 2022,qual,UB,36,10.6
MARSHALL,MADELEINE,w,GBR,24-27 Mar 2022,qual,VT,37,12.4
MARSHALL,MADELEINE,w,NZL,9-12 Mar 2023,qual,BB,30,11.233
MARSHALL,MADELEINE,w,NZL,23-26 Feb 2023,qual,BB,38,10.566
MARSHALL,MADELEINE,w,NZL,1-4 Mar 2023,qual,BB,24,11.633
MARSHALL,MADELEINE,w,NZL,9-12 Mar 2023,qual,FX,17,12.033
MARSHALL,MADELEINE,w,NZL,23-26 Feb 2023,qual,FX,31,9.733
MARSHALL,MADELEINE,w,NZL,1-4 Mar 2023,qual,FX,13,11.633
MARSHALL,MADELEINE,w,NZL,23-26 Feb 2023,qual,VT,15,12.166
MARSHALL,MADELEINE,w,NZL,23-26 Feb 2023,qual,VT,15,12.066
MARSHALL,MADELEINE,w,NZL,9-12 Mar 2023,qual,VT,18,11.633
MARSHALL,MADELEINE,w,NZL,1-4 Mar 2023,qual,VT,16,11.6
MARSHALL,MADELEINE,w,NZL,9-12 Mar 2023,qual,VT,18,11.7
MARSHALL,MADELEINE,w,NZL,1-4 Mar 2023,qual,VT,16,11.633
MARTINEZ,GETSEMARY,w,VEN,24-28 Jun 2023,qual,BB,30,9.7
MARTINEZ,GETSEMARY,w,VEN,24-28 Jun 2023,qual,FX,23,11.3
MARTINEZ,GETSEMARY,w,VEN,24-28 Jun 2023,qual,UB,23,10.6
MARTINEZ,GETSEMARY,w,VEN,24-28 Jun 2023,qual,VT,32,11.6
MARTINEZ,LEILA,w,ARG,29 Oct 2022 - 6 Nov 2022,qual,BB,108,10.8
MARTINEZ,LEILA,w,ARG,29 Oct 2022 - 6 Nov 2022,qual,FX,89,12.1
MARTINEZ,LEILA,w,ARG,29 Oct 2022 - 6 Nov 2022,qual,VT,90,12.666
MARTINEZ,VICTOR,w,VEN,24-28 Jun 2023,qual,VT,13,11.85
MARTINS,FILIPA,w,POR,11-14 Aug 2022,qual,UB,60,11.633
MARTINS,FILIPA,w,POR,11-16 Apr 2023,qual,BB,103,9.4
MARTINS,FILIPA,w,POR,11-16 Apr 2023,qual,FX,19,12.7
MARTINS,FILIPA,w,POR,11-16 Apr 2023,qual,UB,61,12.033
MARTINS,FILIPA,w,POR,11-16 Apr 2023,qual,VT,21,13.3
MARTINS,FILIPA,w,POR,9-12 Mar 2023,qual,BB,21,11.633
MARTINS,FILIPA,w,POR,23-26 Feb 2023,final,BB,3,13.133
MARTINS,FILIPA,w,POR,23-26 Feb 2023,qual,BB,6,13
MARTINS,FILIPA,w,POR,9-12 Mar 2023,final,UB,8,12.9
MARTINS,FILIPA,w,POR,9-12 Mar 2023,qual,UB,8,12.933
MARTINS,FILIPA,w,POR,23-26 Feb 2023,qual,UB,17,11.566
MASFERRER,LAIA,w,ESP,29 Oct 2022 - 6 Nov 2022,qual,BB,63,11.733
