"","LastName","FirstName","Gender","Competition","Country","Date","Round","Apparatus","Rank","Score","Location"
"7572","KUZMICKAS","TOMAS","m","2022 Paris World Challenge Cup","LTU","24-25 Sept 2022","qual","PH",41,11.45,"Paris, France"
"7573","KUZMICKAS","TOMAS","m","2022 Senior European Championships","LTU","18-21 Aug 2022","qual","FX",52,13.133,"Munich, Germany"
"7574","KUZMICKAS","TOMAS","m","2022 Senior European Championships","LTU","18-21 Aug 2022","qual","HB",48,12.966,"Munich, Germany"
"7575","KUZMICKAS","TOMAS","m","2022 Senior European Championships","LTU","18-21 Aug 2022","qual","PB",49,13.333,"Munich, Germany"
"7576","KUZMICKAS","TOMAS","m","2022 Senior European Championships","LTU","18-21 Aug 2022","qual","PH",70,12.2,"Munich, Germany"
"7577","KUZMICKAS","TOMAS","m","2022 Senior European Championships","LTU","18-21 Aug 2022","qual","SR",91,12.266,"Munich, Germany"
"7578","KUZMICKAS","TOMAS","m","2022 Senior European Championships","LTU","18-21 Aug 2022","qual","VT",86,13.066,"Munich, Germany"
"7579","KUZMICKAS","TOMAS","m","2022 Varna World Challenge Cup","LTU","26-29 Mar 2022","qual","HB",19,12.9,"Varna, Bulgaria"
"7580","KUZMICKAS","TOMAS","m","2022 Varna World Challenge Cup","LTU","26-29 Mar 2022","qual","PB",10,13.45,"Varna, Bulgaria"
"7581","KUZMICKAS","TOMAS","m","2023 Cairo World Cup","LTU","27-30 Apr 2023","qual","HB",25,12.333,"Cairo, Egypt"
"7582","KUZMICKAS","TOMAS","m","2023 Cairo World Cup","LTU","27-30 Apr 2023","qual","PB",25,11.8,"Cairo, Egypt"
"7583","KUZMICKAS","TOMAS","m","2023 Osijek World Challenge Cup","LTU","8-11 Jun 2023","qual","FX",20,13.05,"Osijek, Croatia"
"7584","KUZMICKAS","TOMAS","m","2023 Osijek World Challenge Cup","LTU","8-11 Jun 2023","final","HB",8,13.066,"Osijek, Croatia"
"7585","KUZMICKAS","TOMAS","m","2023 Osijek World Challenge Cup","LTU","8-11 Jun 2023","qual","HB",7,13.2,"Osijek, Croatia"
"7586","KUZMICKAS","TOMAS","m","2023 Osijek World Challenge Cup","LTU","8-11 Jun 2023","qual","PB",13,13.5,"Osijek, Croatia"
"7587","KUZMICKAS","TOMAS","m","2023 Senior European Championships","LTU","11-16 Apr 2023","qual","FX",59,13.1,"Antalya, Turkey"
"7588","KUZMICKAS","TOMAS","m","2023 Senior European Championships","LTU","11-16 Apr 2023","qual","HB",81,12.333,"Antalya, Turkey"
"7589","KUZMICKAS","TOMAS","m","2023 Senior European Championships","LTU","11-16 Apr 2023","qual","PB",60,13.033,"Antalya, Turkey"
"7590","KUZMICKAS","TOMAS","m","2023 Senior European Championships","LTU","11-16 Apr 2023","qual","PH",71,12.333,"Antalya, Turkey"
"7591","KUZMICKAS","TOMAS","m","2023 Senior European Championships","LTU","11-16 Apr 2023","qual","SR",75,12.8,"Antalya, Turkey"
"7592","KUZMICKAS","TOMAS","m","2023 Senior European Championships","LTU","11-16 Apr 2023","qual","VT",100,13.1,"Antalya, Turkey"
"7593","KYRIAKOU","NEOFYTOS","m","2023 52nd FIG Artistic Gymnastics World Championships","CYP","30 Sep 2023 - 8 Oct 2023","qual","FX",73,13.4,"Antwerp, Belgium"
"7594","KYRIAKOU","NEOFYTOS","m","2023 52nd FIG Artistic Gymnastics World Championships","CYP","30 Sep 2023 - 8 Oct 2023","qual","HB",43,13.3,"Antwerp, Belgium"
"7595","KYRIAKOU","NEOFYTOS","m","2023 52nd FIG Artistic Gymnastics World Championships","CYP","30 Sep 2023 - 8 Oct 2023","qual","VT",39,14.3,"Antwerp, Belgium"
"7596","KYRIAKOU","NEOFYTOS","m","2023 52nd FIG Artistic Gymnastics World Championships","CYP","30 Sep 2023 - 8 Oct 2023","qual","VT",18,14.3,"Antwerp, Belgium"
"7597","KYRIAKOU","NEOFYTOS","m","2023 52nd FIG Artistic Gymnastics World Championships","CYP","30 Sep 2023 - 8 Oct 2023","qual","VT",18,13.7,"Antwerp, Belgium"
"7598","KYRIAKOU","NEOFYTOS","m","2023 Cairo World Cup","CYP","27-30 Apr 2023","qual","FX",9,13.366,"Cairo, Egypt"
"7599","KYRIAKOU","NEOFYTOS","m","2023 Cairo World Cup","CYP","27-30 Apr 2023","qual","HB",22,12.633,"Cairo, Egypt"
"7600","KYRIAKOU","NEOFYTOS","m","2023 Cairo World Cup","CYP","27-30 Apr 2023","qual","VT",13,14.466,"Cairo, Egypt"
"7601","KYRIAKOU","NEOFYTOS","m","2023 Cairo World Cup","CYP","27-30 Apr 2023","qual","VT",13,12.6,"Cairo, Egypt"
"7602","KYRIAKOU","NEOFYTOS","m","2023 Cottbus World Cup","CYP","23-26 Feb 2023","qual","FX",22,13.233,"Cottbus, Germany"
"7603","KYRIAKOU","NEOFYTOS","m","2023 Cottbus World Cup","CYP","23-26 Feb 2023","qual","HB",10,13.233,"Cottbus, Germany"
"7604","KYRIAKOU","NEOFYTOS","m","2023 Cottbus World Cup","CYP","23-26 Feb 2023","qual","VT",16,14.033,"Cottbus, Germany"
"7605","KYRIAKOU","NEOFYTOS","m","2023 Cottbus World Cup","CYP","23-26 Feb 2023","qual","VT",16,13.9,"Cottbus, Germany"
"7606","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","FX",25,13.333,"Chengdu, China"
"7607","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","HB",72,10.633,"Chengdu, China"
"7608","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","PB",43,12.866,"Chengdu, China"
"7609","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","PH",59,11.633,"Chengdu, China"
"7610","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","SR",80,10.566,"Chengdu, China"
"7611","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","VT",25,14.033,"Chengdu, China"
"7612","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","VT",9,14.033,"Chengdu, China"
"7613","KYRIAKOU","NEOFYTOS","m","2023 FISU World University Games","CYP","1-5 Aug 2023","qual","VT",9,13.6,"Chengdu, China"
"7614","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","FX",10,14,"Antalya, Turkey"
"7615","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","HB",44,12.866,"Antalya, Turkey"
"7616","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","PB",92,12.366,"Antalya, Turkey"
"7617","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","PH",83,12,"Antalya, Turkey"
"7618","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","VT",18,14.366,"Antalya, Turkey"
"7619","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","VT",14,14.366,"Antalya, Turkey"
"7620","KYRIAKOU","NEOFYTOS","m","2023 Senior European Championships","CYP","11-16 Apr 2023","qual","VT",14,13.866,"Antalya, Turkey"
"7621","LALONDE","JENNA","m","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","AAqual","VT",NA,13.05,"Birmingham, England"
"7622","LAN","XINGYU","m","2022 9th Senior Artistic Gymnastics Asian Championships","CHN","15-18 June 2022","qual","SR",1,14.9,"Doha, Qatar"
"7623","LAN","XINGYU","m","2022 9th Senior Artistic Gymnastics Asian Championships","CHN","15-18 June 2022","final","SR",1,14.5,"Doha, Qatar"
"7624","LAN","XINGYU","m","2023 10th Senior Artistic Gymnastics Asian Championships","CHN","10-18 June 2023","qual","PB",7,14.033,"Singapore"
"7625","LAN","XINGYU","m","2023 10th Senior Artistic Gymnastics Asian Championships","CHN","10-18 June 2023","final","PB",7,12.733,"Singapore"
"7626","LAN","XINGYU","m","2023 10th Senior Artistic Gymnastics Asian Championships","CHN","10-18 June 2023","final","SR",1,15.2,"Singapore"
"7627","LAN","XINGYU","m","2023 10th Senior Artistic Gymnastics Asian Championships","CHN","10-18 June 2023","qual","SR",1,15.033,"Singapore"
"7628","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","qual","FX",23,13.466,"Chengdu, China"
"7629","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","qual","HB",26,13.366,"Chengdu, China"
"7630","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","qual","PB",6,14.4,"Chengdu, China"
"7631","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","final","PH",7,13.5,"Chengdu, China"
"7632","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","qual","PH",7,13.866,"Chengdu, China"
"7633","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","final","SR",1,15.366,"Chengdu, China"
"7634","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","qual","SR",1,15.3,"Chengdu, China"
"7635","LAN","XINGYU","m","2023 FISU World University Games","CHN","1-5 Aug 2023","qual","VT",11,14.433,"Chengdu, China"
"7636","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","qual","FX",26,12.433,"Hangzhou, China"
"7637","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","AAfinal","FX",4,13.6,"Hangzhou, China"
"7638","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","AAfinal","HB",4,13.366,"Hangzhou, China"
"7639","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","qual","PB",11,14,"Hangzhou, China"
"7640","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","AAfinal","PB",4,14.533,"Hangzhou, China"
"7641","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","qual","PH",25,12,"Hangzhou, China"
"7642","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","AAfinal","PH",3,13.7,"Hangzhou, China"
"7643","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","final","SR",1,15.433,"Hangzhou, China"
"7644","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","qual","SR",1,14.966,"Hangzhou, China"
"7645","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","AAfinal","SR",1,15.266,"Hangzhou, China"
"7646","LAN","XINGYU","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","AAfinal","VT",2,14.5,"Hangzhou, China"
"7647","LAN","XINGYU ","m","HANGZHOU 2022 19th Asian Games","CHN","24-29 Sep 2023","qual","HB",8,13.366,"Hangzhou, China"
"7648","LANGE","RUAN","m","2023 FISU World University Games","RSA","1-5 Aug 2023","qual","FX",76,10.9,"Chengdu, China"
"7649","LANGE","RUAN","m","2023 FISU World University Games","RSA","1-5 Aug 2023","qual","HB",77,9.866,"Chengdu, China"
"7650","LANGE","RUAN","m","2023 FISU World University Games","RSA","1-5 Aug 2023","qual","PB",67,11.9,"Chengdu, China"
"7651","LANGE","RUAN","m","2023 FISU World University Games","RSA","1-5 Aug 2023","qual","PH",72,10.933,"Chengdu, China"
"7652","LANGE","RUAN","m","2023 FISU World University Games","RSA","1-5 Aug 2023","qual","SR",79,11,"Chengdu, China"
"7653","LANGE","RUAN","m","2023 FISU World University Games","RSA","1-5 Aug 2023","qual","VT",27,13.966,"Chengdu, China"
"7654","LANGENEGGER","FLORIAN","m","2022 51st FIG Artistic Gymnastics World Championships","SUI","29 Oct 2022 - 6 Nov 2022","qual","FX",118,11.866,"Liverpool, England"
"7655","LANGENEGGER","FLORIAN","m","2022 51st FIG Artistic Gymnastics World Championships","SUI","29 Oct 2022 - 6 Nov 2022","qual","PH",97,11.833,"Liverpool, England"
"7656","LANGENEGGER","FLORIAN","m","2022 51st FIG Artistic Gymnastics World Championships","SUI","29 Oct 2022 - 6 Nov 2022","qual","SR",81,12.633,"Liverpool, England"
"7657","LANGENEGGER","FLORIAN","m","2022 51st FIG Artistic Gymnastics World Championships","SUI","29 Oct 2022 - 6 Nov 2022","qual","VT",29,14.3,"Liverpool, England"
"7658","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","AAfinal","FX",18,13.433,"Antwerp, Belgium"
"7659","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","qual","FX",16,14.2,"Antwerp, Belgium"
"7660","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","TeamFinal","FX",NA,13.766,"Antwerp, Belgium"
"7661","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","AAfinal","HB",16,13.033,"Antwerp, Belgium"
"7662","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","qual","HB",50,13.233,"Antwerp, Belgium"
"7663","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","AAfinal","PB",15,13.866,"Antwerp, Belgium"
"7664","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","qual","PB",54,13.866,"Antwerp, Belgium"
"7665","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","AAfinal","PH",11,13.466,"Antwerp, Belgium"
"7666","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","qual","PH",43,13.366,"Antwerp, Belgium"
"7667","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","TeamFinal","PH",NA,13.433,"Antwerp, Belgium"
"7668","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","AAfinal","SR",21,12.9,"Antwerp, Belgium"
"7669","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","qual","SR",81,12.933,"Antwerp, Belgium"
"7670","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","TeamFinal","SR",NA,13,"Antwerp, Belgium"
"7671","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","AAfinal","VT",10,14.233,"Antwerp, Belgium"
"7672","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","TeamFinal","VT",NA,14.233,"Antwerp, Belgium"
"7673","LANGENEGGER","FLORIAN","m","2023 52nd FIG Artistic Gymnastics World Championships","SUI","30 Sep 2023 - 8 Oct 2023","qual","VT",42,14.266,"Antwerp, Belgium"
"7674","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","AAfinal","FX",2,14.1,"Antalya, Turkey"
"7675","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","qual","FX",20,13.7,"Antalya, Turkey"
"7676","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","AAfinal","HB",18,12.933,"Antalya, Turkey"
"7677","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","qual","HB",32,13,"Antalya, Turkey"
"7678","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","AAfinal","PB",16,13.566,"Antalya, Turkey"
"7679","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","qual","PB",46,13.333,"Antalya, Turkey"
"7680","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","AAfinal","PH",5,13.833,"Antalya, Turkey"
"7681","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","qual","PH",21,13.466,"Antalya, Turkey"
"7682","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","qual","SR",43,13.266,"Antalya, Turkey"
"7683","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","AAfinal","SR",16,13.033,"Antalya, Turkey"
"7684","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","AAfinal","VT",7,14.4,"Antalya, Turkey"
"7685","LANGENEGGER","FLORIAN","m","2023 Senior European Championships","SUI","11-16 Apr 2023","qual","VT",38,14.033,"Antalya, Turkey"
"7686","LANGENEGGER","FLORIAN","m","EnBW DTB Pokal Team Challenge 2023","SUI","17-19 Mar 2023","qual","FX",13,14,"Stuttgart, Germany"
"7687","LANGENEGGER","FLORIAN","m","EnBW DTB Pokal Team Challenge 2023","SUI","17-19 Mar 2023","qual","HB",33,12.65,"Stuttgart, Germany"
"7688","LANGENEGGER","FLORIAN","m","EnBW DTB Pokal Team Challenge 2023","SUI","17-19 Mar 2023","qual","PB",18,13.95,"Stuttgart, Germany"
"7689","LANGENEGGER","FLORIAN","m","EnBW DTB Pokal Team Challenge 2023","SUI","17-19 Mar 2023","qual","PH",20,12.9,"Stuttgart, Germany"
"7690","LANGENEGGER","FLORIAN","m","EnBW DTB Pokal Team Challenge 2023","SUI","17-19 Mar 2023","qual","SR",30,13.15,"Stuttgart, Germany"
"7691","LANGENEGGER","FLORIAN","m","EnBW DTB Pokal Team Challenge 2023","SUI","17-19 Mar 2023","qual","VT",45,13,"Stuttgart, Germany"
"7692","LARRAHONDO","JUAN","m","2023 52nd FIG Artistic Gymnastics World Championships","COL","30 Sep 2023 - 8 Oct 2023","qual","FX",93,13.2,"Antwerp, Belgium"
"7693","LARRAHONDO","JUAN","m","2023 52nd FIG Artistic Gymnastics World Championships","COL","30 Sep 2023 - 8 Oct 2023","qual","SR",137,11.233,"Antwerp, Belgium"
"7694","LARRAHONDO","JUAN","m","2023 52nd FIG Artistic Gymnastics World Championships","COL","30 Sep 2023 - 8 Oct 2023","qual","VT",51,14.2,"Antwerp, Belgium"
"7695","LARRAHONDO","JUAN","m","2023 52nd FIG Artistic Gymnastics World Championships","COL","30 Sep 2023 - 8 Oct 2023","qual","VT",22,14.2,"Antwerp, Belgium"
"7696","LARRAHONDO","JUAN","m","2023 52nd FIG Artistic Gymnastics World Championships","COL","30 Sep 2023 - 8 Oct 2023","qual","VT",22,13.066,"Antwerp, Belgium"
"7697","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","final","FX",3,13.366,"Santiago, Chile"
"7698","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","FX",7,13.8,"Santiago, Chile"
"7699","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","SR",39,11.9,"Santiago, Chile"
"7700","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","final","VT",6,14.3,"Santiago, Chile"
"7701","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","VT",8,14.3,"Santiago, Chile"
"7702","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","VT",7,14.3,"Santiago, Chile"
"7703","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","final","VT",6,13.333,"Santiago, Chile"
"7704","LARRAHONDO","JUAN","m","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","VT",8,12.7,"Santiago, Chile"
"7705","LARSON","CHARLIE","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","FX",62,11.55,"Hoffman Estates, Illinois"
"7706","LARSON","CHARLIE","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","VT",16,14.25,"Hoffman Estates, Illinois"
"7707","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","final","FX",8,12.366,"Cairo, Egypt"
"7708","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","qual","FX",2,14.166,"Cairo, Egypt"
"7709","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","final","HB",4,13.433,"Cairo, Egypt"
"7710","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","qual","HB",6,13.233,"Cairo, Egypt"
"7711","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","qual","PB",14,13.466,"Cairo, Egypt"
"7712","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","qual","PH",21,12.666,"Cairo, Egypt"
"7713","LASIC-ELLIS","IAN","m","2022 Cairo World Cup","USA","17-20 Mar 2022","qual","SR",12,13.8,"Cairo, Egypt"
"7714","LASIC-ELLIS","IAN","m","2022 Osijek World Challenge Cup","USA","9-12 June 2022","qual","FX",19,13,"Osijek, Croatia"
"7715","LASIC-ELLIS","IAN","m","2022 Osijek World Challenge Cup","USA","9-12 June 2022","qual","HB",12,13.05,"Osijek, Croatia"
"7716","LASIC-ELLIS","IAN","m","2022 Osijek World Challenge Cup","USA","9-12 June 2022","qual","PB",10,13.9,"Osijek, Croatia"
"7717","LASIC-ELLIS","IAN","m","2022 Osijek World Challenge Cup","USA","9-12 June 2022","qual","PH",15,12.6,"Osijek, Croatia"
"7718","LASIC-ELLIS","IAN","m","2022 Osijek World Challenge Cup","USA","9-12 June 2022","final","SR",7,13.933,"Osijek, Croatia"
"7719","LASIC-ELLIS","IAN","m","2022 Osijek World Challenge Cup","USA","9-12 June 2022","qual","SR",7,13.6,"Osijek, Croatia"
"7720","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","qual","FX",NA,14.15,"Tampa, FL"
"7721","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","final","FX",NA,14.15,"Tampa, FL"
"7722","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","qual","HB",NA,13.7,"Tampa, FL"
"7723","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","final","HB",NA,12.3,"Tampa, FL"
"7724","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","qual","PB",NA,13.95,"Tampa, FL"
"7725","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","final","PB",NA,12.9,"Tampa, FL"
"7726","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","qual","PH",NA,13.75,"Tampa, FL"
"7727","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","final","PH",NA,13.65,"Tampa, FL"
"7728","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","qual","SR",NA,13.65,"Tampa, FL"
"7729","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","final","SR",NA,13.85,"Tampa, FL"
"7730","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","qual","VT",NA,13.75,"Tampa, FL"
"7731","LASIC-ELLIS","IAN","m","2022 U.S. Championships","USA","19-20 Aug 2022","final","VT",NA,14.25,"Tampa, FL"
"7732","LASIC-ELLIS","IAN","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","FX",9,13.95,"West Valley City, Utah"
"7733","LASIC-ELLIS","IAN","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","HB",15,12.7,"West Valley City, Utah"
"7734","LASIC-ELLIS","IAN","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","PB",9,14.35,"West Valley City, Utah"
"7735","LASIC-ELLIS","IAN","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","PH",10,13.3,"West Valley City, Utah"
"7736","LASIC-ELLIS","IAN","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","SR",9,13.35,"West Valley City, Utah"
"7737","LASIC-ELLIS","IAN","m","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","VT",31,13,"West Valley City, Utah"
"7738","LASIC-ELLIS","IAN","m","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","FX",3,13.65,"Frisco, Texas"
"7739","LASIC-ELLIS","IAN","m","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","HB",6,13.3,"Frisco, Texas"
"7740","LASIC-ELLIS","IAN","m","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","PB",14,13.3,"Frisco, Texas"
"7741","LASIC-ELLIS","IAN","m","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","PH",7,13.5,"Frisco, Texas"
"7742","LASIC-ELLIS","IAN","m","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","SR",4,13.75,"Frisco, Texas"
"7743","LASIC-ELLIS","IAN","m","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","VT",25,13.55,"Frisco, Texas"
"7744","LASIC-ELLIS","IAN","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","FX",7,13.6,"Louisville, Kentucky"
"7745","LASIC-ELLIS","IAN","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","HB",14,12.7,"Louisville, Kentucky"
"7746","LASIC-ELLIS","IAN","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","PB",5,14.5,"Louisville, Kentucky"
"7747","LASIC-ELLIS","IAN","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","PH",9,13.4,"Louisville, Kentucky"
"7748","LASIC-ELLIS","IAN","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","SR",7,13.95,"Louisville, Kentucky"
"7749","LASIC-ELLIS","IAN","m","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","VT",NA,13.7,"Louisville, Kentucky"
"7750","LAYMAN","ANDREW","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","FX",46,12.2,"Hoffman Estates, Illinois"
"7751","LAYMAN","ANDREW","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","HB",48,11.85,"Hoffman Estates, Illinois"
"7752","LAYMAN","ANDREW","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","PB",50,12.65,"Hoffman Estates, Illinois"
"7753","LAYMAN","ANDREW","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","PH",71,8.65,"Hoffman Estates, Illinois"
"7754","LAYMAN","ANDREW","m","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","SR",68,10.75,"Hoffman Estates, Illinois"
