Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,days_till_paris,names,rate_of_change
7897,7898,2023 Core Hydration Classic,USA,AAfinal,HB,59.0,11.4,335,SAM LEE,0.0
7898,7899,2023 Core Hydration Classic,USA,AAfinal,PB,47.0,12.7,335,SAM LEE,0.0
7899,7900,2023 Core Hydration Classic,USA,AAfinal,VT,54.0,13.3,335,SAM LEE,0.0
8032,8033,2022 U.S. Championships,USA,qual,FX,,11.75,700,TOBY LIANG,0.0021978021978021
8033,8034,2022 U.S. Championships,USA,final,FX,,13.0,700,TOBY LIANG,0.0021978021978021
8034,8035,2022 U.S. Championships,USA,qual,HB,,13.1,700,TOBY LIANG,-0.0006410256410256
8035,8036,2022 U.S. Championships,USA,final,HB,,13.2,700,TOBY LIANG,-0.0006410256410256
8036,8037,2022 U.S. Championships,USA,qual,PB,,13.15,700,TOBY LIANG,0.0054945054945054
8037,8038,2022 U.S. Championships,USA,final,PB,,13.5,700,TOBY LIANG,0.0054945054945054
8038,8039,2022 U.S. Championships,USA,qual,PH,,12.75,700,TOBY LIANG,-0.0005494505494505
8039,8040,2022 U.S. Championships,USA,final,PH,,12.8,700,TOBY LIANG,-0.0005494505494505
8040,8041,2022 U.S. Championships,USA,qual,SR,,12.45,700,TOBY LIANG,0.0005494505494505
8041,8042,2022 U.S. Championships,USA,final,SR,,12.7,700,TOBY LIANG,0.0005494505494505
8042,8043,2022 U.S. Championships,USA,qual,VT,,13.45,700,TOBY LIANG,-0.0017399267399267
8043,8044,2022 U.S. Championships,USA,final,VT,,13.55,700,TOBY LIANG,-0.0017399267399267
8044,8045,2022 Winter Cup,USA,AAfinal,FX,23.0,12.55,881,TOBY LIANG,0.0021978021978021
8045,8046,2022 Winter Cup,USA,AAfinal,HB,7.0,13.25,881,TOBY LIANG,-0.0006410256410256
8046,8047,2022 Winter Cup,USA,AAfinal,PB,37.0,10.6,881,TOBY LIANG,0.0054945054945054
8047,8048,2022 Winter Cup,USA,AAfinal,PH,12.0,13.0,881,TOBY LIANG,-0.0005494505494505
8048,8049,2022 Winter Cup,USA,AAfinal,SR,26.0,12.4,881,TOBY LIANG,0.0005494505494505
8049,8050,2022 Winter Cup,USA,AAfinal,VT,17.0,14.0,881,TOBY LIANG,-0.0017399267399267
8050,8051,2023 Core Hydration Classic,USA,AAfinal,FX,16.0,13.75,335,TOBY LIANG,0.0021978021978021
8051,8052,2023 Core Hydration Classic,USA,AAfinal,HB,25.0,12.9,335,TOBY LIANG,-0.0006410256410256
8052,8053,2023 Core Hydration Classic,USA,AAfinal,PB,21.0,13.6,335,TOBY LIANG,0.0054945054945054
8053,8054,2023 Core Hydration Classic,USA,AAfinal,PH,19.0,12.7,335,TOBY LIANG,-0.0005494505494505
8054,8055,2023 Core Hydration Classic,USA,AAfinal,SR,37.0,12.7,335,TOBY LIANG,0.0005494505494505
8055,8056,2023 Core Hydration Classic,USA,AAfinal,VT,60.0,13.05,335,TOBY LIANG,-0.0017399267399267
8149,8150,2022 U.S. Classic,USA,AAfinal,SR,20.0,12.8,731,TROY LIPIS,0.0002525252525252
8150,8151,2023 Core Hydration Classic,USA,AAfinal,SR,22.0,12.9,335,TROY LIPIS,0.0002525252525252
8151,8152,2023 Winter Cup,USA,AAfinal,SR,19.0,12.45,516,TROY LIPIS,0.0002525252525252
8225,8226,2022 Koper World Challenge Cup,USA,qual,FX,4.0,13.8,761,RILEY LOOS,0.002014652014652
8226,8227,2022 Koper World Challenge Cup,USA,final,FX,2.0,14.1,761,RILEY LOOS,0.002014652014652
8227,8228,2022 Koper World Challenge Cup,USA,qual,PB,16.0,12.35,761,RILEY LOOS,-9.157509157508962e-05
8228,8229,2022 Koper World Challenge Cup,USA,qual,PH,10.0,12.8,761,RILEY LOOS,-0.0005494505494505
8229,8230,2022 Koper World Challenge Cup,USA,final,SR,2.0,13.7,761,RILEY LOOS,0.0009157509157509
8230,8231,2022 Koper World Challenge Cup,USA,qual,SR,1.0,14.35,761,RILEY LOOS,0.0009157509157509
8231,8232,2022 U.S. Championships,USA,qual,FX,,13.85,700,RILEY LOOS,0.002014652014652
8232,8233,2022 U.S. Championships,USA,final,FX,,13.9,700,RILEY LOOS,0.002014652014652
8233,8234,2022 U.S. Championships,USA,qual,HB,,12.5,700,RILEY LOOS,0.0012820512820512
8234,8235,2022 U.S. Championships,USA,final,HB,,13.1,700,RILEY LOOS,0.0012820512820512
8235,8236,2022 U.S. Championships,USA,qual,PB,,12.9,700,RILEY LOOS,-9.157509157508962e-05
8236,8237,2022 U.S. Championships,USA,final,PB,,13.1,700,RILEY LOOS,-9.157509157508962e-05
8237,8238,2022 U.S. Championships,USA,qual,PH,,12.35,700,RILEY LOOS,-0.0005494505494505
8238,8239,2022 U.S. Championships,USA,final,PH,,12.9,700,RILEY LOOS,-0.0005494505494505
8239,8240,2022 U.S. Championships,USA,qual,SR,,14.35,700,RILEY LOOS,0.0009157509157509
8240,8241,2022 U.S. Championships,USA,final,SR,,14.1,700,RILEY LOOS,0.0009157509157509
8241,8242,2022 U.S. Championships,USA,qual,VT,,14.85,700,RILEY LOOS,0.0001831501831501
8242,8243,2022 U.S. Championships,USA,final,VT,,14.1,700,RILEY LOOS,0.0001831501831501
8243,8244,2022 U.S. Classic,USA,AAfinal,FX,11.0,13.8,731,RILEY LOOS,0.002014652014652
8244,8245,2022 U.S. Classic,USA,AAfinal,HB,27.0,12.1,731,RILEY LOOS,0.0012820512820512
8245,8246,2022 U.S. Classic,USA,AAfinal,PB,12.0,13.9,731,RILEY LOOS,-9.157509157508962e-05
8246,8247,2022 U.S. Classic,USA,AAfinal,PH,17.0,12.1,731,RILEY LOOS,-0.0005494505494505
8247,8248,2022 U.S. Classic,USA,AAfinal,SR,3.0,14.0,731,RILEY LOOS,0.0009157509157509
8248,8249,2022 U.S. Classic,USA,AAfinal,VT,3.0,14.45,731,RILEY LOOS,0.0001831501831501
8249,8250,2022 Winter Cup,USA,AAfinal,FX,19.0,12.7,881,RILEY LOOS,0.002014652014652
8250,8251,2022 Winter Cup,USA,AAfinal,HB,24.0,12.3,881,RILEY LOOS,0.0012820512820512
8251,8252,2022 Winter Cup,USA,AAfinal,PB,7.0,14.1,881,RILEY LOOS,-9.157509157508962e-05
8252,8253,2022 Winter Cup,USA,AAfinal,PH,6.0,13.6,881,RILEY LOOS,-0.0005494505494505
8253,8254,2022 Winter Cup,USA,AAfinal,SR,6.0,13.6,881,RILEY LOOS,0.0009157509157509
8254,8255,2022 Winter Cup,USA,AAfinal,VT,5.0,14.15,881,RILEY LOOS,0.0001831501831501
8255,8256,2023 Baku World Cup,USA,final,FX,3.0,13.733,488,RILEY LOOS,0.002014652014652
8256,8257,2023 Baku World Cup,USA,qual,FX,5.0,13.766,488,RILEY LOOS,0.002014652014652
8257,8258,2023 Baku World Cup,USA,qual,HB,28.0,12.366,488,RILEY LOOS,0.0012820512820512
8258,8259,2023 Baku World Cup,USA,qual,PH,16.0,13.4,488,RILEY LOOS,-0.0005494505494505
8259,8260,2023 Baku World Cup,USA,final,SR,8.0,14.0,488,RILEY LOOS,0.0009157509157509
8260,8261,2023 Baku World Cup,USA,qual,SR,6.0,14.1,488,RILEY LOOS,0.0009157509157509
8261,8262,2023 Core Hydration Classic,USA,AAfinal,FX,4.0,14.2,335,RILEY LOOS,0.002014652014652
8262,8263,2023 Core Hydration Classic,USA,AAfinal,HB,6.0,13.55,335,RILEY LOOS,0.0012820512820512
8263,8264,2023 Core Hydration Classic,USA,AAfinal,PB,8.0,14.15,335,RILEY LOOS,-9.157509157508962e-05
8264,8265,2023 Core Hydration Classic,USA,AAfinal,PH,43.0,11.65,335,RILEY LOOS,-0.0005494505494505
8265,8266,2023 Core Hydration Classic,USA,AAfinal,SR,4.0,14.05,335,RILEY LOOS,0.0009157509157509
8266,8267,2023 Core Hydration Classic,USA,AAfinal,VT,15.0,14.05,335,RILEY LOOS,0.0001831501831501
8267,8268,2023 U.S. Championships,USA,qual,FX,,13.95,335,RILEY LOOS,0.002014652014652
8268,8269,2023 U.S. Championships,USA,final,FX,,13.8,335,RILEY LOOS,0.002014652014652
8269,8270,2023 U.S. Championships,USA,qual,HB,,13.0,335,RILEY LOOS,0.0012820512820512
8270,8271,2023 U.S. Championships,USA,final,HB,,13.0,335,RILEY LOOS,0.0012820512820512
8271,8272,2023 U.S. Championships,USA,qual,PB,,14.3,335,RILEY LOOS,-9.157509157508962e-05
8272,8273,2023 U.S. Championships,USA,final,PB,,14.05,335,RILEY LOOS,-9.157509157508962e-05
8273,8274,2023 U.S. Championships,USA,qual,PH,,13.5,335,RILEY LOOS,-0.0005494505494505
8274,8275,2023 U.S. Championships,USA,final,PH,,13.3,335,RILEY LOOS,-0.0005494505494505
8275,8276,2023 U.S. Championships,USA,qual,SR,,13.95,335,RILEY LOOS,0.0009157509157509
8276,8277,2023 U.S. Championships,USA,final,SR,,14.1,335,RILEY LOOS,0.0009157509157509
8277,8278,2023 U.S. Championships,USA,qual,VT,,14.3,335,RILEY LOOS,0.0001831501831501
8278,8279,2023 U.S. Championships,USA,final,VT,,14.25,335,RILEY LOOS,0.0001831501831501
8279,8280,2023 Winter Cup,USA,AAfinal,FX,16.0,12.9,516,RILEY LOOS,0.002014652014652
8280,8281,2023 Winter Cup,USA,AAfinal,HB,7.0,13.45,516,RILEY LOOS,0.0012820512820512
8281,8282,2023 Winter Cup,USA,AAfinal,PB,18.0,13.35,516,RILEY LOOS,-9.157509157508962e-05
8282,8283,2023 Winter Cup,USA,AAfinal,PH,20.0,12.3,516,RILEY LOOS,-0.0005494505494505
8283,8284,2023 Winter Cup,USA,AAfinal,SR,6.0,13.9,516,RILEY LOOS,0.0009157509157509
8284,8285,2023 Winter Cup,USA,AAfinal,VT,,14.05,516,RILEY LOOS,0.0001831501831501
8482,8483,2022 51st FIG Artistic Gymnastics World Championships,USA,AAfinal,FX,8.0,14.133,639,BRODY MALONE,-0.0134130434782608
8483,8484,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,FX,84.0,12.766,639,BRODY MALONE,-0.0134130434782608
8484,8485,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,FX,,12.866,639,BRODY MALONE,-0.0134130434782608
8485,8486,2022 51st FIG Artistic Gymnastics World Championships,USA,AAfinal,HB,1.0,14.5,639,BRODY MALONE,-0.0007201017811704
8486,8487,2022 51st FIG Artistic Gymnastics World Championships,USA,final,HB,1.0,14.8,639,BRODY MALONE,-0.0007201017811704
8487,8488,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,HB,5.0,14.433,639,BRODY MALONE,-0.0007201017811704
8488,8489,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,HB,,14.366,639,BRODY MALONE,-0.0007201017811704
8489,8490,2022 51st FIG Artistic Gymnastics World Championships,USA,AAfinal,PB,10.0,14.366,639,BRODY MALONE,-0.0020661157024793
8490,8491,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,PB,36.0,13.966,639,BRODY MALONE,-0.0020661157024793
8491,8492,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,PB,,13.966,639,BRODY MALONE,-0.0020661157024793
8492,8493,2022 51st FIG Artistic Gymnastics World Championships,USA,AAfinal,PH,4.0,13.766,639,BRODY MALONE,-0.0007201017811704
8493,8494,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,PH,27.0,13.433,639,BRODY MALONE,-0.0007201017811704
8494,8495,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,PH,,11.733,639,BRODY MALONE,-0.0007201017811704
8495,8496,2022 51st FIG Artistic Gymnastics World Championships,USA,AAfinal,SR,8.0,13.666,639,BRODY MALONE,0.0022900763358778
8496,8497,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,SR,23.0,13.7,639,BRODY MALONE,0.0022900763358778
8497,8498,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,SR,,13.766,639,BRODY MALONE,0.0022900763358778
8498,8499,2022 51st FIG Artistic Gymnastics World Championships,USA,AAfinal,VT,6.0,14.5,639,BRODY MALONE,0.0020576131687242
8499,8500,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,VT,,14.4,639,BRODY MALONE,0.0020576131687242
8500,8501,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,VT,27.0,14.333,639,BRODY MALONE,0.0020576131687242
8501,8502,2022 Cottbus World Cup,USA,qual,HB,1.0,14.633,881,BRODY MALONE,-0.0007201017811704
8502,8503,2022 Cottbus World Cup,USA,final,HB,1.0,14.7,881,BRODY MALONE,-0.0007201017811704
8503,8504,2022 Cottbus World Cup,USA,final,PB,3.0,14.466,881,BRODY MALONE,-0.0020661157024793
8504,8505,2022 Cottbus World Cup,USA,qual,PB,2.0,14.5,881,BRODY MALONE,-0.0020661157024793
8505,8506,2022 Cottbus World Cup,USA,final,PH,3.0,14.133,881,BRODY MALONE,-0.0007201017811704
8506,8507,2022 Cottbus World Cup,USA,qual,PH,5.0,14.033,881,BRODY MALONE,-0.0007201017811704
8507,8508,2022 Cottbus World Cup,USA,final,SR,6.0,13.2,881,BRODY MALONE,0.0022900763358778
8508,8509,2022 Cottbus World Cup,USA,qual,SR,8.0,13.533,881,BRODY MALONE,0.0022900763358778
8509,8510,2022 Paris World Challenge Cup,USA,qual,FX,21.0,13.1,669,BRODY MALONE,-0.0134130434782608
8510,8511,2022 Paris World Challenge Cup,USA,final,HB,1.0,14.65,669,BRODY MALONE,-0.0007201017811704
8511,8512,2022 Paris World Challenge Cup,USA,qual,HB,2.0,14.4,669,BRODY MALONE,-0.0007201017811704
8512,8513,2022 Paris World Challenge Cup,USA,qual,PB,1.0,14.5,669,BRODY MALONE,-0.0020661157024793
8513,8514,2022 Paris World Challenge Cup,USA,final,PB,2.0,14.6,669,BRODY MALONE,-0.0020661157024793
8514,8515,2022 Paris World Challenge Cup,USA,qual,PH,11.0,13.6,669,BRODY MALONE,-0.0007201017811704
8515,8516,2022 Paris World Challenge Cup,USA,qual,SR,,14.25,669,BRODY MALONE,0.0022900763358778
8516,8517,2022 U.S. Championships,USA,qual,FX,,14.25,700,BRODY MALONE,-0.0134130434782608
8517,8518,2022 U.S. Championships,USA,final,FX,,14.75,700,BRODY MALONE,-0.0134130434782608
8518,8519,2022 U.S. Championships,USA,qual,HB,,14.6,700,BRODY MALONE,-0.0007201017811704
8519,8520,2022 U.S. Championships,USA,final,HB,,13.85,700,BRODY MALONE,-0.0007201017811704
8520,8521,2022 U.S. Championships,USA,qual,PB,,14.95,700,BRODY MALONE,-0.0020661157024793
8521,8522,2022 U.S. Championships,USA,final,PB,,14.65,700,BRODY MALONE,-0.0020661157024793
8522,8523,2022 U.S. Championships,USA,qual,PH,,14.6,700,BRODY MALONE,-0.0007201017811704
8523,8524,2022 U.S. Championships,USA,final,PH,,14.0,700,BRODY MALONE,-0.0007201017811704
8524,8525,2022 U.S. Championships,USA,qual,SR,,13.9,700,BRODY MALONE,0.0022900763358778
8525,8526,2022 U.S. Championships,USA,final,SR,,14.2,700,BRODY MALONE,0.0022900763358778
8526,8527,2022 U.S. Championships,USA,qual,VT,,14.45,700,BRODY MALONE,0.0020576131687242
8527,8528,2022 U.S. Championships,USA,final,VT,,14.6,700,BRODY MALONE,0.0020576131687242
8528,8529,2022 U.S. Classic,USA,AAfinal,FX,4.0,14.1,731,BRODY MALONE,-0.0134130434782608
8529,8530,2022 U.S. Classic,USA,AAfinal,HB,1.0,14.9,731,BRODY MALONE,-0.0007201017811704
8530,8531,2022 U.S. Classic,USA,AAfinal,PB,3.0,15.0,731,BRODY MALONE,-0.0020661157024793
8531,8532,2022 U.S. Classic,USA,AAfinal,PH,3.0,13.4,731,BRODY MALONE,-0.0007201017811704
8532,8533,2022 U.S. Classic,USA,AAfinal,SR,2.0,14.35,731,BRODY MALONE,0.0022900763358778
8533,8534,2022 U.S. Classic,USA,AAfinal,VT,9.0,14.25,731,BRODY MALONE,0.0020576131687242
8534,8535,EnBW DTB Pokal Team Challenge 2023,USA,final,HB,6.0,12.666,488,BRODY MALONE,-0.0007201017811704
8535,8536,EnBW DTB Pokal Team Challenge 2023,USA,qual,HB,3.0,14.35,488,BRODY MALONE,-0.0007201017811704
8536,8537,EnBW DTB Pokal Team Challenge 2023,USA,qual,PH,5.0,13.85,488,BRODY MALONE,-0.0007201017811704
8537,8538,EnBW DTB Pokal Team Challenge 2023,USA,qual,SR,7.0,14.1,488,BRODY MALONE,0.0022900763358778
8538,8539,EnBW DTB Pokal Team Challenge 2023,USA,qual,VT,13.0,14.75,488,BRODY MALONE,0.0020576131687242
8562,8563,2023 Core Hydration Classic,USA,AAfinal,FX,13.0,13.95,335,EVAN MANIVONG,0.0
8563,8564,2023 Core Hydration Classic,USA,AAfinal,HB,15.0,13.25,335,EVAN MANIVONG,0.0
8564,8565,2023 Core Hydration Classic,USA,AAfinal,PH,15.0,13.0,335,EVAN MANIVONG,0.0
8565,8566,2023 Core Hydration Classic,USA,AAfinal,VT,7.0,14.55,335,EVAN MANIVONG,0.0
8566,8567,2023 U.S. Championships,USA,qual,FX,,13.9,335,EVAN MANIVONG,0.0
8567,8568,2023 U.S. Championships,USA,final,FX,,13.2,335,EVAN MANIVONG,0.0
8568,8569,2023 U.S. Championships,USA,qual,HB,,12.2,335,EVAN MANIVONG,0.0
8569,8570,2023 U.S. Championships,USA,final,HB,,13.35,335,EVAN MANIVONG,0.0
8570,8571,2023 U.S. Championships,USA,qual,PH,,6.15,335,EVAN MANIVONG,0.0
8571,8572,2023 U.S. Championships,USA,final,PH,,11.55,335,EVAN MANIVONG,0.0
8572,8573,2023 U.S. Championships,USA,qual,VT,,14.0,335,EVAN MANIVONG,0.0
8573,8574,2023 U.S. Championships,USA,final,VT,,13.95,335,EVAN MANIVONG,0.0
8614,8615,2023 Core Hydration Classic,USA,AAfinal,FX,33.0,12.85,335,ZACHARY MARCKX,0.0
8615,8616,2023 Core Hydration Classic,USA,AAfinal,SR,21.0,13.1,335,ZACHARY MARCKX,0.0
8677,8678,2023 Core Hydration Classic,USA,AAfinal,PB,53.0,12.5,335,CHRISTIAN MARSH,0.0
8678,8679,2023 Core Hydration Classic,USA,AAfinal,PH,58.0,10.45,335,CHRISTIAN MARSH,0.0
8679,8680,2023 Core Hydration Classic,USA,AAfinal,SR,42.0,12.4,335,CHRISTIAN MARSH,0.0
8933,8934,2022 U.S. Championships,USA,qual,FX,,14.35,700,CONNOR MCCOOL,0.0007575757575757
8934,8935,2022 U.S. Championships,USA,final,FX,,13.45,700,CONNOR MCCOOL,0.0007575757575757
8935,8936,2022 U.S. Championships,USA,qual,VT,,13.6,700,CONNOR MCCOOL,0.0002525252525252
8936,8937,2022 U.S. Championships,USA,final,VT,,13.65,700,CONNOR MCCOOL,0.0002525252525252
8937,8938,2022 U.S. Classic,USA,AAfinal,FX,8.0,13.85,731,CONNOR MCCOOL,0.0007575757575757
8938,8939,2022 U.S. Classic,USA,AAfinal,VT,29.0,13.3,731,CONNOR MCCOOL,0.0002525252525252
8939,8940,2023 Core Hydration Classic,USA,AAfinal,FX,1.0,14.65,335,CONNOR MCCOOL,0.0007575757575757
8940,8941,2023 Core Hydration Classic,USA,AAfinal,VT,32.0,13.8,335,CONNOR MCCOOL,0.0002525252525252
8941,8942,2023 U.S. Championships,USA,qual,FX,,13.9,335,CONNOR MCCOOL,0.0007575757575757
8942,8943,2023 U.S. Championships,USA,final,FX,,14.15,335,CONNOR MCCOOL,0.0007575757575757
8943,8944,2023 U.S. Championships,USA,qual,VT,,13.7,335,CONNOR MCCOOL,0.0002525252525252
8944,8945,2023 U.S. Championships,USA,final,VT,,13.4,335,CONNOR MCCOOL,0.0002525252525252
8945,8946,2023 Winter Cup,USA,AAfinal,FX,4.0,13.75,516,CONNOR MCCOOL,0.0007575757575757
8946,8947,2023 Winter Cup,USA,AAfinal,VT,,14.15,516,CONNOR MCCOOL,0.0002525252525252
8967,8968,2023 Core Hydration Classic,USA,AAfinal,PH,10.0,13.2,335,RONAN MCQUILLAN,0.0
9038,9039,2022 U.S. Championships,USA,qual,FX,,13.3,700,CALEB MELTON,0.0088397790055248
9039,9040,2022 U.S. Championships,USA,final,FX,,13.35,700,CALEB MELTON,0.0088397790055248
9040,9041,2022 U.S. Championships,USA,qual,HB,,11.1,700,CALEB MELTON,0.0019337016574585
9041,9042,2022 U.S. Championships,USA,final,HB,,12.35,700,CALEB MELTON,0.0019337016574585
9042,9043,2022 U.S. Championships,USA,qual,PB,,11.95,700,CALEB MELTON,0.005524861878453
9043,9044,2022 U.S. Championships,USA,final,PB,,12.5,700,CALEB MELTON,0.005524861878453
9044,9045,2022 U.S. Championships,USA,qual,PH,,9.8,700,CALEB MELTON,0.0035911602209944
9045,9046,2022 U.S. Championships,USA,final,PH,,12.4,700,CALEB MELTON,0.0035911602209944
9046,9047,2022 U.S. Championships,USA,qual,SR,,11.7,700,CALEB MELTON,0.0008287292817679
9047,9048,2022 U.S. Championships,USA,final,SR,,12.2,700,CALEB MELTON,0.0008287292817679
9048,9049,2022 U.S. Championships,USA,qual,VT,,10.45,700,CALEB MELTON,0.0071823204419889
9049,9050,2022 U.S. Championships,USA,final,VT,,14.2,700,CALEB MELTON,0.0071823204419889
9050,9051,2022 U.S. Classic,USA,AAfinal,FX,20.0,13.15,731,CALEB MELTON,0.0088397790055248
9051,9052,2022 U.S. Classic,USA,AAfinal,HB,14.0,12.7,731,CALEB MELTON,0.0019337016574585
9052,9053,2022 U.S. Classic,USA,AAfinal,PB,20.0,13.05,731,CALEB MELTON,0.005524861878453
9053,9054,2022 U.S. Classic,USA,AAfinal,PH,39.0,9.15,731,CALEB MELTON,0.0035911602209944
9054,9055,2022 U.S. Classic,USA,AAfinal,SR,30.0,11.2,731,CALEB MELTON,0.0008287292817679
9055,9056,2022 U.S. Classic,USA,AAfinal,VT,5.0,14.35,731,CALEB MELTON,0.0071823204419889
9056,9057,2022 Winter Cup,USA,AAfinal,FX,33.0,11.75,881,CALEB MELTON,0.0088397790055248
9057,9058,2022 Winter Cup,USA,AAfinal,HB,27.0,12.0,881,CALEB MELTON,0.0019337016574585
9058,9059,2022 Winter Cup,USA,AAfinal,PB,34.0,11.5,881,CALEB MELTON,0.005524861878453
9059,9060,2022 Winter Cup,USA,AAfinal,PH,28.0,11.75,881,CALEB MELTON,0.0035911602209944
9060,9061,2022 Winter Cup,USA,AAfinal,SR,31.0,12.05,881,CALEB MELTON,0.0008287292817679
9061,9062,2022 Winter Cup,USA,AAfinal,VT,36.0,12.9,881,CALEB MELTON,0.0071823204419889
9327,9328,2022 U.S. Classic,USA,AAfinal,FX,29.0,12.25,731,IZAIHA MLAY,0.0
9328,9329,2022 U.S. Classic,USA,AAfinal,HB,32.0,11.6,731,IZAIHA MLAY,-0.0018939393939393
9329,9330,2022 U.S. Classic,USA,AAfinal,PB,34.0,12.15,731,IZAIHA MLAY,-0.0021464646464646
9330,9331,2022 U.S. Classic,USA,AAfinal,PH,40.0,7.4,731,IZAIHA MLAY,0.0047979797979797
9331,9332,2022 U.S. Classic,USA,AAfinal,SR,24.0,12.35,731,IZAIHA MLAY,-0.0073232323232323
9332,9333,2022 U.S. Classic,USA,AAfinal,VT,26.0,13.45,731,IZAIHA MLAY,-0.001010101010101
9333,9334,2023 Core Hydration Classic,USA,AAfinal,HB,67.0,10.85,335,IZAIHA MLAY,-0.0018939393939393
9334,9335,2023 Core Hydration Classic,USA,AAfinal,PB,78.0,11.3,335,IZAIHA MLAY,-0.0021464646464646
9335,9336,2023 Core Hydration Classic,USA,AAfinal,PH,67.0,9.3,335,IZAIHA MLAY,0.0047979797979797
9336,9337,2023 Core Hydration Classic,USA,AAfinal,SR,76.0,9.45,335,IZAIHA MLAY,-0.0073232323232323
9337,9338,2023 Core Hydration Classic,USA,AAfinal,VT,59.0,13.05,335,IZAIHA MLAY,-0.001010101010101
9407,9408,2022 U.S. Championships,USA,qual,FX,,13.75,700,YUL MOLDAUER,0.0016741767764298
9408,9409,2022 U.S. Championships,USA,final,FX,,14.7,700,YUL MOLDAUER,0.0016741767764298
9409,9410,2022 U.S. Championships,USA,qual,HB,,12.8,700,YUL MOLDAUER,-0.0003663003663003
9410,9411,2022 U.S. Championships,USA,final,HB,,13.0,700,YUL MOLDAUER,-0.0003663003663003
9411,9412,2022 U.S. Championships,USA,qual,PB,,13.85,700,YUL MOLDAUER,0.0006637781629116
9412,9413,2022 U.S. Championships,USA,final,PB,,14.7,700,YUL MOLDAUER,0.0006637781629116
9413,9414,2022 U.S. Championships,USA,qual,PH,,14.3,700,YUL MOLDAUER,0.0004038128249566
9414,9415,2022 U.S. Championships,USA,final,PH,,13.15,700,YUL MOLDAUER,0.0004038128249566
9415,9416,2022 U.S. Championships,USA,qual,SR,,14.15,700,YUL MOLDAUER,0.0002010398613518
9416,9417,2022 U.S. Championships,USA,final,SR,,13.8,700,YUL MOLDAUER,0.0002010398613518
9417,9418,2022 U.S. Championships,USA,qual,VT,,14.35,700,YUL MOLDAUER,0.0017399267399267
9418,9419,2022 U.S. Championships,USA,final,VT,,14.4,700,YUL MOLDAUER,0.0017399267399267
9419,9420,2022 U.S. Classic,USA,AAfinal,HB,34.0,11.5,731,YUL MOLDAUER,-0.0003663003663003
9420,9421,2022 U.S. Classic,USA,AAfinal,PB,5.0,14.4,731,YUL MOLDAUER,0.0006637781629116
9421,9422,2022 U.S. Classic,USA,AAfinal,PH,19.0,12.2,731,YUL MOLDAUER,0.0004038128249566
9422,9423,2022 Winter Cup,USA,AAfinal,FX,9.0,13.4,881,YUL MOLDAUER,0.0016741767764298
9423,9424,2022 Winter Cup,USA,AAfinal,HB,33.0,11.4,881,YUL MOLDAUER,-0.0003663003663003
9424,9425,2022 Winter Cup,USA,AAfinal,PB,2.0,14.55,881,YUL MOLDAUER,0.0006637781629116
9425,9426,2022 Winter Cup,USA,AAfinal,PH,3.0,13.3,881,YUL MOLDAUER,0.0004038128249566
9426,9427,2022 Winter Cup,USA,AAfinal,SR,3.0,13.75,881,YUL MOLDAUER,0.0002010398613518
9427,9428,2022 Winter Cup,USA,AAfinal,VT,29.0,13.4,881,YUL MOLDAUER,0.0017399267399267
9428,9429,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,FX,15.0,14.233,304,YUL MOLDAUER,0.0016741767764298
9429,9430,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,FX,,14.366,304,YUL MOLDAUER,0.0016741767764298
9430,9431,2023 52nd FIG Artistic Gymnastics World Championships,USA,final,PB,8.0,13.133,304,YUL MOLDAUER,0.0006637781629116
9431,9432,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,PB,4.0,14.966,304,YUL MOLDAUER,0.0006637781629116
9432,9433,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,PB,,14.933,304,YUL MOLDAUER,0.0006637781629116
9433,9434,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,PH,80.0,12.666,304,YUL MOLDAUER,0.0004038128249566
9434,9435,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,PH,,13.533,304,YUL MOLDAUER,0.0004038128249566
9435,9436,2023 52nd FIG Artistic Gymnastics World Championships,USA,qual,SR,15.0,14.0,304,YUL MOLDAUER,0.0002010398613518
9436,9437,2023 52nd FIG Artistic Gymnastics World Championships,USA,TeamFinal,SR,,13.866,304,YUL MOLDAUER,0.0002010398613518
9437,9438,2023 Core Hydration Classic,USA,AAfinal,HB,40.0,12.4,335,YUL MOLDAUER,-0.0003663003663003
9438,9439,2023 Core Hydration Classic,USA,AAfinal,PB,5.0,14.55,335,YUL MOLDAUER,0.0006637781629116
