,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change
9862,9862,9863,2022 Cottbus World Cup,GBR,final,PH,4.0,0.8742422367932697,"Cottbus, Germany",1.0,JOSHUA NATHAN,-0.021467830018597915
9863,9863,9864,2022 Paris World Challenge Cup,GBR,qual,FX,17.0,0.8196214276877397,"Paris, France",0.7593643586833144,JOSHUA NATHAN,0.0019455285492082218
9864,9864,9865,2022 Paris World Challenge Cup,GBR,qual,HB,18.0,0.8103426945441049,"Paris, France",0.7593643586833144,JOSHUA NATHAN,0.014485673874453906
9865,9865,9866,2022 Paris World Challenge Cup,GBR,qual,PH,12.0,0.835085982927131,"Paris, France",0.7593643586833144,JOSHUA NATHAN,-0.021467830018597915
9866,9866,9867,2023 British Gymnastics Championships,GBR,qual,FX,13.0,0.788692317208957,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,0.0019455285492082218
9867,9867,9868,2023 British Gymnastics Championships,GBR,final,HB,4.0,0.8165285166398614,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,0.014485673874453906
9868,9868,9869,2023 British Gymnastics Championships,GBR,qual,HB,4.0,0.8412718050228875,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,0.014485673874453906
9869,9869,9870,2023 British Gymnastics Championships,GBR,final,PB,3.0,0.8629221823580353,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,0.008171021821297001
9870,9870,9871,2023 British Gymnastics Championships,GBR,qual,PB,8.0,0.8258072497834962,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,0.008171021821297001
9871,9871,9872,2023 British Gymnastics Championships,GBR,final,PH,1.0,0.8814796486453049,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,-0.021467830018597915
9872,9872,9873,2023 British Gymnastics Championships,GBR,qual,PH,3.0,0.8876654707410614,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,-0.021467830018597915
9873,9873,9874,2023 British Gymnastics Championships,GBR,qual,SR,13.0,0.8010639614004701,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,-0.0013712460256466105
9874,9874,9875,2023 British Gymnastics Championships,GBR,qual,VT,16.0,0.8876654707410614,"Liverpool, England",0.5539160045402951,JOSHUA NATHAN,-0.002344010300250953
9875,9875,9876,2023 Doha World Cup,GBR,qual,HB,16.0,0.7670419398738092,"Doha, Qatar",0.5539160045402951,JOSHUA NATHAN,0.014485673874453906
9876,9876,9877,2023 Doha World Cup,GBR,qual,PH,18.0,0.8453544476060868,"Doha, Qatar",0.5539160045402951,JOSHUA NATHAN,-0.021467830018597915
9877,9877,9878,2023 Senior European Championships,GBR,AAfinal,FX,9.0,0.8536434492144006,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,0.0019455285492082218
9878,9878,9879,2023 Senior European Championships,GBR,qual,FX,18.0,0.8515402697018434,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,0.0019455285492082218
9879,9879,9880,2023 Senior European Championships,GBR,AAfinal,HB,8.0,0.8289001608313745,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,0.014485673874453906
9880,9880,9881,2023 Senior European Championships,GBR,qual,HB,15.0,0.8247556600272176,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,0.014485673874453906
9881,9881,9882,2023 Senior European Championships,GBR,AAfinal,PB,12.0,0.847457627118644,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,0.008171021821297001
9882,9882,9883,2023 Senior European Championships,GBR,qual,PB,57.0,0.8123840158357045,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,0.008171021821297001
9883,9883,9884,2023 Senior European Championships,GBR,AAfinal,PH,23.0,0.705183718916244,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,-0.021467830018597915
9884,9884,9885,2023 Senior European Championships,GBR,qual,PH,19.0,0.8371273042187306,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,-0.021467830018597915
9885,9885,9886,2023 Senior European Championships,GBR,qual,SR,53.0,0.8144253371273042,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,-0.0013712460256466105
9886,9886,9887,2023 Senior European Championships,GBR,AAfinal,SR,17.0,0.8000123716441915,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,-0.0013712460256466105
9887,9887,9888,2023 Senior European Championships,GBR,AAfinal,VT,15.0,0.8536434492144006,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,-0.002344010300250953
9888,9888,9889,2023 Senior European Championships,GBR,qual,VT,36.0,0.8722009155016701,"Antalya, Turkey",0.5187287173666288,JOSHUA NATHAN,-0.002344010300250953
9889,9889,9890,2023 Varna World Challenge Cup,GBR,qual,HB,11.0,0.7948781393047135,"Varna, Bulgaria",0.48467650397275824,JOSHUA NATHAN,0.014485673874453906
9890,9890,9891,2023 Varna World Challenge Cup,GBR,final,PB,7.0,0.7855994061610787,"Varna, Bulgaria",0.48467650397275824,JOSHUA NATHAN,0.008171021821297001
9891,9891,9892,2023 Varna World Challenge Cup,GBR,qual,PB,5.0,0.8567363602622788,"Varna, Bulgaria",0.48467650397275824,JOSHUA NATHAN,0.008171021821297001
9892,9892,9893,2023 Varna World Challenge Cup,GBR,qual,PH,19.0,0.7361128293950266,"Varna, Bulgaria",0.48467650397275824,JOSHUA NATHAN,-0.021467830018597915
9893,9893,9894,BIRMINGHAM 2022 Commonwealth Games,SGP,AAqual,VT,,0.7855994061610787,"Birmingham, England",0.8297389330306469,NADINE JOY NATHAN,0.0
9894,9894,9895,BIRMINGHAM 2022 Commonwealth Games,IND,AAqual,VT,,0.8412718050228875,"Birmingham, England",0.8297389330306469,PRANATI NAYAK,0.0
9895,9895,9896,2022 Baku World Cup,ROU,qual,FX,31.0,0.7113695410120005,"Baku, Azerbaijan",0.9682179341657208,EMILIAN NEAGU,0.012680711460373813
9896,9896,9897,2022 Baku World Cup,ROU,qual,SR,21.0,0.7587529382654955,"Baku, Azerbaijan",0.9682179341657208,EMILIAN NEAGU,-0.007320997416455893
9897,9897,9898,2022 Osijek World Challenge Cup,ROU,qual,FX,33.0,0.6649758752938265,"Osijek, Croatia",0.8637911464245176,EMILIAN NEAGU,0.012680711460373813
9898,9898,9899,2022 Osijek World Challenge Cup,ROU,qual,PB,28.0,0.6804404305332179,"Osijek, Croatia",0.8637911464245176,EMILIAN NEAGU,0.0
9899,9899,9900,2022 Osijek World Challenge Cup,ROU,qual,SR,14.0,0.8072497834962267,"Osijek, Croatia",0.8637911464245176,EMILIAN NEAGU,-0.007320997416455893
9900,9900,9901,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,FX,98.0,0.8041568724483483,"Antwerp, Belgium",0.34506242905788875,EMILIAN NEAGU,0.012680711460373813
9901,9901,9902,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,SR,134.0,0.705183718916244,"Antwerp, Belgium",0.34506242905788875,EMILIAN NEAGU,-0.007320997416455893
9902,9902,9903,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,VT,124.0,0.8185698379314611,"Antwerp, Belgium",0.34506242905788875,EMILIAN NEAGU,0.0
9903,9903,9904,2022 51st FIG Artistic Gymnastics World Championships,USA,final,PH,5.0,0.8907583817889397,"Liverpool, England",0.7253121452894438,STEPHEN NEDOROSCIK,0.0008429204655212996
9904,9904,9905,2022 51st FIG Artistic Gymnastics World Championships,USA,qual,PH,2.0,0.9422862798465916,"Liverpool, England",0.7253121452894438,STEPHEN NEDOROSCIK,0.0008429204655212996
9905,9905,9906,2022 51st FIG Artistic Gymnastics World Championships,USA,TeamFinal,PH,,0.8020536929357911,"Liverpool, England",0.7253121452894438,STEPHEN NEDOROSCIK,0.0008429204655212996
9906,9906,9907,2022 U.S. Championships,USA,qual,PH,,0.9093158480762092,"Tampa, FL",0.7945516458569807,STEPHEN NEDOROSCIK,0.0008429204655212996
9907,9907,9908,2022 U.S. Championships,USA,final,PH,,0.8783867375974266,"Tampa, FL",0.7945516458569807,STEPHEN NEDOROSCIK,0.0008429204655212996
9909,9909,9910,2023 Core Hydration Classic,USA,AAfinal,PH,1.0,0.9000371149325745,"Hoffman Estates, Illinois",0.38024971623155507,STEPHEN NEDOROSCIK,0.0008429204655212996
9910,9910,9911,2023 U.S. Championships,USA,qual,PH,,0.918594581219844,"San Jose, CA",0.38024971623155507,STEPHEN NEDOROSCIK,0.0008429204655212996
9911,9911,9912,2023 U.S. Championships,USA,final,PH,,0.9309662254113572,"San Jose, CA",0.38024971623155507,STEPHEN NEDOROSCIK,0.0008429204655212996
9912,9912,9913,2023 Winter Cup,USA,AAfinal,PH,1.0,0.9062229370283311,"Louisville, Kentucky",0.5856980703745743,STEPHEN NEDOROSCIK,0.0008429204655212996
9913,9913,9914,SANTIAGO 2023 XIX Pan American Games,USA,final,PH,5.0,0.8515402697018434,"Santiago, Chile",0.31101021566401815,STEPHEN NEDOROSCIK,0.0008429204655212996
9914,9914,9915,SANTIAGO 2023 XIX Pan American Games,USA,qual,PH,6.0,0.8433131263144871,"Santiago, Chile",0.31101021566401815,STEPHEN NEDOROSCIK,0.0008429204655212996
9915,9915,9916,2022 Winter Cup,USA,AAfinal,FX,16.0,0.8010639614004701,"Frisco, Texas",1.0,ROBERT NEFF,0.0
9916,9916,9917,2022 Winter Cup,USA,AAfinal,HB,29.0,0.7206482741556353,"Frisco, Texas",1.0,ROBERT NEFF,0.0
9917,9917,9918,2022 Winter Cup,USA,AAfinal,PB,24.0,0.7855994061610787,"Frisco, Texas",1.0,ROBERT NEFF,0.0
9918,9918,9919,2022 Winter Cup,USA,AAfinal,PH,23.0,0.7515773846344179,"Frisco, Texas",1.0,ROBERT NEFF,0.0
9919,9919,9920,2022 Winter Cup,USA,AAfinal,VT,11.0,0.8814796486453049,"Frisco, Texas",1.0,ROBERT NEFF,0.0
9920,9920,9921,2022 U.S. Championships,USA,qual,FX,,0.8381788939750093,"Tampa, FL",0.7945516458569807,KAMERON NELSON,-0.012306054076317388
9921,9921,9922,2022 U.S. Championships,USA,final,FX,,0.8691080044537919,"Tampa, FL",0.7945516458569807,KAMERON NELSON,-0.012306054076317388
9922,9922,9923,2022 U.S. Championships,USA,qual,HB,,0.7608561177780527,"Tampa, FL",0.7945516458569807,KAMERON NELSON,-0.002344010300250953
9923,9923,9924,2022 U.S. Championships,USA,final,HB,,0.763949028825931,"Tampa, FL",0.7945516458569807,KAMERON NELSON,-0.002344010300250953
9924,9924,9925,2022 U.S. Championships,USA,qual,PB,,0.7979710503525919,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.014650064376568343
9925,9925,9926,2022 U.S. Championships,USA,final,PB,,0.8196214276877397,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.014650064376568343
9926,9926,9927,2022 U.S. Championships,USA,qual,PH,,0.6897191636768527,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.01406406180150572
9927,9927,9928,2022 U.S. Championships,USA,final,PH,,0.7392057404429048,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.01406406180150572
9928,9928,9929,2022 U.S. Championships,USA,qual,SR,,0.8072497834962267,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.0011720051501252445
9929,9929,9930,2022 U.S. Championships,USA,final,SR,,0.8103426945441049,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.0011720051501252445
9930,9930,9931,2022 U.S. Championships,USA,qual,VT,,0.9000371149325745,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.0029300128753135756
9931,9931,9932,2022 U.S. Championships,USA,final,VT,,0.9000371149325745,"Tampa, FL",0.7945516458569807,KAMERON NELSON,0.0029300128753135756
9938,9938,9939,2023 Cairo World Cup,USA,final,FX,8.0,0.7299270072992701,"Cairo, Egypt",0.5187287173666288,KAMERON NELSON,-0.012306054076317388
9939,9939,9940,2023 Cairo World Cup,USA,qual,FX,7.0,0.8289001608313745,"Cairo, Egypt",0.5187287173666288,KAMERON NELSON,-0.012306054076317388
9940,9940,9941,2023 Cairo World Cup,USA,final,VT,5.0,0.8969442038846962,"Cairo, Egypt",0.5187287173666288,KAMERON NELSON,0.0029300128753135756
9941,9941,9942,2023 Cairo World Cup,USA,qual,VT,6.0,0.8866138809847829,"Cairo, Egypt",0.5187287173666288,KAMERON NELSON,0.0029300128753135756
9942,9942,9943,2023 Cairo World Cup,USA,final,VT,5.0,0.8433131263144871,"Cairo, Egypt",0.5187287173666288,KAMERON NELSON,0.0029300128753135756
9943,9943,9944,2023 Cairo World Cup,USA,qual,VT,6.0,0.882469380180626,"Cairo, Egypt",0.5187287173666288,KAMERON NELSON,0.0029300128753135756
9944,9944,9945,2023 Core Hydration Classic,USA,AAfinal,HB,52.0,0.7268340962513918,"Hoffman Estates, Illinois",0.38024971623155507,KAMERON NELSON,-0.002344010300250953
9945,9945,9946,2023 Core Hydration Classic,USA,AAfinal,PB,65.0,0.7515773846344179,"Hoffman Estates, Illinois",0.38024971623155507,KAMERON NELSON,0.014650064376568343
9946,9946,9947,2023 Core Hydration Classic,USA,AAfinal,SR,55.0,0.7330199183471483,"Hoffman Estates, Illinois",0.38024971623155507,KAMERON NELSON,0.0011720051501252445
9947,9947,9948,2023 U.S. Championships,USA,qual,FX,,0.835085982927131,"San Jose, CA",0.38024971623155507,KAMERON NELSON,-0.012306054076317388
9948,9948,9949,2023 U.S. Championships,USA,final,FX,,0.788692317208957,"San Jose, CA",0.38024971623155507,KAMERON NELSON,-0.012306054076317388
9949,9949,9950,2023 U.S. Championships,USA,qual,HB,,0.7392057404429048,"San Jose, CA",0.38024971623155507,KAMERON NELSON,-0.002344010300250953
9950,9950,9951,2023 U.S. Championships,USA,final,HB,,0.776320673017444,"San Jose, CA",0.38024971623155507,KAMERON NELSON,-0.002344010300250953
9951,9951,9952,2023 U.S. Championships,USA,qual,PB,,0.788692317208957,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.014650064376568343
9952,9952,9953,2023 U.S. Championships,USA,final,PB,,0.8134356055919831,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.014650064376568343
9953,9953,9954,2023 U.S. Championships,USA,qual,PH,,0.7546702956822962,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.01406406180150572
9954,9954,9955,2023 U.S. Championships,USA,final,PH,,0.7422986514907831,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.01406406180150572
9955,9955,9956,2023 U.S. Championships,USA,qual,SR,,0.8289001608313745,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.0011720051501252445
9956,9956,9957,2023 U.S. Championships,USA,final,SR,,0.8072497834962267,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.0011720051501252445
9957,9957,9958,2023 U.S. Championships,USA,qual,VT,,0.8629221823580353,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.0029300128753135756
9958,9958,9959,2023 U.S. Championships,USA,final,VT,,0.9000371149325745,"San Jose, CA",0.38024971623155507,KAMERON NELSON,0.0029300128753135756
9959,9959,9960,2023 Winter Cup,USA,AAfinal,FX,3.0,0.8660150934059136,"Louisville, Kentucky",0.5856980703745743,KAMERON NELSON,-0.012306054076317388
9960,9960,9961,2023 Winter Cup,USA,AAfinal,HB,21.0,0.7206482741556353,"Louisville, Kentucky",0.5856980703745743,KAMERON NELSON,-0.002344010300250953
9961,9961,9962,2023 Winter Cup,USA,AAfinal,PB,21.0,0.8196214276877397,"Louisville, Kentucky",0.5856980703745743,KAMERON NELSON,0.014650064376568343
9962,9962,9963,2023 Winter Cup,USA,AAfinal,PH,32.0,0.6062105653841395,"Louisville, Kentucky",0.5856980703745743,KAMERON NELSON,0.01406406180150572
9963,9963,9964,2023 Winter Cup,USA,AAfinal,SR,21.0,0.7794135840653222,"Louisville, Kentucky",0.5856980703745743,KAMERON NELSON,0.0011720051501252445
9964,9964,9965,2023 Winter Cup,USA,AAfinal,VT,,0.8722009155016701,"Louisville, Kentucky",0.5856980703745743,KAMERON NELSON,0.0029300128753135756
9965,9965,9966,2023 FISU World University Games,UZB,qual,FX,75.0,0.6866262526289744,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,0.23445244702523194
9966,9966,9967,2023 FISU World University Games,UZB,qual,HB,56.0,0.7525671161697389,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,0.0
9967,9967,9968,2023 FISU World University Games,UZB,qual,PB,56.0,0.7690832611654088,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,-0.014971420627408985
9968,9968,9969,2023 FISU World University Games,UZB,qual,PH,65.0,0.6907088952121737,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,0.0
9969,9969,9970,2023 FISU World University Games,UZB,qual,SR,70.0,0.7361128293950266,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,-0.0299428412548189
9970,9970,9971,2023 FISU World University Games,UZB,qual,VT,48.0,0.8391686255103303,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,-0.1796570475289134
9971,9971,9972,2023 FISU World University Games,UZB,qual,VT,20.0,0.8391686255103303,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,-0.1796570475289134
9972,9972,9973,2023 FISU World University Games,UZB,qual,VT,20.0,0.789682048744278,"Chengdu, China",0.38024971623155507,RUSTAMBEK NEMATOV,-0.1796570475289134
9973,9973,9974,HANGZHOU 2022 19th Asian Games,UZB,qual,FX,25.0,0.7834962266485216,"Hangzhou, China",0.34506242905788875,RUSTAMBEK NEMATOV,0.23445244702523194
9974,9974,9975,HANGZHOU 2022 19th Asian Games,UZB,qual,PB,28.0,0.7628974390696523,"Hangzhou, China",0.34506242905788875,RUSTAMBEK NEMATOV,-0.014971420627408985
9975,9975,9976,HANGZHOU 2022 19th Asian Games,UZB,qual,SR,30.0,0.7237411852035135,"Hangzhou, China",0.34506242905788875,RUSTAMBEK NEMATOV,-0.0299428412548189
9976,9976,9977,HANGZHOU 2022 19th Asian Games,UZB,qual,VT,14.0,0.8494989484102438,"Hangzhou, China",0.34506242905788875,RUSTAMBEK NEMATOV,-0.1796570475289134
9977,9977,9978,HANGZHOU 2022 19th Asian Games,UZB,qual,VT,14.0,0.764938760361252,"Hangzhou, China",0.34506242905788875,RUSTAMBEK NEMATOV,-0.1796570475289134
9978,9978,9979,2022 Koper World Challenge Cup,SVK,qual,FX,15.0,0.7825064951132006,"Koper, Slovenia",0.8637911464245176,MATEJ NEMCOVIC,0.001271545313560683
9979,9979,9980,2022 Koper World Challenge Cup,SVK,qual,PB,19.0,0.6495113200544352,"Koper, Slovenia",0.8637911464245176,MATEJ NEMCOVIC,0.03001474347230539
9980,9980,9981,2022 Koper World Challenge Cup,SVK,qual,PH,19.0,0.6928120747247308,"Koper, Slovenia",0.8637911464245176,MATEJ NEMCOVIC,-0.003814635940682049
9981,9981,9982,2022 Koper World Challenge Cup,SVK,qual,SR,16.0,0.776320673017444,"Koper, Slovenia",0.8637911464245176,MATEJ NEMCOVIC,0.00317886328390194
9982,9982,9983,2022 Senior European Championships,SVK,qual,FX,106.0,0.7092663614994432,"Munich, Germany",0.7945516458569807,MATEJ NEMCOVIC,0.001271545313560683
9983,9983,9984,2022 Senior European Championships,SVK,qual,HB,105.0,0.6577384634417913,"Munich, Germany",0.7945516458569807,MATEJ NEMCOVIC,0.012739261905882116
9984,9984,9985,2022 Senior European Championships,SVK,qual,PB,92.0,0.7422986514907831,"Munich, Germany",0.7945516458569807,MATEJ NEMCOVIC,0.03001474347230539
9985,9985,9986,2022 Senior European Championships,SVK,qual,PH,91.0,0.7113695410120005,"Munich, Germany",0.7945516458569807,MATEJ NEMCOVIC,-0.003814635940682049
9986,9986,9987,2022 Senior European Championships,SVK,qual,SR,54.0,0.8061981937399479,"Munich, Germany",0.7945516458569807,MATEJ NEMCOVIC,0.00317886328390194
9987,9987,9988,2022 Senior European Championships,SVK,qual,VT,92.0,0.8020536929357911,"Munich, Germany",0.7945516458569807,MATEJ NEMCOVIC,-0.0006302783251785845
9988,9988,9989,2022 Szombathely World Challenge Cup,SVK,qual,FX,25.0,0.7299270072992701,"Szombathely, Hungary",0.7593643586833144,MATEJ NEMCOVIC,0.001271545313560683
9989,9989,9990,2022 Szombathely World Challenge Cup,SVK,qual,PB,14.0,0.7546702956822962,"Szombathely, Hungary",0.7593643586833144,MATEJ NEMCOVIC,0.03001474347230539
9990,9990,9991,2022 Szombathely World Challenge Cup,SVK,qual,PH,25.0,0.7361128293950266,"Szombathely, Hungary",0.7593643586833144,MATEJ NEMCOVIC,-0.003814635940682049
9991,9991,9992,2022 Szombathely World Challenge Cup,SVK,qual,SR,14.0,0.7794135840653222,"Szombathely, Hungary",0.7593643586833144,MATEJ NEMCOVIC,0.00317886328390194
9992,9992,9993,2023 Osijek World Challenge Cup,SVK,qual,FX,21.0,0.788692317208957,"Osijek, Croatia",0.44948921679909193,MATEJ NEMCOVIC,0.001271545313560683
9993,9993,9994,2023 Osijek World Challenge Cup,SVK,qual,PH,32.0,0.6742546084374613,"Osijek, Croatia",0.44948921679909193,MATEJ NEMCOVIC,-0.003814635940682049
9994,9994,9995,2023 Osijek World Challenge Cup,SVK,qual,SR,14.0,0.7917852282568354,"Osijek, Croatia",0.44948921679909193,MATEJ NEMCOVIC,0.00317886328390194
9995,9995,9996,2023 Senior European Championships,SVK,qual,FX,110.0,0.7422986514907831,"Antalya, Turkey",0.5187287173666288,MATEJ NEMCOVIC,0.001271545313560683
9996,9996,9997,2023 Senior European Championships,SVK,qual,HB,112.0,0.6989978968204875,"Antalya, Turkey",0.5187287173666288,MATEJ NEMCOVIC,0.012739261905882116
9997,9997,9998,2023 Senior European Championships,SVK,qual,PB,89.0,0.7711245824570084,"Antalya, Turkey",0.5187287173666288,MATEJ NEMCOVIC,0.03001474347230539
9998,9998,9999,2023 Senior European Championships,SVK,qual,PH,46.0,0.8000123716441915,"Antalya, Turkey",0.5187287173666288,MATEJ NEMCOVIC,-0.003814635940682049
9999,9999,10000,2023 Senior European Championships,SVK,qual,SR,74.0,0.793826549548435,"Antalya, Turkey",0.5187287173666288,MATEJ NEMCOVIC,0.00317886328390194
10000,10000,10001,2023 Senior European Championships,SVK,qual,VT,113.0,0.8000123716441915,"Antalya, Turkey",0.5187287173666288,MATEJ NEMCOVIC,-0.0006302783251785845
10001,10001,10002,2022 U.S. Championships,USA,qual,FX,,0.763949028825931,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,-0.008265044538145135
10002,10002,10003,2022 U.S. Championships,USA,final,FX,,0.8041568724483483,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,-0.008265044538145135
10003,10003,10004,2022 U.S. Championships,USA,qual,HB,,0.6649758752938265,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,0.009536589851705819
10004,10004,10005,2022 U.S. Championships,USA,final,HB,,0.6093034764320178,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,0.009536589851705819
10005,10005,10006,2022 U.S. Championships,USA,qual,PB,,0.7855994061610787,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,0.0019073179703407925
10006,10006,10007,2022 U.S. Championships,USA,final,PB,,0.8319930718792526,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,0.0019073179703407925
10007,10007,10008,2022 U.S. Championships,USA,qual,PH,,0.717555363107757,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,-0.02225204298731404
10008,10008,10009,2022 U.S. Championships,USA,final,PH,,0.788692317208957,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,-0.02225204298731404
10009,10009,10010,2022 U.S. Championships,USA,qual,SR,,0.7670419398738092,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,0.010172362508486391
10010,10010,10011,2022 U.S. Championships,USA,final,SR,,0.7979710503525919,"Tampa, FL",0.7945516458569807,NOAH NEWFELD,0.010172362508486391
10011,10011,10012,2022 Winter Cup,USA,AAfinal,FX,27.0,0.7546702956822962,"Frisco, Texas",1.0,NOAH NEWFELD,-0.008265044538145135
10012,10012,10013,2022 Winter Cup,USA,AAfinal,HB,25.0,0.7515773846344179,"Frisco, Texas",1.0,NOAH NEWFELD,0.009536589851705819
10013,10013,10014,2022 Winter Cup,USA,AAfinal,PB,17.0,0.8165285166398614,"Frisco, Texas",1.0,NOAH NEWFELD,0.0019073179703407925
10014,10014,10015,2022 Winter Cup,USA,AAfinal,PH,11.0,0.8072497834962267,"Frisco, Texas",1.0,NOAH NEWFELD,-0.02225204298731404
10015,10015,10016,2022 Winter Cup,USA,AAfinal,SR,30.0,0.7484844735865396,"Frisco, Texas",1.0,NOAH NEWFELD,0.010172362508486391
10016,10016,10017,2022 Winter Cup,USA,AAfinal,VT,26.0,0.835085982927131,"Frisco, Texas",1.0,NOAH NEWFELD,-0.002543090627121366
10017,10017,10018,2023 Winter Cup,USA,AAfinal,FX,26.0,0.7144624520598788,"Louisville, Kentucky",0.5856980703745743,NOAH NEWFELD,-0.008265044538145135
10018,10018,10019,2023 Winter Cup,USA,AAfinal,HB,11.0,0.7979710503525919,"Louisville, Kentucky",0.5856980703745743,NOAH NEWFELD,0.009536589851705819
10019,10019,10020,2023 Winter Cup,USA,AAfinal,PB,19.0,0.8258072497834962,"Louisville, Kentucky",0.5856980703745743,NOAH NEWFELD,0.0019073179703407925
10020,10020,10021,2023 Winter Cup,USA,AAfinal,PH,23.0,0.6989978968204875,"Louisville, Kentucky",0.5856980703745743,NOAH NEWFELD,-0.02225204298731404
10021,10021,10022,2023 Winter Cup,USA,AAfinal,SR,16.0,0.7979710503525919,"Louisville, Kentucky",0.5856980703745743,NOAH NEWFELD,0.010172362508486391
10022,10022,10023,2023 Winter Cup,USA,AAfinal,VT,,0.822714338735618,"Louisville, Kentucky",0.5856980703745743,NOAH NEWFELD,-0.002543090627121366
10023,10023,10024,2022 9th Senior Artistic Gymnastics Asian Championships,HKG,final,VT,7.0,0.8206730174440182,"Doha, Qatar",0.8637911464245176,KA KI NG,0.0026785091011565063
10024,10024,10025,2022 9th Senior Artistic Gymnastics Asian Championships,HKG,qual,VT,8.0,0.8536434492144006,"Doha, Qatar",0.8637911464245176,KA KI NG,0.0026785091011565063
10025,10025,10026,2022 9th Senior Artistic Gymnastics Asian Championships,HKG,final,VT,7.0,0.8887170604973401,"Doha, Qatar",0.8637911464245176,KA KI NG,0.0026785091011565063
10026,10026,10027,2022 9th Senior Artistic Gymnastics Asian Championships,HKG,qual,VT,8.0,0.8701595942100705,"Doha, Qatar",0.8637911464245176,KA KI NG,0.0026785091011565063
10027,10027,10028,2022 Baku World Cup,HKG,qual,VT,15.0,0.8783867375974266,"Baku, Azerbaijan",0.9682179341657208,KA KI NG,0.0026785091011565063
10028,10028,10029,2022 Baku World Cup,HKG,qual,VT,15.0,0.8247556600272176,"Baku, Azerbaijan",0.9682179341657208,KA KI NG,0.0026785091011565063
10029,10029,10030,2022 Cairo World Cup,HKG,qual,VT,13.0,0.8391686255103303,"Cairo, Egypt",0.9682179341657208,KA KI NG,0.0026785091011565063
10030,10030,10031,2022 Cairo World Cup,HKG,qual,VT,13.0,0.7546702956822962,"Cairo, Egypt",0.9682179341657208,KA KI NG,0.0026785091011565063
10031,10031,10032,2022 Cottbus World Cup,HKG,qual,VT,17.0,0.8536434492144006,"Cottbus, Germany",1.0,KA KI NG,0.0026785091011565063
10032,10032,10033,2022 Cottbus World Cup,HKG,qual,VT,17.0,0.8267969813188172,"Cottbus, Germany",1.0,KA KI NG,0.0026785091011565063
10033,10033,10034,2022 Paris World Challenge Cup,HKG,qual,VT,24.0,0.8660150934059136,"Paris, France",0.7593643586833144,KA KI NG,0.0026785091011565063
