,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change,average_apparatus_rank
5075,5076,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,FX,,12.467,"Medellin, Colombia",427,CAROLYNE MERCER WINCHE PEDRO,0,0.0
5076,5077,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,UB,,11.5,"Medellin, Colombia",427,CAROLYNE MERCER WINCHE PEDRO,0,0.0
5077,5078,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,UB,,13.033,"Medellin, Colombia",427,CAROLYNE MERCER WINCHE PEDRO,0,0.0
5078,5079,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamFinal,VT,,12.767,"Medellin, Colombia",427,CAROLYNE MERCER WINCHE PEDRO,0,0.0
5079,5080,2023 Artistic Gymnastics Senior Pan American Championships,BRA,TeamQual,VT,,12.6,"Medellin, Colombia",427,CAROLYNE MERCER WINCHE PEDRO,0,0.0
5080,5081,2023 Central American and Caribbean Games,COL,qual,BB,22.0,10.5,"San Salvador, El Salvador",396,ANGELICA MESA,0,22.0
5081,5082,2023 Central American and Caribbean Games,COL,qual,FX,15.0,11.8,"San Salvador, El Salvador",396,ANGELICA MESA,-0.0013688524590164065,21.0
5082,5083,2023 Central American and Caribbean Games,COL,qual,UB,20.0,11.25,"San Salvador, El Salvador",396,ANGELICA MESA,-0.014622950819672137,34.5
5083,5084,2023 Central American and Caribbean Games,COL,qual,VT,33.0,11.6,"San Salvador, El Salvador",396,ANGELICA MESA,0,19.0
5084,5085,2023 Central American and Caribbean Games,COL,qual,VT,12.0,11.6,"San Salvador, El Salvador",396,ANGELICA MESA,0,19.0
5085,5086,2023 Central American and Caribbean Games,COL,qual,VT,12.0,11.85,"San Salvador, El Salvador",396,ANGELICA MESA,0,19.0
5086,5087,SANTIAGO 2023 XIX Pan American Games,COL,qual,FX,27.0,11.633,"Santiago, Chile",274,ANGELICA MESA,-0.0013688524590164065,21.0
5087,5088,SANTIAGO 2023 XIX Pan American Games,COL,qual,UB,49.0,9.466,"Santiago, Chile",274,ANGELICA MESA,-0.014622950819672137,34.5
5088,5089,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamFinal,FX,,11.433,"Medellin, Colombia",427,ANGELICA MESA VERGARA,0,0.0
5089,5090,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamQual,FX,,11.967,"Medellin, Colombia",427,ANGELICA MESA VERGARA,0,0.0
5090,5091,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamFinal,UB,,11.4,"Medellin, Colombia",427,ANGELICA MESA VERGARA,0,0.0
5091,5092,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamQual,UB,,11.6,"Medellin, Colombia",427,ANGELICA MESA VERGARA,0,0.0
5092,5093,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamFinal,VT,,12.167,"Medellin, Colombia",427,ANGELICA MESA VERGARA,0,0.0
5093,5094,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamQual,VT,,12.4,"Medellin, Colombia",427,ANGELICA MESA VERGARA,0,0.0
5094,5095,2023 52nd FIG Artistic Gymnastics World Championships,GRE,qual,BB,87.0,11.9,"Antwerp, Belgium",304,ATHANASIA MESIRI,-0.0006535947712418277,57.0
5095,5096,2023 52nd FIG Artistic Gymnastics World Championships,GRE,qual,FX,93.0,12.1,"Antwerp, Belgium",304,ATHANASIA MESIRI,0.00043790849673202724,71.0
5096,5097,2023 52nd FIG Artistic Gymnastics World Championships,GRE,qual,UB,144.0,10.066,"Antwerp, Belgium",304,ATHANASIA MESIRI,-0.002836601307189538,118.0
5097,5098,2023 52nd FIG Artistic Gymnastics World Championships,GRE,qual,VT,62.0,13.133,"Antwerp, Belgium",304,ATHANASIA MESIRI,0.0013071895424836555,21.625
5098,5099,2023 52nd FIG Artistic Gymnastics World Championships,GRE,qual,VT,17.0,13.133,"Antwerp, Belgium",304,ATHANASIA MESIRI,0.0013071895424836555,21.625
5099,5100,2023 52nd FIG Artistic Gymnastics World Championships,GRE,qual,VT,17.0,13.0,"Antwerp, Belgium",304,ATHANASIA MESIRI,0.0013071895424836555,21.625
5100,5101,2023 Senior European Championships,GRE,qual,BB,27.0,12.0,"Antalya, Turkey",457,ATHANASIA MESIRI,-0.0006535947712418277,57.0
5101,5102,2023 Senior European Championships,GRE,qual,FX,49.0,12.033,"Antalya, Turkey",457,ATHANASIA MESIRI,0.00043790849673202724,71.0
5102,5103,2023 Senior European Championships,GRE,qual,UB,92.0,10.5,"Antalya, Turkey",457,ATHANASIA MESIRI,-0.002836601307189538,118.0
5103,5104,2023 Senior European Championships,GRE,final,VT,7.0,12.8,"Antalya, Turkey",457,ATHANASIA MESIRI,0.0013071895424836555,21.625
5104,5105,2023 Senior European Championships,GRE,qual,VT,51.0,12.933,"Antalya, Turkey",457,ATHANASIA MESIRI,0.0013071895424836555,21.625
5105,5106,2023 Senior European Championships,GRE,qual,VT,6.0,12.933,"Antalya, Turkey",457,ATHANASIA MESIRI,0.0013071895424836555,21.625
5106,5107,2023 Senior European Championships,GRE,final,VT,7.0,12.7,"Antalya, Turkey",457,ATHANASIA MESIRI,0.0013071895424836555,21.625
5107,5108,2023 Senior European Championships,GRE,qual,VT,6.0,12.8,"Antalya, Turkey",457,ATHANASIA MESIRI,0.0013071895424836555,21.625
5108,5109,2022 51st FIG Artistic Gymnastics World Championships,ARG,qual,BB,101.0,10.966,"Liverpool, England",639,MELINE MESROPIAN,-0.005028301886792448,0.0
5109,5110,2022 51st FIG Artistic Gymnastics World Championships,ARG,qual,FX,87.0,12.133,"Liverpool, England",639,MELINE MESROPIAN,0.004089622641509438,0.0
5110,5111,2022 51st FIG Artistic Gymnastics World Championships,ARG,qual,UB,91.0,11.766,"Liverpool, England",639,MELINE MESROPIAN,0.006448113207547165,0.0
5111,5112,2022 51st FIG Artistic Gymnastics World Championships,ARG,qual,VT,94.0,12.633,"Liverpool, England",639,MELINE MESROPIAN,0.0004716981132075539,0.0
5112,5113,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamFinal,BB,,10.9,"Medellin, Colombia",427,MELINE MESROPIAN,-0.005028301886792448,0.0
5113,5114,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,BB,,9.9,"Medellin, Colombia",427,MELINE MESROPIAN,-0.005028301886792448,0.0
5114,5115,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamFinal,FX,,12.4,"Medellin, Colombia",427,MELINE MESROPIAN,0.004089622641509438,0.0
5115,5116,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,FX,,13.0,"Medellin, Colombia",427,MELINE MESROPIAN,0.004089622641509438,0.0
5116,5117,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamFinal,UB,,11.367,"Medellin, Colombia",427,MELINE MESROPIAN,0.006448113207547165,0.0
5117,5118,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,UB,,13.133,"Medellin, Colombia",427,MELINE MESROPIAN,0.006448113207547165,0.0
5118,5119,2023 Artistic Gymnastics Senior Pan American Championships,ARG,TeamQual,VT,,12.733,"Medellin, Colombia",427,MELINE MESROPIAN,0.0004716981132075539,0.0
5119,5120,2023 Osijek World Challenge Cup,NED,qual,BB,12.0,12.2,"Osijek, Croatia",396,CASEY-JANE MEULEMAN,0,12.0
5120,5121,2023 Osijek World Challenge Cup,NED,qual,FX,9.0,12.166,"Osijek, Croatia",396,CASEY-JANE MEULEMAN,0,9.0
5121,5122,2023 Osijek World Challenge Cup,NED,qual,VT,10.0,12.566,"Osijek, Croatia",396,CASEY-JANE MEULEMAN,0,10.0
5122,5123,2023 Osijek World Challenge Cup,NED,qual,VT,10.0,12.233,"Osijek, Croatia",396,CASEY-JANE MEULEMAN,0,10.0
5123,5124,2022 British Gymnastics Championships,GBR,qual,BB,17.0,11.5,"Liverpool, England",853,SOFIA MICALLEF,-0.0005479452054794501,14.25
5124,5125,2022 British Gymnastics Championships,GBR,final,VT,3.0,13.55,"Liverpool, England",853,SOFIA MICALLEF,-0.003424657534246575,5.666666666666667
5125,5126,2022 British Gymnastics Championships,GBR,qual,VT,5.0,13.3,"Liverpool, England",853,SOFIA MICALLEF,-0.003424657534246575,5.666666666666667
5126,5127,2022 British Gymnastics Championships,GBR,final,VT,3.0,12.3,"Liverpool, England",853,SOFIA MICALLEF,-0.003424657534246575,5.666666666666667
5127,5128,2022 British Gymnastics Championships,GBR,qual,VT,5.0,12.5,"Liverpool, England",853,SOFIA MICALLEF,-0.003424657534246575,5.666666666666667
5128,5129,2023 British Gymnastics Championships,GBR,qual,BB,26.0,11.3,"Liverpool, England",488,SOFIA MICALLEF,-0.0005479452054794501,14.25
5129,5130,2023 British Gymnastics Championships,GBR,final,FX,7.0,12.0,"Liverpool, England",488,SOFIA MICALLEF,0.0022633744855967033,11.666666666666666
5130,5131,2023 British Gymnastics Championships,GBR,qual,FX,8.0,12.35,"Liverpool, England",488,SOFIA MICALLEF,0.0022633744855967033,11.666666666666666
5131,5132,2023 British Gymnastics Championships,GBR,final,UB,7.0,11.9,"Liverpool, England",488,SOFIA MICALLEF,0.0028806584362139963,11.333333333333334
5132,5133,2023 British Gymnastics Championships,GBR,qual,UB,8.0,12.4,"Liverpool, England",488,SOFIA MICALLEF,0.0028806584362139963,11.333333333333334
5133,5134,2023 British Gymnastics Championships,GBR,qual,VT,9.0,13.05,"Liverpool, England",488,SOFIA MICALLEF,-0.003424657534246575,5.666666666666667
5134,5135,2023 British Gymnastics Championships,GBR,qual,VT,9.0,12.3,"Liverpool, England",488,SOFIA MICALLEF,-0.003424657534246575,5.666666666666667
5135,5136,BIRMINGHAM 2022 Commonwealth Games,WAL,final,BB,7.0,12.5,"Birmingham, England",731,SOFIA MICALLEF,-0.0005479452054794501,14.25
5136,5137,BIRMINGHAM 2022 Commonwealth Games,WAL,qual,BB,7.0,12.45,"Birmingham, England",731,SOFIA MICALLEF,-0.0005479452054794501,14.25
5137,5138,BIRMINGHAM 2022 Commonwealth Games,WAL,qual,FX,20.0,11.8,"Birmingham, England",731,SOFIA MICALLEF,0.0022633744855967033,11.666666666666666
5138,5139,BIRMINGHAM 2022 Commonwealth Games,WAL,qual,UB,19.0,11.7,"Birmingham, England",731,SOFIA MICALLEF,0.0028806584362139963,11.333333333333334
5139,5140,2023 Senior European Championships,FRA,qual,BB,49.0,11.4,"Antalya, Turkey",457,SILANE MIELLE,-0.0021967213114754153,30.0
5140,5141,2023 Senior European Championships,FRA,qual,FX,29.0,12.433,"Antalya, Turkey",457,SILANE MIELLE,0.003819672131147521,9.25
5141,5142,2023 Senior European Championships,FRA,qual,UB,31.0,12.766,"Antalya, Turkey",457,SILANE MIELLE,0.031161290322580623,32.0
5142,5143,2023 Varna World Challenge Cup,FRA,qual,BB,15.0,11.966,"Varna, Bulgaria",427,SILANE MIELLE,-0.0021967213114754153,30.0
5143,5144,2023 Varna World Challenge Cup,FRA,final,FX,1.0,12.933,"Varna, Bulgaria",427,SILANE MIELLE,0.003819672131147521,9.25
5144,5145,2023 Varna World Challenge Cup,FRA,qual,FX,1.0,13.133,"Varna, Bulgaria",427,SILANE MIELLE,0.003819672131147521,9.25
5145,5146,EnBW DTB Pokal Team Challenge 2023,FRA,qual,BB,26.0,12.1,"Stuttgart, Germany",488,SILANE MIELLE,-0.0021967213114754153,30.0
5146,5147,EnBW DTB Pokal Team Challenge 2023,FRA,qual,FX,6.0,12.9,"Stuttgart, Germany",488,SILANE MIELLE,0.003819672131147521,9.25
5147,5148,EnBW DTB Pokal Team Challenge 2023,FRA,qual,UB,33.0,11.8,"Stuttgart, Germany",488,SILANE MIELLE,0.031161290322580623,32.0
5148,5149,2022 Winter Cup,USA,AAfinal,BB,23.0,10.95,"Frisco, Texas",881,ZOE MILLER,0.0023809523809523825,0.0
5149,5150,2022 Winter Cup,USA,AAfinal,FX,11.0,12.65,"Frisco, Texas",881,ZOE MILLER,-0.0004578754578754579,0.0
5150,5151,2022 Winter Cup,USA,AAfinal,UB,8.0,13.1,"Frisco, Texas",881,ZOE MILLER,0.0027446457990115327,0.0
5151,5152,2022 Winter Cup,USA,AAfinal,VT,,13.65,"Frisco, Texas",881,ZOE MILLER,-0.0004578754578754579,0.0
5152,5153,2023 Core Hydration Classic,USA,AAfinal,BB,19.0,12.45,"Hoffman Estates, Illinois",335,ZOE MILLER,0.0023809523809523825,0.0
5153,5154,2023 Core Hydration Classic,USA,AAfinal,FX,20.0,12.15,"Hoffman Estates, Illinois",335,ZOE MILLER,-0.0004578754578754579,0.0
5154,5155,2023 Core Hydration Classic,USA,AAfinal,UB,1.0,14.75,"Hoffman Estates, Illinois",335,ZOE MILLER,0.0027446457990115327,0.0
5155,5156,2023 Core Hydration Classic,USA,AAfinal,VT,,13.65,"Hoffman Estates, Illinois",335,ZOE MILLER,-0.0004578754578754579,0.0
5156,5157,2023 U.S. Championships,USA,qual,BB,,13.05,"San Jose, CA",335,ZOE MILLER,0.0023809523809523825,0.0
5157,5158,2023 U.S. Championships,USA,final,BB,,12.25,"San Jose, CA",335,ZOE MILLER,0.0023809523809523825,0.0
5158,5159,2023 U.S. Championships,USA,qual,FX,,11.8,"San Jose, CA",335,ZOE MILLER,-0.0004578754578754579,0.0
5159,5160,2023 U.S. Championships,USA,final,FX,,12.4,"San Jose, CA",335,ZOE MILLER,-0.0004578754578754579,0.0
5160,5161,2023 U.S. Championships,USA,qual,UB,,11.0,"San Jose, CA",335,ZOE MILLER,0.0027446457990115327,0.0
5161,5162,2023 U.S. Championships,USA,final,UB,,14.4,"San Jose, CA",335,ZOE MILLER,0.0027446457990115327,0.0
5162,5163,2023 U.S. Championships,USA,qual,VT,,13.15,"San Jose, CA",335,ZOE MILLER,-0.0004578754578754579,0.0
5163,5164,2023 U.S. Championships,USA,final,VT,,13.4,"San Jose, CA",335,ZOE MILLER,-0.0004578754578754579,0.0
5164,5165,2023 Winter Cup,USA,AAfinal,BB,8.0,12.55,"Louisville, Kentucky",516,ZOE MILLER,0.0023809523809523825,0.0
5165,5166,2023 Winter Cup,USA,AAfinal,FX,15.0,12.4,"Louisville, Kentucky",516,ZOE MILLER,-0.0004578754578754579,0.0
5166,5167,2023 Winter Cup,USA,AAfinal,UB,1.0,13.9,"Louisville, Kentucky",516,ZOE MILLER,0.0027446457990115327,0.0
5167,5168,2023 Winter Cup,USA,AAfinal,VT,,13.65,"Louisville, Kentucky",516,ZOE MILLER,-0.0004578754578754579,0.0
5168,5169,EnBW DTB Pokal Team Challenge 2023,USA,qual,BB,10.0,12.9,"Stuttgart, Germany",488,ZOE MILLER,0.0023809523809523825,0.0
5169,5170,EnBW DTB Pokal Team Challenge 2023,USA,qual,FX,38.0,10.85,"Stuttgart, Germany",488,ZOE MILLER,-0.0004578754578754579,0.0
5170,5171,EnBW DTB Pokal Team Challenge 2023,USA,final,UB,1.0,14.633,"Stuttgart, Germany",488,ZOE MILLER,0.0027446457990115327,0.0
5171,5172,EnBW DTB Pokal Team Challenge 2023,USA,qual,UB,1.0,14.85,"Stuttgart, Germany",488,ZOE MILLER,0.0027446457990115327,0.0
5172,5173,EnBW DTB Pokal Team Challenge 2023,USA,qual,VT,4.0,13.9,"Stuttgart, Germany",488,ZOE MILLER,-0.0004578754578754579,0.0
5173,5174,SANTIAGO 2023 XIX Pan American Games,USA,final,UB,1.0,14.666,"Santiago, Chile",274,ZOE MILLER,0.0027446457990115327,0.0
5174,5175,SANTIAGO 2023 XIX Pan American Games,USA,qual,UB,1.0,14.766,"Santiago, Chile",274,ZOE MILLER,0.0027446457990115327,0.0
5175,5176,2023 Cairo World Cup,GRE,qual,BB,18.0,11.1,"Cairo, Egypt",457,VASILIKI MILLOUSI,0,24.5
5176,5177,2023 Cairo World Cup,GRE,qual,UB,19.0,11.466,"Cairo, Egypt",457,VASILIKI MILLOUSI,0,51.5
5177,5178,2023 Senior European Championships,GRE,qual,BB,31.0,11.9,"Antalya, Turkey",457,VASILIKI MILLOUSI,0,24.5
5178,5179,2023 Senior European Championships,GRE,qual,UB,84.0,11.033,"Antalya, Turkey",457,VASILIKI MILLOUSI,0,51.5
5179,5180,2023 Core Hydration Classic,USA,AAfinal,BB,25.0,11.0,"Hoffman Estates, Illinois",335,ANNALISA MILTON,-0.006629834254143642,17.0
5180,5181,2023 Core Hydration Classic,USA,AAfinal,FX,24.0,11.1,"Hoffman Estates, Illinois",335,ANNALISA MILTON,-0.0019337016574585617,24.0
5181,5182,2023 Core Hydration Classic,USA,AAfinal,UB,26.0,11.95,"Hoffman Estates, Illinois",335,ANNALISA MILTON,0.014088397790055242,28.5
5182,5183,2023 Core Hydration Classic,USA,AAfinal,VT,,13.6,"Hoffman Estates, Illinois",335,ANNALISA MILTON,0.003314917127071821,0.0
5183,5184,2023 Winter Cup,USA,AAfinal,BB,9.0,12.2,"Louisville, Kentucky",516,ANNALISA MILTON,-0.006629834254143642,17.0
5184,5185,2023 Winter Cup,USA,AAfinal,FX,24.0,11.45,"Louisville, Kentucky",516,ANNALISA MILTON,-0.0019337016574585617,24.0
5185,5186,2023 Winter Cup,USA,AAfinal,UB,31.0,9.4,"Louisville, Kentucky",516,ANNALISA MILTON,0.014088397790055242,28.5
5186,5187,2023 Winter Cup,USA,AAfinal,VT,,13.0,"Louisville, Kentucky",516,ANNALISA MILTON,0.003314917127071821,0.0
5187,5188,2023 Core Hydration Classic,USA,AAfinal,BB,34.0,9.15,"Hoffman Estates, Illinois",335,MALEA MILTON,-0.01160220994475138,27.5
5188,5189,2023 Core Hydration Classic,USA,AAfinal,FX,22.0,11.95,"Hoffman Estates, Illinois",335,MALEA MILTON,0.008287292817679558,25.5
5189,5190,2023 Core Hydration Classic,USA,AAfinal,UB,21.0,12.6,"Hoffman Estates, Illinois",335,MALEA MILTON,0.006629834254143642,23.0
5190,5191,2023 Core Hydration Classic,USA,AAfinal,VT,,13.3,"Hoffman Estates, Illinois",335,MALEA MILTON,0.0016574585635359155,0.0
5191,5192,2023 Winter Cup,USA,AAfinal,BB,21.0,11.25,"Louisville, Kentucky",516,MALEA MILTON,-0.01160220994475138,27.5
5192,5193,2023 Winter Cup,USA,AAfinal,FX,29.0,10.45,"Louisville, Kentucky",516,MALEA MILTON,0.008287292817679558,25.5
5193,5194,2023 Winter Cup,USA,AAfinal,UB,25.0,11.4,"Louisville, Kentucky",516,MALEA MILTON,0.006629834254143642,23.0
5194,5195,2023 Winter Cup,USA,AAfinal,VT,,13.0,"Louisville, Kentucky",516,MALEA MILTON,0.0016574585635359155,0.0
5195,5196,2022 Doha World Cup,RUS,final,FX,1.0,12.666,"Doha, Qatar",853,MARIA MINAEVA,0,2.5
5196,5197,2022 Doha World Cup,RUS,qual,FX,4.0,12.5,"Doha, Qatar",853,MARIA MINAEVA,0,2.5
5197,5198,2022 Doha World Cup,RUS,qual,UB,3.0,12.533,"Doha, Qatar",853,MARIA MINAEVA,0,2.5
5198,5199,2022 Doha World Cup,RUS,final,UB,2.0,13.366,"Doha, Qatar",853,MARIA MINAEVA,0,2.5
5199,5200,2022 51st FIG Artistic Gymnastics World Championships,AZE,qual,BB,147.0,7.866,"Liverpool, England",639,MILANA MINAKOVSKAYA,-0.00607476635514019,56.0
5200,5201,2022 51st FIG Artistic Gymnastics World Championships,AZE,qual,FX,89.0,12.1,"Liverpool, England",639,MILANA MINAKOVSKAYA,0.007009345794392523,50.2
5201,5202,2022 51st FIG Artistic Gymnastics World Championships,AZE,qual,UB,121.0,10.766,"Liverpool, England",639,MILANA MINAKOVSKAYA,-0.012925233644859813,47.833333333333336
5202,5203,2022 Baku World Cup,AZE,qual,BB,30.0,10.3,"Baku, Azerbaijan",853,MILANA MINAKOVSKAYA,-0.00607476635514019,56.0
5203,5204,2022 Baku World Cup,AZE,qual,FX,26.0,10.6,"Baku, Azerbaijan",853,MILANA MINAKOVSKAYA,0.007009345794392523,50.2
5204,5205,2022 Baku World Cup,AZE,qual,UB,23.0,10.366,"Baku, Azerbaijan",853,MILANA MINAKOVSKAYA,-0.012925233644859813,47.833333333333336
5205,5206,2022 Cairo World Cup,AZE,qual,BB,16.0,10.2,"Cairo, Egypt",853,MILANA MINAKOVSKAYA,-0.00607476635514019,56.0
5206,5207,2022 Cairo World Cup,AZE,qual,FX,15.0,10.9,"Cairo, Egypt",853,MILANA MINAKOVSKAYA,0.007009345794392523,50.2
5207,5208,2022 Cairo World Cup,AZE,qual,UB,12.0,10.3,"Cairo, Egypt",853,MILANA MINAKOVSKAYA,-0.012925233644859813,47.833333333333336
5208,5209,2022 Mersin World Challenge Cup,AZE,qual,BB,19.0,9.0,"Mersin, Turkey",639,MILANA MINAKOVSKAYA,-0.00607476635514019,56.0
5209,5210,2022 Mersin World Challenge Cup,AZE,qual,UB,15.0,7.6,"Mersin, Turkey",639,MILANA MINAKOVSKAYA,-0.012925233644859813,47.833333333333336
5210,5211,2022 Senior European Championships,AZE,qual,BB,106.0,9.5,"Munich, Germany",700,MILANA MINAKOVSKAYA,-0.00607476635514019,56.0
5211,5212,2022 Senior European Championships,AZE,qual,FX,106.0,10.366,"Munich, Germany",700,MILANA MINAKOVSKAYA,0.007009345794392523,50.2
5212,5213,2022 Senior European Championships,AZE,qual,UB,101.0,9.966,"Munich, Germany",700,MILANA MINAKOVSKAYA,-0.012925233644859813,47.833333333333336
5213,5214,2022 Senior European Championships,AZE,qual,VT,109.0,11.5,"Munich, Germany",700,MILANA MINAKOVSKAYA,0,109.0
5214,5215,2022 Varna World Challenge Cup,AZE,qual,BB,18.0,11.05,"Varna, Bulgaria",853,MILANA MINAKOVSKAYA,-0.00607476635514019,56.0
5215,5216,2022 Varna World Challenge Cup,AZE,qual,FX,15.0,11.9,"Varna, Bulgaria",853,MILANA MINAKOVSKAYA,0.007009345794392523,50.2
5216,5217,2022 Varna World Challenge Cup,AZE,qual,UB,15.0,11.8,"Varna, Bulgaria",853,MILANA MINAKOVSKAYA,-0.012925233644859813,47.833333333333336
5217,5218,2023 Senior European Championships,BUL,qual,BB,104.0,9.333,"Antalya, Turkey",457,PALOMA MINTCHEVA,0,104.0
5218,5219,2023 Senior European Championships,BUL,qual,FX,25.0,12.566,"Antalya, Turkey",457,PALOMA MINTCHEVA,0,25.0
5219,5220,2023 Senior European Championships,BUL,qual,UB,39.0,12.566,"Antalya, Turkey",457,PALOMA MINTCHEVA,0,39.0
5220,5221,2023 Senior European Championships,BUL,qual,VT,53.0,12.9,"Antalya, Turkey",457,PALOMA MINTCHEVA,0,53.0
5221,5222,2022 51st FIG Artistic Gymnastics World Championships,JPN,AAfinal,BB,8.0,12.966,"Liverpool, England",639,SHOKO MIYATA,0.0021859956236323862,0.0
5222,5223,2022 51st FIG Artistic Gymnastics World Championships,JPN,final,BB,3.0,13.533,"Liverpool, England",639,SHOKO MIYATA,0.0021859956236323862,0.0
5223,5224,2022 51st FIG Artistic Gymnastics World Championships,JPN,qual,BB,3.0,13.7,"Liverpool, England",639,SHOKO MIYATA,0.0021859956236323862,0.0
5224,5225,2022 51st FIG Artistic Gymnastics World Championships,JPN,TeamFinal,BB,,13.233,"Liverpool, England",639,SHOKO MIYATA,0.0021859956236323862,0.0
5225,5226,2022 51st FIG Artistic Gymnastics World Championships,JPN,AAfinal,FX,7.0,13.733,"Liverpool, England",639,SHOKO MIYATA,-0.0032822757111597373,0.0
5226,5227,2022 51st FIG Artistic Gymnastics World Championships,JPN,final,FX,8.0,13.066,"Liverpool, England",639,SHOKO MIYATA,-0.0032822757111597373,0.0
5227,5228,2022 51st FIG Artistic Gymnastics World Championships,JPN,qual,FX,10.0,13.6,"Liverpool, England",639,SHOKO MIYATA,-0.0032822757111597373,0.0
5228,5229,2022 51st FIG Artistic Gymnastics World Championships,JPN,TeamFinal,FX,,13.7,"Liverpool, England",639,SHOKO MIYATA,-0.0032822757111597373,0.0
5229,5230,2022 51st FIG Artistic Gymnastics World Championships,JPN,AAfinal,UB,19.0,12.866,"Liverpool, England",639,SHOKO MIYATA,0.001312910284463894,0.0
5230,5231,2022 51st FIG Artistic Gymnastics World Championships,JPN,qual,UB,65.0,12.566,"Liverpool, England",639,SHOKO MIYATA,0.001312910284463894,0.0
5231,5232,2022 51st FIG Artistic Gymnastics World Championships,JPN,AAfinal,VT,4.0,14.233,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5232,5233,2022 51st FIG Artistic Gymnastics World Championships,JPN,TeamFinal,VT,,14.4,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5233,5234,2022 51st FIG Artistic Gymnastics World Championships,JPN,final,VT,5.0,14.066,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5234,5235,2022 51st FIG Artistic Gymnastics World Championships,JPN,qual,VT,8.0,14.3,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5235,5236,2022 51st FIG Artistic Gymnastics World Championships,JPN,qual,VT,7.0,14.3,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5236,5237,2022 51st FIG Artistic Gymnastics World Championships,JPN,final,VT,5.0,13.933,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5237,5238,2022 51st FIG Artistic Gymnastics World Championships,JPN,qual,VT,7.0,13.033,"Liverpool, England",639,SHOKO MIYATA,-0.0012407002188183811,0.0
5238,5239,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,final,BB,7.0,12.567,"Doha, Qatar",761,SHOKO MIYATA,0.0021859956236323862,0.0
5239,5240,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,qual,BB,7.0,12.9,"Doha, Qatar",761,SHOKO MIYATA,0.0021859956236323862,0.0
5240,5241,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,qual,FX,3.0,13.633,"Doha, Qatar",761,SHOKO MIYATA,-0.0032822757111597373,0.0
5241,5242,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,final,FX,2.0,13.633,"Doha, Qatar",761,SHOKO MIYATA,-0.0032822757111597373,0.0
5242,5243,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,qual,UB,12.0,12.6,"Doha, Qatar",761,SHOKO MIYATA,0.001312910284463894,0.0
5243,5244,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,final,VT,2.0,14.267,"Doha, Qatar",761,SHOKO MIYATA,-0.0012407002188183811,0.0
5244,5245,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,qual,VT,2.0,13.9,"Doha, Qatar",761,SHOKO MIYATA,-0.0012407002188183811,0.0
5245,5246,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,final,VT,2.0,13.5,"Doha, Qatar",761,SHOKO MIYATA,-0.0012407002188183811,0.0
5246,5247,2022 9th Senior Artistic Gymnastics Asian Championships,JPN,qual,VT,2.0,13.267,"Doha, Qatar",761,SHOKO MIYATA,-0.0012407002188183811,0.0
5247,5248,2023 52nd FIG Artistic Gymnastics World Championships,JPN,qual,BB,88.0,11.9,"Antwerp, Belgium",304,SHOKO MIYATA,0.0021859956236323862,0.0
5248,5249,2023 52nd FIG Artistic Gymnastics World Championships,JPN,TeamFinal,BB,,13.566,"Antwerp, Belgium",304,SHOKO MIYATA,0.0021859956236323862,0.0
5249,5250,2023 52nd FIG Artistic Gymnastics World Championships,JPN,qual,FX,74.0,12.366,"Antwerp, Belgium",304,SHOKO MIYATA,-0.0032822757111597373,0.0
5250,5251,2023 52nd FIG Artistic Gymnastics World Championships,JPN,TeamFinal,FX,,12.133,"Antwerp, Belgium",304,SHOKO MIYATA,-0.0032822757111597373,0.0
