Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,days_till_paris,names,rate_of_change
3447,3448,2022 Winter Cup,USA,AAfinal,UB,5.0,13.25,881,LEVI JUNG-RUIVIVAR,0.0001831501831501
3448,3449,2022 Winter Cup,USA,AAfinal,VT,,13.45,881,LEVI JUNG-RUIVIVAR,-0.0002747252747252
3449,3450,2023 Core Hydration Classic,USA,AAfinal,BB,32.0,10.35,335,LEVI JUNG-RUIVIVAR,-0.0004578754578754
3450,3451,2023 Core Hydration Classic,USA,AAfinal,UB,16.0,12.9,335,LEVI JUNG-RUIVIVAR,0.0001831501831501
3451,3452,2023 U.S. Championships,USA,qual,BB,,12.3,335,LEVI JUNG-RUIVIVAR,-0.0004578754578754
3452,3453,2023 U.S. Championships,USA,final,BB,,12.45,335,LEVI JUNG-RUIVIVAR,-0.0004578754578754
3453,3454,2023 U.S. Championships,USA,qual,FX,,10.55,335,LEVI JUNG-RUIVIVAR,-0.0022893772893772
3454,3455,2023 U.S. Championships,USA,final,FX,,11.25,335,LEVI JUNG-RUIVIVAR,-0.0022893772893772
3455,3456,2023 U.S. Championships,USA,qual,UB,,12.0,335,LEVI JUNG-RUIVIVAR,0.0001831501831501
3456,3457,2023 U.S. Championships,USA,final,UB,,13.35,335,LEVI JUNG-RUIVIVAR,0.0001831501831501
3457,3458,2023 U.S. Championships,USA,qual,VT,,13.4,335,LEVI JUNG-RUIVIVAR,-0.0002747252747252
3458,3459,2023 U.S. Championships,USA,final,VT,,13.3,335,LEVI JUNG-RUIVIVAR,-0.0002747252747252
3459,3460,2023 Winter Cup,USA,AAfinal,BB,23.0,10.85,516,LEVI JUNG-RUIVIVAR,-0.0004578754578754
3460,3461,2023 Winter Cup,USA,AAfinal,FX,19.0,12.0,516,LEVI JUNG-RUIVIVAR,-0.0022893772893772
3461,3462,2023 Winter Cup,USA,AAfinal,UB,21.0,11.65,516,LEVI JUNG-RUIVIVAR,0.0001831501831501
3462,3463,2023 Winter Cup,USA,AAfinal,VT,,13.5,516,LEVI JUNG-RUIVIVAR,-0.0002747252747252
3717,3718,2023 Core Hydration Classic,USA,AAfinal,BB,24.0,11.55,335,AVERY KING,0.0
3718,3719,2023 Core Hydration Classic,USA,AAfinal,FX,15.0,12.45,335,AVERY KING,0.0
3719,3720,2023 Core Hydration Classic,USA,AAfinal,UB,28.0,11.45,335,AVERY KING,0.0
3720,3721,2023 Core Hydration Classic,USA,AAfinal,VT,,12.55,335,AVERY KING,0.0
4278,4279,2023 Core Hydration Classic,USA,AAfinal,BB,2.0,14.5,335,SUNISA LEE,0.0
4279,4280,2023 Core Hydration Classic,USA,AAfinal,VT,,13.5,335,SUNISA LEE,0.0
4280,4281,2023 U.S. Championships,USA,qual,BB,,13.65,335,SUNISA LEE,0.0
4281,4282,2023 U.S. Championships,USA,final,BB,,14.2,335,SUNISA LEE,0.0
4282,4283,2023 U.S. Championships,USA,qual,VT,,13.35,335,SUNISA LEE,0.0
4283,4284,2023 U.S. Championships,USA,final,VT,,13.4,335,SUNISA LEE,0.0
4330,4331,2023 U.S. Championships,USA,qual,BB,,13.05,335,MYLI LEW,0.0
4331,4332,2023 U.S. Championships,USA,final,BB,,12.25,335,MYLI LEW,0.0
4332,4333,2023 U.S. Championships,USA,qual,FX,,12.1,335,MYLI LEW,0.0
4333,4334,2023 U.S. Championships,USA,final,FX,,11.85,335,MYLI LEW,0.0
4334,4335,2023 U.S. Championships,USA,qual,UB,,13.9,335,MYLI LEW,-0.0069060773480662
4335,4336,2023 U.S. Championships,USA,final,UB,,12.4,335,MYLI LEW,-0.0069060773480662
4336,4337,2023 U.S. Championships,USA,qual,VT,,13.15,335,MYLI LEW,0.0013812154696132
4337,4338,2023 U.S. Championships,USA,final,VT,,13.2,335,MYLI LEW,0.0013812154696132
4338,4339,2023 Winter Cup,USA,AAfinal,UB,3.0,13.65,516,MYLI LEW,-0.0069060773480662
4339,4340,2023 Winter Cup,USA,AAfinal,VT,,12.95,516,MYLI LEW,0.0013812154696132
4409,4410,2023 Core Hydration Classic,USA,AAfinal,BB,10.0,12.95,335,KALIYA LINCOLN,0.0092272727272727
4410,4411,2023 Core Hydration Classic,USA,AAfinal,FX,2.0,14.0,335,KALIYA LINCOLN,0.0008264462809917
4411,4412,2023 Core Hydration Classic,USA,AAfinal,VT,,14.15,335,KALIYA LINCOLN,0.0022099447513812
4412,4413,2023 U.S. Championships,USA,qual,BB,,13.25,335,KALIYA LINCOLN,0.0092272727272727
4413,4414,2023 U.S. Championships,USA,final,BB,,12.95,335,KALIYA LINCOLN,0.0092272727272727
4414,4415,2023 U.S. Championships,USA,qual,FX,,14.35,335,KALIYA LINCOLN,0.0008264462809917
4415,4416,2023 U.S. Championships,USA,final,FX,,14.05,335,KALIYA LINCOLN,0.0008264462809917
4416,4417,2023 U.S. Championships,USA,qual,UB,,12.3,335,KALIYA LINCOLN,-0.0168508287292817
4417,4418,2023 U.S. Championships,USA,final,UB,,9.9,335,KALIYA LINCOLN,-0.0168508287292817
4418,4419,2023 U.S. Championships,USA,qual,VT,,14.1,335,KALIYA LINCOLN,0.0022099447513812
4419,4420,2023 U.S. Championships,USA,final,VT,,13.9,335,KALIYA LINCOLN,0.0022099447513812
4420,4421,2023 Winter Cup,USA,AAfinal,BB,22.0,11.0,516,KALIYA LINCOLN,0.0092272727272727
4421,4422,2023 Winter Cup,USA,AAfinal,FX,1.0,13.6,516,KALIYA LINCOLN,0.0008264462809917
4422,4423,2023 Winter Cup,USA,AAfinal,UB,10.0,12.95,516,KALIYA LINCOLN,-0.0168508287292817
4423,4424,2023 Winter Cup,USA,AAfinal,VT,,13.5,516,KALIYA LINCOLN,0.0022099447513812
4424,4425,SANTIAGO 2023 XIX Pan American Games,USA,final,BB,6.0,13.166,274,KALIYA LINCOLN,0.0092272727272727
4425,4426,SANTIAGO 2023 XIX Pan American Games,USA,qual,BB,4.0,13.233,274,KALIYA LINCOLN,0.0092272727272727
4426,4427,SANTIAGO 2023 XIX Pan American Games,USA,final,FX,1.0,14.233,274,KALIYA LINCOLN,0.0008264462809917
4427,4428,SANTIAGO 2023 XIX Pan American Games,USA,qual,FX,1.0,13.8,274,KALIYA LINCOLN,0.0008264462809917
4439,4440,2022 U.S. Classic,USA,AAfinal,BB,7.0,12.15,731,LAUREN LITTLE,-0.0016666666666666
4440,4441,2022 U.S. Classic,USA,AAfinal,FX,10.0,11.4,731,LAUREN LITTLE,0.0
4441,4442,2022 U.S. Classic,USA,AAfinal,UB,5.0,13.2,731,LAUREN LITTLE,-0.0016666666666666
4442,4443,2022 U.S. Classic,USA,AAfinal,VT,,12.8,731,LAUREN LITTLE,-0.0003333333333333
4443,4444,2022 Winter Cup,USA,AAfinal,BB,14.0,12.4,881,LAUREN LITTLE,-0.0016666666666666
4444,4445,2022 Winter Cup,USA,AAfinal,UB,3.0,13.45,881,LAUREN LITTLE,-0.0016666666666666
4445,4446,2022 Winter Cup,USA,AAfinal,VT,,12.85,881,LAUREN LITTLE,-0.0003333333333333
4532,4533,2023 Core Hydration Classic,USA,AAfinal,BB,19.0,12.45,335,EVEYLYNN LOWE,0.004696132596685
4533,4534,2023 Core Hydration Classic,USA,AAfinal,FX,14.0,12.55,335,EVEYLYNN LOWE,0.0008287292817679
4534,4535,2023 Core Hydration Classic,USA,AAfinal,UB,19.0,12.75,335,EVEYLYNN LOWE,0.0096685082872928
4535,4536,2023 Core Hydration Classic,USA,AAfinal,VT,,13.6,335,EVEYLYNN LOWE,0.0038674033149171
4536,4537,2023 U.S. Championships,USA,qual,BB,,12.35,335,EVEYLYNN LOWE,0.004696132596685
4537,4538,2023 U.S. Championships,USA,final,BB,,12.8,335,EVEYLYNN LOWE,0.004696132596685
4538,4539,2023 U.S. Championships,USA,qual,FX,,12.7,335,EVEYLYNN LOWE,0.0008287292817679
4539,4540,2023 U.S. Championships,USA,final,FX,,13.05,335,EVEYLYNN LOWE,0.0008287292817679
4540,4541,2023 U.S. Championships,USA,qual,UB,,12.9,335,EVEYLYNN LOWE,0.0096685082872928
4541,4542,2023 U.S. Championships,USA,final,UB,,13.15,335,EVEYLYNN LOWE,0.0096685082872928
4542,4543,2023 U.S. Championships,USA,qual,VT,,13.75,335,EVEYLYNN LOWE,0.0038674033149171
4543,4544,2023 U.S. Championships,USA,final,VT,,13.8,335,EVEYLYNN LOWE,0.0038674033149171
4544,4545,2023 Winter Cup,USA,AAfinal,BB,13.0,11.95,516,EVEYLYNN LOWE,0.004696132596685
4545,4546,2023 Winter Cup,USA,AAfinal,FX,9.0,12.9,516,EVEYLYNN LOWE,0.0008287292817679
4546,4547,2023 Winter Cup,USA,AAfinal,UB,25.0,11.4,516,EVEYLYNN LOWE,0.0096685082872928
4547,4548,2023 Winter Cup,USA,AAfinal,VT,,13.1,516,EVEYLYNN LOWE,0.0038674033149171
4876,4877,2022 U.S. Championships,USA,qual,BB,,11.95,700,NOLA MATTHEWS,-0.0010989010989011
4877,4878,2022 U.S. Championships,USA,final,BB,,12.5,700,NOLA MATTHEWS,-0.0010989010989011
4878,4879,2022 U.S. Championships,USA,qual,FX,,12.35,700,NOLA MATTHEWS,0.0007326007326007
4879,4880,2022 U.S. Championships,USA,final,FX,,12.2,700,NOLA MATTHEWS,0.0007326007326007
4880,4881,2022 U.S. Championships,USA,qual,UB,,13.75,700,NOLA MATTHEWS,0.0001831501831501
4881,4882,2022 U.S. Championships,USA,final,UB,,14.05,700,NOLA MATTHEWS,0.0001831501831501
4882,4883,2022 U.S. Championships,USA,qual,VT,,13.1,700,NOLA MATTHEWS,0.0006410256410256
4883,4884,2022 U.S. Championships,USA,final,VT,,12.95,700,NOLA MATTHEWS,0.0006410256410256
4884,4885,2022 U.S. Classic,USA,AAfinal,BB,4.0,12.5,731,NOLA MATTHEWS,-0.0010989010989011
4885,4886,2022 U.S. Classic,USA,AAfinal,FX,8.0,11.7,731,NOLA MATTHEWS,0.0007326007326007
4886,4887,2022 U.S. Classic,USA,AAfinal,UB,2.0,13.9,731,NOLA MATTHEWS,0.0001831501831501
4887,4888,2022 U.S. Classic,USA,AAfinal,VT,,13.0,731,NOLA MATTHEWS,0.0006410256410256
4888,4889,2022 Winter Cup,USA,AAfinal,BB,7.0,13.05,881,NOLA MATTHEWS,-0.0010989010989011
4889,4890,2022 Winter Cup,USA,AAfinal,FX,9.0,12.8,881,NOLA MATTHEWS,0.0007326007326007
4890,4891,2022 Winter Cup,USA,AAfinal,UB,1.0,13.95,881,NOLA MATTHEWS,0.0001831501831501
4891,4892,2022 Winter Cup,USA,AAfinal,VT,,12.85,881,NOLA MATTHEWS,0.0006410256410256
4892,4893,2023 Core Hydration Classic,USA,AAfinal,BB,6.0,13.3,335,NOLA MATTHEWS,-0.0010989010989011
4893,4894,2023 Core Hydration Classic,USA,AAfinal,FX,5.0,13.3,335,NOLA MATTHEWS,0.0007326007326007
4894,4895,2023 Core Hydration Classic,USA,AAfinal,UB,4.0,13.9,335,NOLA MATTHEWS,0.0001831501831501
4895,4896,2023 Core Hydration Classic,USA,AAfinal,VT,,13.05,335,NOLA MATTHEWS,0.0006410256410256
4896,4897,2023 U.S. Championships,USA,qual,BB,,13.0,335,NOLA MATTHEWS,-0.0010989010989011
4897,4898,2023 U.S. Championships,USA,final,BB,,12.45,335,NOLA MATTHEWS,-0.0010989010989011
4898,4899,2023 U.S. Championships,USA,qual,FX,,13.4,335,NOLA MATTHEWS,0.0007326007326007
4899,4900,2023 U.S. Championships,USA,final,FX,,13.2,335,NOLA MATTHEWS,0.0007326007326007
4900,4901,2023 U.S. Championships,USA,qual,UB,,12.4,335,NOLA MATTHEWS,0.0001831501831501
4901,4902,2023 U.S. Championships,USA,final,UB,,14.05,335,NOLA MATTHEWS,0.0001831501831501
4902,4903,2023 U.S. Championships,USA,qual,VT,,13.15,335,NOLA MATTHEWS,0.0006410256410256
4903,4904,2023 U.S. Championships,USA,final,VT,,13.2,335,NOLA MATTHEWS,0.0006410256410256
4904,4905,2023 Winter Cup,USA,AAfinal,BB,6.0,12.7,516,NOLA MATTHEWS,-0.0010989010989011
4905,4906,2023 Winter Cup,USA,AAfinal,FX,4.0,13.2,516,NOLA MATTHEWS,0.0007326007326007
4906,4907,2023 Winter Cup,USA,AAfinal,UB,5.0,13.45,516,NOLA MATTHEWS,0.0001831501831501
4907,4908,2023 Winter Cup,USA,AAfinal,VT,,13.25,516,NOLA MATTHEWS,0.0006410256410256
4908,4909,EnBW DTB Pokal Team Challenge 2023,USA,qual,BB,4.0,13.2,488,NOLA MATTHEWS,-0.0010989010989011
4909,4910,EnBW DTB Pokal Team Challenge 2023,USA,qual,FX,5.0,12.9,488,NOLA MATTHEWS,0.0007326007326007
4910,4911,EnBW DTB Pokal Team Challenge 2023,USA,qual,UB,7.0,13.65,488,NOLA MATTHEWS,0.0001831501831501
4911,4912,EnBW DTB Pokal Team Challenge 2023,USA,qual,VT,15.0,13.1,488,NOLA MATTHEWS,0.0006410256410256
4912,4913,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,BB,,12.7,427,NOLA RHIANNE MATTHEWS,0.0
4913,4914,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamFinal,FX,,13.1,427,NOLA RHIANNE MATTHEWS,0.0
4914,4915,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,FX,,12.667,427,NOLA RHIANNE MATTHEWS,0.0
4915,4916,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamFinal,UB,,14.067,427,NOLA RHIANNE MATTHEWS,0.0
4916,4917,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,UB,,14.0,427,NOLA RHIANNE MATTHEWS,0.0
4917,4918,2023 Artistic Gymnastics Senior Pan American Championships,USA,TeamQual,VT,,12.9,427,NOLA RHIANNE MATTHEWS,0.0
4999,5000,2022 U.S. Championships,USA,qual,BB,,14.8,700,KONNOR MCCLAIN,-0.0027624309392265
5000,5001,2022 U.S. Championships,USA,final,BB,,14.1,700,KONNOR MCCLAIN,-0.0027624309392265
5001,5002,2022 U.S. Championships,USA,qual,FX,,13.9,700,KONNOR MCCLAIN,0.0038674033149171
5002,5003,2022 U.S. Championships,USA,final,FX,,13.85,700,KONNOR MCCLAIN,0.0038674033149171
5003,5004,2022 U.S. Championships,USA,qual,UB,,13.3,700,KONNOR MCCLAIN,0.0088397790055248
5004,5005,2022 U.S. Championships,USA,final,UB,,14.05,700,KONNOR MCCLAIN,0.0088397790055248
5005,5006,2022 U.S. Championships,USA,qual,VT,,14.4,700,KONNOR MCCLAIN,0.0013812154696132
5006,5007,2022 U.S. Championships,USA,final,VT,,14.35,700,KONNOR MCCLAIN,0.0013812154696132
5007,5008,2022 Winter Cup,USA,AAfinal,BB,1.0,14.6,881,KONNOR MCCLAIN,-0.0027624309392265
5008,5009,2022 Winter Cup,USA,AAfinal,FX,3.0,13.15,881,KONNOR MCCLAIN,0.0038674033149171
5009,5010,2022 Winter Cup,USA,AAfinal,UB,17.0,12.45,881,KONNOR MCCLAIN,0.0088397790055248
5010,5011,2022 Winter Cup,USA,AAfinal,VT,,14.1,881,KONNOR MCCLAIN,0.0013812154696132
5148,5149,2022 Winter Cup,USA,AAfinal,BB,23.0,10.95,881,ZOE MILLER,0.0023809523809523
5149,5150,2022 Winter Cup,USA,AAfinal,FX,11.0,12.65,881,ZOE MILLER,-0.0004578754578754
5150,5151,2022 Winter Cup,USA,AAfinal,UB,8.0,13.1,881,ZOE MILLER,0.0027446457990115
5151,5152,2022 Winter Cup,USA,AAfinal,VT,,13.65,881,ZOE MILLER,-0.0004578754578754
5152,5153,2023 Core Hydration Classic,USA,AAfinal,BB,19.0,12.45,335,ZOE MILLER,0.0023809523809523
5153,5154,2023 Core Hydration Classic,USA,AAfinal,FX,20.0,12.15,335,ZOE MILLER,-0.0004578754578754
5154,5155,2023 Core Hydration Classic,USA,AAfinal,UB,1.0,14.75,335,ZOE MILLER,0.0027446457990115
5155,5156,2023 Core Hydration Classic,USA,AAfinal,VT,,13.65,335,ZOE MILLER,-0.0004578754578754
5156,5157,2023 U.S. Championships,USA,qual,BB,,13.05,335,ZOE MILLER,0.0023809523809523
5157,5158,2023 U.S. Championships,USA,final,BB,,12.25,335,ZOE MILLER,0.0023809523809523
5158,5159,2023 U.S. Championships,USA,qual,FX,,11.8,335,ZOE MILLER,-0.0004578754578754
5159,5160,2023 U.S. Championships,USA,final,FX,,12.4,335,ZOE MILLER,-0.0004578754578754
5160,5161,2023 U.S. Championships,USA,qual,UB,,11.0,335,ZOE MILLER,0.0027446457990115
5161,5162,2023 U.S. Championships,USA,final,UB,,14.4,335,ZOE MILLER,0.0027446457990115
5162,5163,2023 U.S. Championships,USA,qual,VT,,13.15,335,ZOE MILLER,-0.0004578754578754
5163,5164,2023 U.S. Championships,USA,final,VT,,13.4,335,ZOE MILLER,-0.0004578754578754
5164,5165,2023 Winter Cup,USA,AAfinal,BB,8.0,12.55,516,ZOE MILLER,0.0023809523809523
5165,5166,2023 Winter Cup,USA,AAfinal,FX,15.0,12.4,516,ZOE MILLER,-0.0004578754578754
5166,5167,2023 Winter Cup,USA,AAfinal,UB,1.0,13.9,516,ZOE MILLER,0.0027446457990115
5167,5168,2023 Winter Cup,USA,AAfinal,VT,,13.65,516,ZOE MILLER,-0.0004578754578754
5168,5169,EnBW DTB Pokal Team Challenge 2023,USA,qual,BB,10.0,12.9,488,ZOE MILLER,0.0023809523809523
5169,5170,EnBW DTB Pokal Team Challenge 2023,USA,qual,FX,38.0,10.85,488,ZOE MILLER,-0.0004578754578754
5170,5171,EnBW DTB Pokal Team Challenge 2023,USA,final,UB,1.0,14.633,488,ZOE MILLER,0.0027446457990115
5171,5172,EnBW DTB Pokal Team Challenge 2023,USA,qual,UB,1.0,14.85,488,ZOE MILLER,0.0027446457990115
5172,5173,EnBW DTB Pokal Team Challenge 2023,USA,qual,VT,4.0,13.9,488,ZOE MILLER,-0.0004578754578754
5173,5174,SANTIAGO 2023 XIX Pan American Games,USA,final,UB,1.0,14.666,274,ZOE MILLER,0.0027446457990115
5174,5175,SANTIAGO 2023 XIX Pan American Games,USA,qual,UB,1.0,14.766,274,ZOE MILLER,0.0027446457990115
5179,5180,2023 Core Hydration Classic,USA,AAfinal,BB,25.0,11.0,335,ANNALISA MILTON,-0.0066298342541436
5180,5181,2023 Core Hydration Classic,USA,AAfinal,FX,24.0,11.1,335,ANNALISA MILTON,-0.0019337016574585
5181,5182,2023 Core Hydration Classic,USA,AAfinal,UB,26.0,11.95,335,ANNALISA MILTON,0.0140883977900552
5182,5183,2023 Core Hydration Classic,USA,AAfinal,VT,,13.6,335,ANNALISA MILTON,0.0033149171270718
5183,5184,2023 Winter Cup,USA,AAfinal,BB,9.0,12.2,516,ANNALISA MILTON,-0.0066298342541436
5184,5185,2023 Winter Cup,USA,AAfinal,FX,24.0,11.45,516,ANNALISA MILTON,-0.0019337016574585
5185,5186,2023 Winter Cup,USA,AAfinal,UB,31.0,9.4,516,ANNALISA MILTON,0.0140883977900552
5186,5187,2023 Winter Cup,USA,AAfinal,VT,,13.0,516,ANNALISA MILTON,0.0033149171270718
5187,5188,2023 Core Hydration Classic,USA,AAfinal,BB,34.0,9.15,335,MALEA MILTON,-0.0116022099447513
5188,5189,2023 Core Hydration Classic,USA,AAfinal,FX,22.0,11.95,335,MALEA MILTON,0.0082872928176795
5189,5190,2023 Core Hydration Classic,USA,AAfinal,UB,21.0,12.6,335,MALEA MILTON,0.0066298342541436
5190,5191,2023 Core Hydration Classic,USA,AAfinal,VT,,13.3,335,MALEA MILTON,0.0016574585635359
5191,5192,2023 Winter Cup,USA,AAfinal,BB,21.0,11.25,516,MALEA MILTON,-0.0116022099447513
5192,5193,2023 Winter Cup,USA,AAfinal,FX,29.0,10.45,516,MALEA MILTON,0.0082872928176795
5193,5194,2023 Winter Cup,USA,AAfinal,UB,25.0,11.4,516,MALEA MILTON,0.0066298342541436
5194,5195,2023 Winter Cup,USA,AAfinal,VT,,13.0,516,MALEA MILTON,0.0016574585635359
5341,5342,2023 Core Hydration Classic,USA,AAfinal,BB,23.0,11.6,335,AVERY MOLL,0.0
5342,5343,2023 Core Hydration Classic,USA,AAfinal,FX,15.0,12.45,335,AVERY MOLL,0.0
5343,5344,2023 Core Hydration Classic,USA,AAfinal,UB,23.0,12.25,335,AVERY MOLL,0.0
5344,5345,2023 Core Hydration Classic,USA,AAfinal,VT,,12.9,335,AVERY MOLL,0.0
5458,5459,2022 Winter Cup,USA,AAfinal,BB,10.0,12.7,881,KAYLEN MORGAN,0.0
5511,5512,2022 U.S. Championships,USA,qual,BB,,13.25,700,ELLE MUELLER,-0.0032967032967032
5512,5513,2022 U.S. Championships,USA,final,BB,,12.3,700,ELLE MUELLER,-0.0032967032967032
5513,5514,2022 U.S. Championships,USA,qual,FX,,12.95,700,ELLE MUELLER,0.0006849315068493
5514,5515,2022 U.S. Championships,USA,final,FX,,13.45,700,ELLE MUELLER,0.0006849315068493
5515,5516,2022 U.S. Championships,USA,qual,UB,,12.75,700,ELLE MUELLER,-0.0002747252747252
5516,5517,2022 U.S. Championships,USA,final,UB,,13.9,700,ELLE MUELLER,-0.0002747252747252
5517,5518,2022 U.S. Championships,USA,qual,VT,,13.85,700,ELLE MUELLER,0.0007326007326007
5518,5519,2022 U.S. Championships,USA,final,VT,,13.5,700,ELLE MUELLER,0.0007326007326007
5519,5520,2022 Winter Cup,USA,AAfinal,BB,15.0,12.35,881,ELLE MUELLER,-0.0032967032967032
5520,5521,2022 Winter Cup,USA,AAfinal,FX,10.0,12.75,881,ELLE MUELLER,0.0006849315068493
5521,5522,2022 Winter Cup,USA,AAfinal,UB,3.0,13.45,881,ELLE MUELLER,-0.0002747252747252
5522,5523,2022 Winter Cup,USA,AAfinal,VT,,13.0,881,ELLE MUELLER,0.0007326007326007
5523,5524,2023 Core Hydration Classic,USA,AAfinal,BB,29.0,10.55,335,ELLE MUELLER,-0.0032967032967032
5524,5525,2023 Core Hydration Classic,USA,AAfinal,UB,11.0,13.3,335,ELLE MUELLER,-0.0002747252747252
5525,5526,2023 Core Hydration Classic,USA,AAfinal,VT,,13.4,335,ELLE MUELLER,0.0007326007326007
5526,5527,2023 Winter Cup,USA,AAfinal,BB,9.0,12.2,516,ELLE MUELLER,-0.0032967032967032
5527,5528,2023 Winter Cup,USA,AAfinal,FX,8.0,13.0,516,ELLE MUELLER,0.0006849315068493
5528,5529,2023 Winter Cup,USA,AAfinal,UB,6.0,13.4,516,ELLE MUELLER,-0.0002747252747252
5529,5530,2023 Winter Cup,USA,AAfinal,VT,,13.65,516,ELLE MUELLER,0.0007326007326007
5530,5531,2023 Core Hydration Classic,USA,AAfinal,BB,28.0,10.8,335,ELLA MURPHY,0.0
5531,5532,2023 Core Hydration Classic,USA,AAfinal,FX,17.0,12.4,335,ELLA MURPHY,0.0
5532,5533,2023 Core Hydration Classic,USA,AAfinal,UB,22.0,12.4,335,ELLA MURPHY,0.0
5533,5534,2023 Core Hydration Classic,USA,AAfinal,VT,,12.9,335,ELLA MURPHY,0.0
5693,5694,2022 U.S. Championships,USA,qual,BB,,13.15,700,MARISSA NEAL,-9.157509157509288e-05
5694,5695,2022 U.S. Championships,USA,final,BB,,13.3,700,MARISSA NEAL,-9.157509157509288e-05
5695,5696,2022 U.S. Championships,USA,qual,FX,,12.35,700,MARISSA NEAL,0.001098901098901
5696,5697,2022 U.S. Championships,USA,final,FX,,12.45,700,MARISSA NEAL,0.001098901098901
5697,5698,2022 U.S. Championships,USA,qual,UB,,12.35,700,MARISSA NEAL,0.0027472527472527
5698,5699,2022 U.S. Championships,USA,final,UB,,10.75,700,MARISSA NEAL,0.0027472527472527
5699,5700,2022 U.S. Championships,USA,qual,VT,,13.65,700,MARISSA NEAL,0.0012820512820512
5700,5701,2022 U.S. Championships,USA,final,VT,,13.8,700,MARISSA NEAL,0.0012820512820512
5701,5702,2022 U.S. Classic,USA,AAfinal,BB,2.0,12.95,731,MARISSA NEAL,-9.157509157509288e-05
5702,5703,2022 U.S. Classic,USA,AAfinal,FX,7.0,12.0,731,MARISSA NEAL,0.001098901098901
5703,5704,2022 U.S. Classic,USA,AAfinal,UB,8.0,12.85,731,MARISSA NEAL,0.0027472527472527
5704,5705,2022 U.S. Classic,USA,AAfinal,VT,,13.85,731,MARISSA NEAL,0.0012820512820512
5705,5706,2022 Winter Cup,USA,AAfinal,BB,9.0,12.9,881,MARISSA NEAL,-9.157509157509288e-05
5706,5707,2022 Winter Cup,USA,AAfinal,FX,15.0,12.4,881,MARISSA NEAL,0.001098901098901
5707,5708,2022 Winter Cup,USA,AAfinal,UB,21.0,10.8,881,MARISSA NEAL,0.0027472527472527
5708,5709,2022 Winter Cup,USA,AAfinal,VT,,13.0,881,MARISSA NEAL,0.0012820512820512
5709,5710,2023 Core Hydration Classic,USA,AAfinal,BB,18.0,12.55,335,MARISSA NEAL,-9.157509157509288e-05
5710,5711,2023 Core Hydration Classic,USA,AAfinal,FX,19.0,12.2,335,MARISSA NEAL,0.001098901098901
5711,5712,2023 Core Hydration Classic,USA,AAfinal,UB,20.0,12.65,335,MARISSA NEAL,0.0027472527472527
5712,5713,2023 Core Hydration Classic,USA,AAfinal,VT,,13.65,335,MARISSA NEAL,0.0012820512820512
5713,5714,2023 U.S. Championships,USA,qual,BB,,13.0,335,MARISSA NEAL,-9.157509157509288e-05
5714,5715,2023 U.S. Championships,USA,final,BB,,12.85,335,MARISSA NEAL,-9.157509157509288e-05
5715,5716,2023 U.S. Championships,USA,qual,FX,,12.9,335,MARISSA NEAL,0.001098901098901
5716,5717,2023 U.S. Championships,USA,final,FX,,13.0,335,MARISSA NEAL,0.001098901098901
5717,5718,2023 U.S. Championships,USA,qual,UB,,12.35,335,MARISSA NEAL,0.0027472527472527
5718,5719,2023 U.S. Championships,USA,final,UB,,12.3,335,MARISSA NEAL,0.0027472527472527
5719,5720,2023 U.S. Championships,USA,qual,VT,,13.6,335,MARISSA NEAL,0.0012820512820512
5720,5721,2023 U.S. Championships,USA,final,VT,,13.7,335,MARISSA NEAL,0.0012820512820512
5721,5722,2023 Winter Cup,USA,AAfinal,BB,18.0,11.6,516,MARISSA NEAL,-9.157509157509288e-05
5722,5723,2023 Winter Cup,USA,AAfinal,FX,27.0,11.35,516,MARISSA NEAL,0.001098901098901
5723,5724,2023 Winter Cup,USA,AAfinal,UB,29.0,10.85,516,MARISSA NEAL,0.0027472527472527
5724,5725,2023 Winter Cup,USA,AAfinal,VT,,13.35,516,MARISSA NEAL,0.0012820512820512
6285,6286,2022 U.S. Championships,USA,qual,BB,,12.05,700,BROOKE PIERSON,-0.0021062271062271
6286,6287,2022 U.S. Championships,USA,final,BB,,11.7,700,BROOKE PIERSON,-0.0021062271062271
6287,6288,2022 U.S. Championships,USA,qual,FX,,11.95,700,BROOKE PIERSON,-0.0012820512820512
6288,6289,2022 U.S. Championships,USA,final,FX,,10.7,700,BROOKE PIERSON,-0.0012820512820512
6289,6290,2022 U.S. Championships,USA,qual,UB,,13.05,700,BROOKE PIERSON,0.0002747252747252
6290,6291,2022 U.S. Championships,USA,final,UB,,13.1,700,BROOKE PIERSON,0.0002747252747252
6291,6292,2022 U.S. Championships,USA,qual,VT,,13.7,700,BROOKE PIERSON,-0.001007326007326
6292,6293,2022 U.S. Championships,USA,final,VT,,13.5,700,BROOKE PIERSON,-0.001007326007326
6293,6294,2022 U.S. Classic,USA,AAfinal,BB,3.0,12.65,731,BROOKE PIERSON,-0.0021062271062271
6294,6295,2022 U.S. Classic,USA,AAfinal,FX,9.0,11.65,731,BROOKE PIERSON,-0.0012820512820512
