"","LastName","FirstName","Gender","Competition","Country","Date","Round","Apparatus","Rank","Score","Location"
"4117","LAI","PIN","w","2023 FISU World University Games","TPE","1-5 Aug 2023","qual","VT",9,12.966,"Chengdu, China"
"4118","LAI","PIN","w","2023 FISU World University Games","TPE","1-5 Aug 2023","final","VT",7,12.033,"Chengdu, China"
"4119","LAI","PIN","w","2023 FISU World University Games","TPE","1-5 Aug 2023","qual","VT",9,12.166,"Chengdu, China"
"4120","LAI","PIN JU","w","2022 51st FIG Artistic Gymnastics World Championships","TPE","29 Oct 2022 - 6 Nov 2022","qual","BB",106,10.866,"Liverpool, England"
"4121","LAI","PIN JU","w","2022 51st FIG Artistic Gymnastics World Championships","TPE","29 Oct 2022 - 6 Nov 2022","qual","FX",60,12.566,"Liverpool, England"
"4122","LAI","PIN JU","w","2022 51st FIG Artistic Gymnastics World Championships","TPE","29 Oct 2022 - 6 Nov 2022","qual","UB",110,10.966,"Liverpool, England"
"4123","LAI","PIN JU","w","2022 51st FIG Artistic Gymnastics World Championships","TPE","29 Oct 2022 - 6 Nov 2022","qual","VT",144,11.133,"Liverpool, England"
"4124","LAI","PIN JU","w","2023 52nd FIG Artistic Gymnastics World Championships","TPE","30 Sep 2023 - 8 Oct 2023","qual","BB",35,12.8,"Antwerp, Belgium"
"4125","LAI","PIN JU","w","2023 52nd FIG Artistic Gymnastics World Championships","TPE","30 Sep 2023 - 8 Oct 2023","qual","FX",108,11.833,"Antwerp, Belgium"
"4126","LAI","PIN JU","w","2023 52nd FIG Artistic Gymnastics World Championships","TPE","30 Sep 2023 - 8 Oct 2023","qual","UB",124,11.133,"Antwerp, Belgium"
"4127","LAI","PIN JU","w","2023 52nd FIG Artistic Gymnastics World Championships","TPE","30 Sep 2023 - 8 Oct 2023","qual","VT",97,12.933,"Antwerp, Belgium"
"4128","LAI","PIN JU","w","2023 52nd FIG Artistic Gymnastics World Championships","TPE","30 Sep 2023 - 8 Oct 2023","qual","VT",33,12.933,"Antwerp, Belgium"
"4129","LAI","PIN JU","w","2023 Baku World Cup","TPE","9-12 Mar 2023","qual","BB",14,12.2,"Baku, Azerbaijan"
"4130","LAI","PIN JU","w","2023 Baku World Cup","TPE","9-12 Mar 2023","qual","FX",10,12.3,"Baku, Azerbaijan"
"4131","LAI","PIN JU","w","2023 Baku World Cup","TPE","9-12 Mar 2023","qual","UB",16,11.633,"Baku, Azerbaijan"
"4132","LAI","PIN JU","w","2023 Cairo World Cup","TPE","27-30 Apr 2023","qual","BB",21,10.866,"Cairo, Egypt"
"4133","LAI","PIN JU","w","2023 Cairo World Cup","TPE","27-30 Apr 2023","qual","FX",17,11.666,"Cairo, Egypt"
"4134","LAI","PIN JU","w","2023 Cairo World Cup","TPE","27-30 Apr 2023","qual","UB",23,11.3,"Cairo, Egypt"
"4135","LAI","PIN JU","w","2023 Cottbus World Cup","TPE","23-26 Feb 2023","qual","BB",40,10.333,"Cottbus, Germany"
"4136","LAI","PIN JU","w","2023 Doha World Cup","TPE","1-4 Mar 2023","qual","BB",21,11.766,"Doha, Qatar"
"4137","LAI","PIN JU","w","2023 Doha World Cup","TPE","1-4 Mar 2023","qual","UB",11,11.633,"Doha, Qatar"
"4138","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","qual","BB",16,12.166,"Hangzhou, China"
"4139","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","AAfinal","BB",6,12.966,"Hangzhou, China"
"4140","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","qual","FX",20,11.866,"Hangzhou, China"
"4141","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","AAfinal","FX",10,11.766,"Hangzhou, China"
"4142","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","qual","UB",16,11.566,"Hangzhou, China"
"4143","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","AAfinal","UB",7,11.233,"Hangzhou, China"
"4144","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","AAfinal","VT",3,12.866,"Hangzhou, China"
"4145","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","qual","VT",13,12.8,"Hangzhou, China"
"4146","LAI","PIN JU","w","HANGZHOU 2022 19th Asian Games","TPE","24-29 Sep 2023","qual","VT",13,12.133,"Hangzhou, China"
"4147","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","qual","BB",9,12.633,"Doha, Qatar"
"4148","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","final","BB",6,12.667,"Doha, Qatar"
"4149","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","qual","FX",11,12.6,"Doha, Qatar"
"4150","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","final","FX",7,11.733,"Doha, Qatar"
"4151","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","qual","UB",16,11.967,"Doha, Qatar"
"4152","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","final","VT",7,12.4,"Doha, Qatar"
"4153","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","qual","VT",7,12.8,"Doha, Qatar"
"4154","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","final","VT",7,11.967,"Doha, Qatar"
"4155","LAI","PIN-JU","w","2022 9th Senior Artistic Gymnastics Asian Championships","TPE","15-18 June 2022","qual","VT",7,11.9,"Doha, Qatar"
"4156","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","qual","BB",3,12.55,"Mersin, Turkey"
"4157","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","final","BB",2,12.9,"Mersin, Turkey"
"4158","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","qual","FX",7,11.8,"Mersin, Turkey"
"4159","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","final","FX",6,12.15,"Mersin, Turkey"
"4160","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","qual","UB",11,12.25,"Mersin, Turkey"
"4161","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","qual","VT",11,11.65,"Mersin, Turkey"
"4162","LAI","PIN-JU","w","2022 Mersin World Challenge Cup","TPE","7-9 Oct 2022","qual","VT",11,10.05,"Mersin, Turkey"
"4163","LAI","PIN-JU","w","2022 Paris World Challenge Cup","TPE","24-25 Sept 2022","qual","BB",32,10.7,"Paris, France"
"4164","LAI","PIN-JU","w","2022 Szombathely World Challenge Cup","TPE","30 Sept 2022 - 2 Oct 2022","final","BB",4,12.6,"Szombathely, Hungary"
"4165","LAI","PIN-JU","w","2022 Szombathely World Challenge Cup","TPE","30 Sept 2022 - 2 Oct 2022","qual","BB",5,12.4,"Szombathely, Hungary"
"4166","LAI","PIN-JU","w","2022 Szombathely World Challenge Cup","TPE","30 Sept 2022 - 2 Oct 2022","qual","FX",9,11.466,"Szombathely, Hungary"
"4167","LAI","PIN-JU","w","2022 Szombathely World Challenge Cup","TPE","30 Sept 2022 - 2 Oct 2022","qual","UB",11,12.066,"Szombathely, Hungary"
"4168","LAI","PIN-JU","w","2023 10th Senior Artistic Gymnastics Asian Championships","TPE","10-18 June 2023","qual","BB",23,11.6,"Singapore"
"4169","LAI","PIN-JU","w","2023 10th Senior Artistic Gymnastics Asian Championships","TPE","10-18 June 2023","qual","FX",17,12.433,"Singapore"
"4170","LAI","PIN-JU","w","2023 10th Senior Artistic Gymnastics Asian Championships","TPE","10-18 June 2023","qual","UB",17,11.833,"Singapore"
"4171","LAI","PIN-JU","w","2023 10th Senior Artistic Gymnastics Asian Championships","TPE","10-18 June 2023","qual","VT",9,12.9,"Singapore"
"4172","LAI","PIN-JU","w","2023 10th Senior Artistic Gymnastics Asian Championships","TPE","10-18 June 2023","qual","VT",9,11.966,"Singapore"
"4173","LAIHO","SARA","w","2022 Mersin World Challenge Cup","FIN","7-9 Oct 2022","qual","BB",12,10.9,"Mersin, Turkey"
"4174","LAIHO","SARA","w","2022 Mersin World Challenge Cup","FIN","7-9 Oct 2022","qual","FX",15,10.2,"Mersin, Turkey"
"4175","LALONDE","JENNA","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamFinal","BB",NA,11.3,"Medellin, Colombia"
"4176","LALONDE","JENNA","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamQual","BB",NA,12.533,"Medellin, Colombia"
"4177","LALONDE","JENNA","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamQual","FX",NA,12.333,"Medellin, Colombia"
"4178","LALONDE","JENNA","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamFinal","UB",NA,13.033,"Medellin, Colombia"
"4179","LALONDE","JENNA","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamQual","UB",NA,12.1,"Medellin, Colombia"
"4180","LALONDE","JENNA","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamQual","VT",NA,12.8,"Medellin, Colombia"
"4181","LALONDE","JENNA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","qual","BB",13,12,"Birmingham, England"
"4182","LALONDE","JENNA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","qual","FX",17,12.2,"Birmingham, England"
"4183","LALONDE","JENNA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","final","UB",5,13.333,"Birmingham, England"
"4184","LALONDE","JENNA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","qual","UB",8,12.95,"Birmingham, England"
"4185","LAMADRID","DAIRA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","BB",21,11.7,"Santiago, Chile"
"4186","LAMADRID","DAIRA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","UB",39,10.866,"Santiago, Chile"
"4187","LAMADRID","DAIRA GISELL","w","2023 Artistic Gymnastics Senior Pan American Championships","COL","26-28 May 2023","TeamFinal","BB",NA,11.633,"Medellin, Colombia"
"4188","LAMADRID","DAIRA GISELL","w","2023 Artistic Gymnastics Senior Pan American Championships","COL","26-28 May 2023","TeamQual","BB",NA,10.267,"Medellin, Colombia"
"4189","LAMADRID","DAIRA GISELL","w","2023 Artistic Gymnastics Senior Pan American Championships","COL","26-28 May 2023","TeamFinal","UB",NA,11.567,"Medellin, Colombia"
"4190","LAMADRID","DAIRA GISELL","w","2023 Artistic Gymnastics Senior Pan American Championships","COL","26-28 May 2023","TeamQual","UB",NA,11.933,"Medellin, Colombia"
"4191","LAMB","ISABELLE","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","BB",27,11.15,"Liverpool, England"
"4192","LAMB","ISABELLE","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",38,11.4,"Liverpool, England"
"4193","LAMB","ISABELLE","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","UB",40,10.3,"Liverpool, England"
"4194","LAMB","ISABELLE","w","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","BB",39,10,"Liverpool, England"
"4195","LAMB","ISABELLE","w","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","FX",32,10.95,"Liverpool, England"
"4196","LAMB","ISABELLE","w","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","UB",33,10.45,"Liverpool, England"
"4197","LAMB","ISABELLE","w","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","VT",32,11.95,"Liverpool, England"
"4198","LAROUI","DJENNA","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","FX",13,12.866,"Antalya, Turkey"
"4199","LAROUI","DJENNA","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","UB",18,13.2,"Antalya, Turkey"
"4200","LAROUI","DJENNA","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","VT",77,12.466,"Antalya, Turkey"
"4201","LAROUI","DJENNA","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","VT",12,12.466,"Antalya, Turkey"
"4202","LAROUI","DJENNA","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","VT",12,12.533,"Antalya, Turkey"
"4203","LAROUI","DJENNA","w","2023 Varna World Challenge Cup","FRA","25-28 May 2023","qual","BB",24,10.533,"Varna, Bulgaria"
"4204","LAROUI","DJENNA","w","2023 Varna World Challenge Cup","FRA","25-28 May 2023","qual","FX",24,9.233,"Varna, Bulgaria"
"4205","LAROUI","DJENNA","w","2023 Varna World Challenge Cup","FRA","25-28 May 2023","final","UB",2,12.9,"Varna, Bulgaria"
"4206","LAROUI","DJENNA","w","2023 Varna World Challenge Cup","FRA","25-28 May 2023","qual","UB",3,13.133,"Varna, Bulgaria"
"4207","LAROUI","DJENNA","w","EnBW DTB Pokal Team Challenge 2023","FRA","17-19 Mar 2023","final","FX",4,12.666,"Stuttgart, Germany"
"4208","LAROUI","DJENNA","w","EnBW DTB Pokal Team Challenge 2023","FRA","17-19 Mar 2023","qual","FX",2,13.05,"Stuttgart, Germany"
"4209","LAROUI","DJENNA","w","EnBW DTB Pokal Team Challenge 2023","FRA","17-19 Mar 2023","final","UB",5,11.166,"Stuttgart, Germany"
"4210","LAROUI","DJENNA","w","EnBW DTB Pokal Team Challenge 2023","FRA","17-19 Mar 2023","qual","UB",6,13.7,"Stuttgart, Germany"
"4211","LAROUI","DJENNA","w","EnBW DTB Pokal Team Challenge 2023","FRA","17-19 Mar 2023","qual","VT",32,12.5,"Stuttgart, Germany"
"4212","LASHCHEVSKA","ANNA","w","2023 52nd FIG Artistic Gymnastics World Championships","UKR","30 Sep 2023 - 8 Oct 2023","qual","BB",31,12.9,"Antwerp, Belgium"
"4213","LASHCHEVSKA","ANNA","w","2023 52nd FIG Artistic Gymnastics World Championships","UKR","30 Sep 2023 - 8 Oct 2023","qual","FX",112,11.8,"Antwerp, Belgium"
"4214","LASHCHEVSKA","ANNA","w","2023 52nd FIG Artistic Gymnastics World Championships","UKR","30 Sep 2023 - 8 Oct 2023","qual","UB",35,13.133,"Antwerp, Belgium"
"4215","LASHCHEVSKA","ANNA","w","2023 52nd FIG Artistic Gymnastics World Championships","UKR","30 Sep 2023 - 8 Oct 2023","qual","VT",108,12.833,"Antwerp, Belgium"
"4216","LASHCHEVSKA","ANNA","w","2023 Baku World Cup","UKR","9-12 Mar 2023","final","BB",3,13.433,"Baku, Azerbaijan"
"4217","LASHCHEVSKA","ANNA","w","2023 Baku World Cup","UKR","9-12 Mar 2023","qual","BB",3,13.533,"Baku, Azerbaijan"
"4218","LASHCHEVSKA","ANNA","w","2023 Baku World Cup","UKR","9-12 Mar 2023","qual","UB",11,12.233,"Baku, Azerbaijan"
"4219","LASHCHEVSKA","ANNA","w","2023 Cairo World Cup","UKR","27-30 Apr 2023","qual","BB",24,10.766,"Cairo, Egypt"
"4220","LASHCHEVSKA","ANNA","w","2023 Cairo World Cup","UKR","27-30 Apr 2023","qual","FX",24,11.266,"Cairo, Egypt"
"4221","LASHCHEVSKA","ANNA","w","2023 Cairo World Cup","UKR","27-30 Apr 2023","qual","UB",18,11.7,"Cairo, Egypt"
"4222","LASHCHEVSKA","ANNA","w","2023 Cottbus World Cup","UKR","23-26 Feb 2023","qual","BB",21,12.166,"Cottbus, Germany"
"4223","LASHCHEVSKA","ANNA","w","2023 Cottbus World Cup","UKR","23-26 Feb 2023","qual","UB",10,12.566,"Cottbus, Germany"
"4224","LASHCHEVSKA","ANNA","w","2023 Doha World Cup","UKR","1-4 Mar 2023","final","BB",2,13.333,"Doha, Qatar"
"4225","LASHCHEVSKA","ANNA","w","2023 Doha World Cup","UKR","1-4 Mar 2023","qual","BB",2,13.3,"Doha, Qatar"
"4226","LASHCHEVSKA","ANNA","w","2023 Doha World Cup","UKR","1-4 Mar 2023","final","UB",1,13.5,"Doha, Qatar"
"4227","LASHCHEVSKA","ANNA","w","2023 Doha World Cup","UKR","1-4 Mar 2023","qual","UB",3,13.3,"Doha, Qatar"
"4228","LASHCHEVSKA","ANNA","w","2023 Senior European Championships","UKR","11-16 Apr 2023","qual","BB",53,11.233,"Antalya, Turkey"
"4229","LASHCHEVSKA","ANNA","w","2023 Senior European Championships","UKR","11-16 Apr 2023","qual","FX",48,12.066,"Antalya, Turkey"
"4230","LASHCHEVSKA","ANNA","w","2023 Senior European Championships","UKR","11-16 Apr 2023","qual","UB",32,12.733,"Antalya, Turkey"
"4231","LASHCHEVSKA","ANNA","w","2023 Senior European Championships","UKR","11-16 Apr 2023","qual","VT",65,12.733,"Antalya, Turkey"
"4232","LAURITSEN","MICHELLE","w","2022 Senior European Championships","DEN","11-14 Aug 2022","qual","UB",59,11.633,"Munich, Germany"
"4233","LAURITSEN","MICHELLE","w","2022 Senior European Championships","DEN","11-14 Aug 2022","qual","VT",100,11.633,"Munich, Germany"
"4234","LE","THI THANH PHUONG","w","2023 10th Senior Artistic Gymnastics Asian Championships","VIE","10-18 June 2023","qual","BB",26,11.233,"Singapore"
"4235","LE","THI THANH PHUONG","w","2023 10th Senior Artistic Gymnastics Asian Championships","VIE","10-18 June 2023","qual","FX",30,11.633,"Singapore"
"4236","LE","THI THANH PHUONG","w","2023 10th Senior Artistic Gymnastics Asian Championships","VIE","10-18 June 2023","qual","UB",38,9.466,"Singapore"
"4237","LE","THU THUY","w","2023 10th Senior Artistic Gymnastics Asian Championships","VIE","10-18 June 2023","qual","BB",46,9,"Singapore"
"4238","LE","THU THUY","w","2023 10th Senior Artistic Gymnastics Asian Championships","VIE","10-18 June 2023","qual","FX",46,10.2,"Singapore"
"4239","LE","THU THUY","w","2023 10th Senior Artistic Gymnastics Asian Championships","VIE","10-18 June 2023","qual","UB",29,10.766,"Singapore"
"4240","LEAT","ALIA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","BB",21,11.4,"Liverpool, England"
"4241","LEAT","ALIA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",39,11.4,"Liverpool, England"
"4242","LEAT","ALIA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","UB",39,10.45,"Liverpool, England"
"4243","LEAT","ALIA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",7,13.2,"Liverpool, England"
"4244","LEE","CASSANDRA","w","2023 52nd FIG Artistic Gymnastics World Championships","CAN","30 Sep 2023 - 8 Oct 2023","qual","BB",150,9.7,"Antwerp, Belgium"
"4245","LEE","CASSANDRA","w","2023 52nd FIG Artistic Gymnastics World Championships","CAN","30 Sep 2023 - 8 Oct 2023","qual","FX",50,12.666,"Antwerp, Belgium"
"4246","LEE","CASSANDRA","w","2023 52nd FIG Artistic Gymnastics World Championships","CAN","30 Sep 2023 - 8 Oct 2023","qual","VT",68,13.1,"Antwerp, Belgium"
"4247","LEE","CASSANDRA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","qual","BB",12,12.1,"Birmingham, England"
"4248","LEE","CASSANDRA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","final","FX",5,12.9,"Birmingham, England"
"4249","LEE","CASSANDRA","w","BIRMINGHAM 2022 Commonwealth Games","CAN","29 Jul-2 Aug 2022","qual","FX",2,13,"Birmingham, England"
"4250","LEE","CASSANDRA","w","SANTIAGO 2023 XIX Pan American Games","CAN","21-25 Oct 2023","qual","BB",15,12.033,"Santiago, Chile"
"4251","LEE","CASSANDRA","w","SANTIAGO 2023 XIX Pan American Games","CAN","21-25 Oct 2023","qual","FX",15,12.333,"Santiago, Chile"
"4252","LEE","CASSANDRA PAIGE","w","2023 Artistic Gymnastics Senior Pan American Championships","CAN","26-28 May 2023","TeamQual","BB",NA,13.133,"Medellin, Colombia"
"4253","LEE","DAYEONG","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","BB",103,10.966,"Liverpool, England"
"4254","LEE","DAYEONG","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","FX",141,10.033,"Liverpool, England"
"4255","LEE","DAYEONG","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","UB",75,12.233,"Liverpool, England"
"4256","LEE","DAYEONG","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","VT",100,12.5,"Liverpool, England"
"4257","LEE","DAYEONG","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","qual","FX",9,12.767,"Doha, Qatar"
"4258","LEE","DAYEONG","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","qual","UB",17,11.967,"Doha, Qatar"
"4259","LEE","DAYEONG","w","2023 10th Senior Artistic Gymnastics Asian Championships","KOR","10-18 June 2023","qual","UB",6,13.133,"Singapore"
"4260","LEE","DAYEONG","w","2023 52nd FIG Artistic Gymnastics World Championships","KOR","30 Sep 2023 - 8 Oct 2023","qual","FX",60,12.533,"Antwerp, Belgium"
"4261","LEE","DAYEONG","w","2023 52nd FIG Artistic Gymnastics World Championships","KOR","30 Sep 2023 - 8 Oct 2023","qual","UB",33,13.133,"Antwerp, Belgium"
"4262","LEE","DAYEONG","w","2023 52nd FIG Artistic Gymnastics World Championships","KOR","30 Sep 2023 - 8 Oct 2023","qual","VT",49,13.266,"Antwerp, Belgium"
"4263","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","final","BB",6,12.4,"Chengdu, China"
"4264","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","qual","BB",7,12.766,"Chengdu, China"
"4265","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","AAfinal","BB",16,10.933,"Chengdu, China"
"4266","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","final","FX",6,12.366,"Chengdu, China"
"4267","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","qual","FX",10,12.4,"Chengdu, China"
"4268","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","AAfinal","FX",6,12.233,"Chengdu, China"
"4269","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","qual","UB",25,11.4,"Chengdu, China"
"4270","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","AAfinal","UB",7,12.533,"Chengdu, China"
"4271","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","AAfinal","VT",3,13,"Chengdu, China"
"4272","LEE","DAYEONG","w","2023 FISU World University Games","KOR","1-5 Aug 2023","qual","VT",12,13.033,"Chengdu, China"
"4273","LEE","EUNJU","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","qual","BB",20,11.567,"Doha, Qatar"
"4274","LEE","MAN CHING CASS","w","2022 Koper World Challenge Cup","HKG","16-19 June 2022","qual","VT",16,10.65,"Koper, Slovenia"
"4275","LEE","MAN CHING CASS","w","2022 Osijek World Challenge Cup","HKG","9-12 June 2022","qual","BB",27,9.266,"Osijek, Croatia"
"4276","LEE","MAN CHING CASS","w","2022 Osijek World Challenge Cup","HKG","9-12 June 2022","qual","FX",30,8.966,"Osijek, Croatia"
"4277","LEE","MAN CHING CASS","w","2022 Osijek World Challenge Cup","HKG","9-12 June 2022","qual","VT",22,11.8,"Osijek, Croatia"
"4278","LEE","MAN CHING CASS","w","2022 Osijek World Challenge Cup","HKG","9-12 June 2022","qual","VT",22,10.066,"Osijek, Croatia"
"4279","LEE","SUNISA","w","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","BB",2,14.5,"Hoffman Estates, Illinois"
"4280","LEE","SUNISA","w","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","VT",NA,13.5,"Hoffman Estates, Illinois"
"4281","LEE","SUNISA","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","BB",NA,13.65,"San Jose, CA"
"4282","LEE","SUNISA","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","BB",NA,14.2,"San Jose, CA"
"4283","LEE","SUNISA","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","VT",NA,13.35,"San Jose, CA"
"4284","LEE","SUNISA","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","VT",NA,13.4,"San Jose, CA"
"4285","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","AAfinal","BB",9,12.766,"Liverpool, England"
"4286","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","BB",25,12.733,"Liverpool, England"
"4287","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","AAfinal","FX",20,12.6,"Liverpool, England"
"4288","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","FX",27,13.1,"Liverpool, England"
"4289","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","AAfinal","UB",17,13.066,"Liverpool, England"
"4290","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","UB",38,13.2,"Liverpool, England"
"4291","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","AAfinal","VT",24,12.9,"Liverpool, England"
"4292","LEE","YUNSEO","w","2022 51st FIG Artistic Gymnastics World Championships","KOR","29 Oct 2022 - 6 Nov 2022","qual","VT",75,12.8,"Liverpool, England"
"4293","LEE","YUNSEO","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","final","BB",4,13.067,"Doha, Qatar"
"4294","LEE","YUNSEO","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","qual","BB",5,13.133,"Doha, Qatar"
"4295","LEE","YUNSEO","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","final","FX",3,13.267,"Doha, Qatar"
"4296","LEE","YUNSEO","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","qual","FX",5,13.367,"Doha, Qatar"
"4297","LEE","YUNSEO","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","final","UB",3,14.433,"Doha, Qatar"
"4298","LEE","YUNSEO","w","2022 9th Senior Artistic Gymnastics Asian Championships","KOR","15-18 June 2022","qual","UB",3,14.3,"Doha, Qatar"
"4299","LEE","YUNSEO","w","2023 10th Senior Artistic Gymnastics Asian Championships","KOR","10-18 June 2023","qual","BB",12,12.333,"Singapore"
