,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
8608,13390,ROU,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",SR,6.0,12.7,639,RAZVAN-DENIS MARC,0.0035046728971962616,10.75
8609,13391,ROU,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",SR,5.0,13.7,639,RAZVAN-DENIS MARC,0.0035046728971962616,10.75
8610,13392,ROU,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,21.0,12.0,761,RAZVAN-DENIS MARC,0.01270491803278689,11.0
8611,13393,ROU,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,25.0,11.15,761,RAZVAN-DENIS MARC,0.0020491803278688526,22.0
8612,13394,ROU,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,11.0,13.2,761,RAZVAN-DENIS MARC,0.0035046728971962616,10.75
8613,13395,ROU,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,21.0,12.95,853,RAZVAN-DENIS MARC,0.0035046728971962616,10.75
8614,13396,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,33.0,12.85,335,ZACHARY MARCKX,0,33.0
8615,13397,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,21.0,13.1,335,ZACHARY MARCKX,0,21.0
8616,13398,ITA,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,25.0,12.033,853,SALVATORE MARESCA,0,25.0
8617,13399,ITA,2022 Baku World Cup,final,"Baku, Azerbaijan",SR,1.0,14.8,853,SALVATORE MARESCA,-0.0002525252525252561,2.0
8618,13400,ITA,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,1.0,14.8,853,SALVATORE MARESCA,-0.0002525252525252561,2.0
8619,13401,ITA,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,18.0,13.233,853,SALVATORE MARESCA,0,18.0
8620,13402,ITA,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT,18.0,13.9,853,SALVATORE MARESCA,0,18.0
8621,13403,ITA,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,3.0,14.6,853,SALVATORE MARESCA,-0.0002525252525252561,2.0
8622,13404,ITA,2022 Cairo World Cup,final,"Cairo, Egypt",SR,3.0,14.633,853,SALVATORE MARESCA,-0.0002525252525252561,2.0
8623,13405,ITA,2023 Cairo World Cup,final,"Cairo, Egypt",SR,2.0,14.7,457,SALVATORE MARESCA,-0.0002525252525252561,2.0
8624,13406,ITA,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,2.0,14.7,457,SALVATORE MARESCA,-0.0002525252525252561,2.0
8625,13407,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,19.0,14.1,639,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8626,13408,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,13.7,639,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8627,13409,BRA,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,3.0,14.466,639,ARTHUR MARIANO,-0.0005063291139240534,0.0
8628,13410,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,7.0,14.366,639,ARTHUR MARIANO,-0.0005063291139240534,0.0
8629,13411,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",HB,,12.866,639,ARTHUR MARIANO,-0.0005063291139240534,0.0
8630,13412,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,123.0,12.4,639,ARTHUR MARIANO,0.0033780821917808184,60.0
8631,13413,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,92.0,12.0,639,ARTHUR MARIANO,0.0007287671232876713,59.75
8632,13414,BRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,14.566,639,ARTHUR MARIANO,-0.0022821917808219182,0.0
8633,13415,BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,58.0,13.9,639,ARTHUR MARIANO,-0.0022821917808219182,0.0
8634,13416,BRA,2022 Paris World Challenge Cup,qual,"Paris, France",HB,3.0,14.3,669,ARTHUR MARIANO,-0.0005063291139240534,0.0
8635,13417,BRA,2022 Paris World Challenge Cup,final,"Paris, France",HB,9.0,12.65,669,ARTHUR MARIANO,-0.0005063291139240534,0.0
8636,13418,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,31.0,13.966,304,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8637,13419,BRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",HB,6.0,13.533,304,ARTHUR MARIANO,-0.0005063291139240534,0.0
8638,13420,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,9.0,14.133,304,ARTHUR MARIANO,-0.0005063291139240534,0.0
8639,13421,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,81.0,13.3,304,ARTHUR MARIANO,0.0033780821917808184,60.0
8640,13422,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,113.0,11.8,304,ARTHUR MARIANO,0.0007287671232876713,59.75
8641,13423,BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,7.0,14.7,304,ARTHUR MARIANO,-0.0022821917808219182,0.0
8642,13424,BRA,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,4.0,13.666,396,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8643,13425,BRA,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,7.0,13.9,396,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8644,13426,BRA,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,1.0,13.95,396,ARTHUR MARIANO,-0.0005063291139240534,0.0
8645,13427,BRA,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",HB,2.0,14.166,396,ARTHUR MARIANO,-0.0005063291139240534,0.0
8646,13428,BRA,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,4.0,13.833,274,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8647,13429,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",FX,2.0,13.933,274,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8648,13430,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,4.0,14.066,274,ARTHUR MARIANO,-9.315068493150389e-05,0.0
8649,13431,BRA,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",HB,1.0,14.5,274,ARTHUR MARIANO,-0.0005063291139240534,0.0
8650,13432,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",HB,1.0,14.333,274,ARTHUR MARIANO,-0.0005063291139240534,0.0
8651,13433,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,2.0,14.1,274,ARTHUR MARIANO,-0.0005063291139240534,0.0
8652,13434,BRA,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",PB,24.0,10.833,274,ARTHUR MARIANO,0.0033780821917808184,60.0
8653,13435,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,12.0,13.633,274,ARTHUR MARIANO,0.0033780821917808184,60.0
8654,13436,BRA,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",PH,16.0,11.933,274,ARTHUR MARIANO,0.0007287671232876713,59.75
8655,13437,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,18.0,12.266,274,ARTHUR MARIANO,0.0007287671232876713,59.75
8656,13438,BRA,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",SR,17.0,12.5,274,ARTHUR MARIANO,0,22.5
8657,13439,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,28.0,12.533,274,ARTHUR MARIANO,0,22.5
8658,13440,BRA,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,4.0,14.333,274,ARTHUR MARIANO,-0.0022821917808219182,0.0
8659,13441,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,1.0,14.633,274,ARTHUR MARIANO,-0.0022821917808219182,0.0
8660,13442,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,2.0,14.5,274,ARTHUR MARIANO,-0.0022821917808219182,0.0
8661,13443,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,3.0,14.633,274,ARTHUR MARIANO,-0.0022821917808219182,0.0
8662,13444,BRA,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,2.0,14.433,274,ARTHUR MARIANO,-0.0022821917808219182,0.0
8663,13445,BRA,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,3.0,13.733,274,ARTHUR MARIANO,-0.0022821917808219182,0.0
8664,13455,BUL,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,16.0,12.9,853,HRISTOS MARINOV,0.0,11.25
8665,13456,BUL,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",SR,10.0,12.35,639,HRISTOS MARINOV,0.0,11.25
8666,13457,BUL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,10.0,13.6,853,HRISTOS MARINOV,0.0,11.25
8667,13458,BUL,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,9.0,12.9,427,HRISTOS MARINOV,0.0,11.25
8668,13459,BUL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,19.0,13.05,853,ISUS MARINOV,0,19.0
8669,13466,POR,2022 Senior European Championships,qual,"Munich, Germany",FX,30.0,13.6,700,MARCELO MARQUES,-0.003020576131687243,38.5
8670,13467,POR,2022 Senior European Championships,qual,"Munich, Germany",PH,82.0,11.766,700,MARCELO MARQUES,0.00740740740740741,41.333333333333336
8671,13468,POR,2022 Senior European Championships,qual,"Munich, Germany",VT,90.0,13.0,700,MARCELO MARQUES,0,90.0
8672,13469,POR,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,22.0,13.066,488,MARCELO MARQUES,-0.003020576131687243,38.5
8673,13470,POR,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,24.0,13.2,516,MARCELO MARQUES,-0.003020576131687243,38.5
8674,13471,POR,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,24.0,13.633,516,MARCELO MARQUES,0.00740740740740741,41.333333333333336
8675,13472,POR,2023 Senior European Championships,qual,"Antalya, Turkey",FX,78.0,12.866,457,MARCELO MARQUES,-0.003020576131687243,38.5
8676,13473,POR,2023 Senior European Championships,qual,"Antalya, Turkey",PH,18.0,13.566,457,MARCELO MARQUES,0.00740740740740741,41.333333333333336
8677,13474,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,53.0,12.5,335,CHRISTIAN MARSH,0,53.0
8678,13475,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,58.0,10.45,335,CHRISTIAN MARSH,0,58.0
8679,13476,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,42.0,12.4,335,CHRISTIAN MARSH,0,42.0
8680,13497,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,7.0,13.55,853,ANDRES MARTINEZ,0.0,7.4
8681,13498,COL,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,8.0,9.75,853,ANDRES MARTINEZ,0.0,7.4
8682,13499,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,3.0,13.65,853,ANDRES MARTINEZ,-0.0025164113785557996,4.0
8683,13500,COL,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",HB,3.0,13.65,853,ANDRES MARTINEZ,-0.0025164113785557996,4.0
8684,13501,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,26.0,10.7,853,ANDRES MARTINEZ,0.005032822757111599,8.75
8685,13502,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,13.0,12.7,396,ANDRES MARTINEZ,0.0,7.4
8686,13503,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,5.0,13.25,396,ANDRES MARTINEZ,0.0,7.4
8687,13504,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,4.0,13.55,396,ANDRES MARTINEZ,0.0,7.4
8688,13505,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,4.0,12.85,396,ANDRES MARTINEZ,-0.0025164113785557996,4.0
8689,13506,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",HB,4.0,12.45,396,ANDRES MARTINEZ,-0.0025164113785557996,4.0
8690,13507,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,6.0,12.5,396,ANDRES MARTINEZ,-0.0025164113785557996,4.0
8691,13508,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,12.0,12.7,396,ANDRES MARTINEZ,0,12.0
8692,13509,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,12.0,12.95,396,ANDRES MARTINEZ,0,12.0
8693,13510,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,2.0,13.25,396,ANDRES MARTINEZ,0.005032822757111599,8.75
8694,13511,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PH,4.0,12.15,396,ANDRES MARTINEZ,0.005032822757111599,8.75
8695,13512,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,3.0,13.0,396,ANDRES MARTINEZ,0.005032822757111599,8.75
8696,13513,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,1.0,12.6,396,ANDRES MARTINEZ,0,4.666666666666667
8697,13514,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,8.0,11.4,396,ANDRES MARTINEZ,0,4.666666666666667
8698,13515,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,5.0,12.75,396,ANDRES MARTINEZ,0,4.666666666666667
8699,13516,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,3.0,13.95,396,ANDRES MARTINEZ,0,13.0
8700,13517,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,23.0,12.9,396,ANDRES MARTINEZ,0,13.0
8701,13522,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,26.0,11.3,396,JOSE MARTINEZ,0,26.0
8702,13523,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,16.0,11.8,396,JOSE MARTINEZ,0,16.0
8703,13524,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,13.0,12.95,396,JOSE MARTINEZ,0,13.0
8704,13525,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PH,2.0,12.9,396,JOSE MARTINEZ,0,5.0
8705,13526,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,8.0,12.4,396,JOSE MARTINEZ,0,5.0
8706,13527,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,19.0,11.75,396,JOSE MARTINEZ,0,19.0
8707,13528,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,30.0,11.95,396,JOSE MARTINEZ,0,30.0
8708,13539,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,78.0,12.833,639,MANUEL MARTINEZ,-0.0013940298507462703,100.0
8709,13540,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,86.0,12.433,639,MANUEL MARTINEZ,-0.0002985074626865661,95.0
8710,13541,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,93.0,12.966,639,MANUEL MARTINEZ,0.002336976320582877,72.66666666666667
8711,13542,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,88.0,12.1,639,MANUEL MARTINEZ,-0.002429872495446265,79.33333333333333
8712,13543,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,124.0,11.566,639,MANUEL MARTINEZ,0.0008955223880596984,126.0
8713,13544,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,124.0,12.733,639,MANUEL MARTINEZ,0.0026865671641791004,114.5
8714,13545,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,30.0,11.75,853,MANUEL MARTINEZ,0.002336976320582877,72.66666666666667
8715,13546,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,16.0,11.9,853,MANUEL MARTINEZ,-0.002429872495446265,79.33333333333333
8716,13547,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,122.0,12.366,304,MANUEL MARTINEZ,-0.0013940298507462703,100.0
8717,13548,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,104.0,12.333,304,MANUEL MARTINEZ,-0.0002985074626865661,95.0
8718,13549,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,95.0,13.033,304,MANUEL MARTINEZ,0.002336976320582877,72.66666666666667
8719,13550,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,134.0,10.566,304,MANUEL MARTINEZ,-0.002429872495446265,79.33333333333333
8720,13551,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,128.0,11.866,304,MANUEL MARTINEZ,0.0008955223880596984,126.0
8721,13552,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,105.0,13.633,304,MANUEL MARTINEZ,0.0026865671641791004,114.5
8722,13555,BEL,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,14.0,13.3,396,VICTOR MARTINEZ,-0.005999999999999994,40.666666666666664
8723,13556,BEL,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,26.0,10.35,396,VICTOR MARTINEZ,-0.04344262295081968,28.333333333333332
8724,13557,BEL,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,18.0,13.2,396,VICTOR MARTINEZ,-0.0005409836065573975,24.666666666666668
8725,13558,BEL,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,12.0,13.666,457,VICTOR MARTINEZ,-0.005999999999999994,40.666666666666664
8726,13559,BEL,2023 Senior European Championships,qual,"Antalya, Turkey",FX,96.0,12.466,457,VICTOR MARTINEZ,-0.005999999999999994,40.666666666666664
8727,13560,BEL,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,17.0,13.0,457,VICTOR MARTINEZ,-0.04344262295081968,28.333333333333332
8728,13561,BEL,2023 Senior European Championships,qual,"Antalya, Turkey",HB,42.0,12.866,457,VICTOR MARTINEZ,-0.04344262295081968,28.333333333333332
8729,13562,BEL,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,21.0,13.233,457,VICTOR MARTINEZ,-0.0005409836065573975,24.666666666666668
8730,13563,BEL,2023 Senior European Championships,qual,"Antalya, Turkey",PB,35.0,13.566,457,VICTOR MARTINEZ,-0.0005409836065573975,24.666666666666668
8731,13564,BEL,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,11.0,13.033,457,VICTOR MARTINEZ,0,30.5
8732,13565,BEL,2023 Senior European Championships,qual,"Antalya, Turkey",PH,50.0,12.866,457,VICTOR MARTINEZ,0,30.5
8733,13566,BEL,2023 Senior European Championships,qual,"Antalya, Turkey",SR,42.0,13.3,457,VICTOR MARTINEZ,0,31.5
8734,13567,BEL,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,21.0,12.466,457,VICTOR MARTINEZ,0,31.5
8735,13568,BEL,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,8.0,14.333,457,VICTOR MARTINEZ,0,9.0
8736,13569,BEL,2023 Senior European Championships,qual,"Antalya, Turkey",VT,10.0,14.466,457,VICTOR MARTINEZ,0,9.0
8737,13574,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,127.0,11.133,639,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8738,13575,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,56.0,13.033,639,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8739,13576,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,97.0,12.9,639,ANDRES MARTINEZ MORENO,-0.002010958904109589,61.5
8740,13577,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,98.0,11.833,639,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8741,13578,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,110.0,12.0,639,ANDRES MARTINEZ MORENO,0.0014602739726027384,62.5
8742,13579,COL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,67.0,13.766,639,ANDRES MARTINEZ MORENO,-0.00018082191780822117,51.75
8743,13580,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,78.0,13.366,304,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8744,13581,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,103.0,12.366,304,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8745,13582,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,99.0,12.966,304,ANDRES MARTINEZ MORENO,-0.002010958904109589,61.5
8746,13583,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,103.0,12.066,304,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8747,13584,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,102.0,12.566,304,ANDRES MARTINEZ MORENO,0.0014602739726027384,62.5
8748,13585,COL,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,96.0,13.8,304,ANDRES MARTINEZ MORENO,-0.00018082191780822117,51.75
8749,13586,COL,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,32.0,12.066,488,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8750,13587,COL,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,16.0,13.233,488,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8751,13588,COL,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,52.0,10.3,488,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8752,13589,COL,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,50.0,10.8,516,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8753,13590,COL,2023 Cottbus World Cup,qual,"Cottbus, Germany",HB,16.0,12.733,516,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8754,13591,COL,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,52.0,11.5,516,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8755,13592,COL,2023 Doha World Cup,qual,"Doha, Qatar",FX,16.0,12.9,488,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8756,13593,COL,2023 Doha World Cup,qual,"Doha, Qatar",HB,13.0,12.533,488,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8757,13594,COL,2023 Doha World Cup,qual,"Doha, Qatar",PH,44.0,10.533,488,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8758,13595,COL,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,12.0,13.166,274,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8759,13596,COL,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,33.0,12.133,274,ANDRES MARTINEZ MORENO,0.0027397260273972603,49.714285714285715
8760,13597,COL,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",HB,6.0,13.166,274,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8761,13598,COL,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,14.0,13.166,274,ANDRES MARTINEZ MORENO,0.00036438356164383807,32.0
8762,13599,COL,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",PB,14.0,12.933,274,ANDRES MARTINEZ MORENO,-0.002010958904109589,61.5
8763,13600,COL,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,36.0,12.166,274,ANDRES MARTINEZ MORENO,-0.002010958904109589,61.5
8764,13601,COL,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",PH,15.0,12.1,274,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8765,13602,COL,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,33.0,11.633,274,ANDRES MARTINEZ MORENO,-0.0005479452054794549,56.714285714285715
8766,13603,COL,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",SR,9.0,13.0,274,ANDRES MARTINEZ MORENO,0.0014602739726027384,62.5
8767,13604,COL,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,29.0,12.533,274,ANDRES MARTINEZ MORENO,0.0014602739726027384,62.5
8768,13605,COL,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,14.0,13.666,274,ANDRES MARTINEZ MORENO,-0.00018082191780822117,51.75
8769,13606,COL,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,30.0,13.7,274,ANDRES MARTINEZ MORENO,-0.00018082191780822117,51.75
8770,13607,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,12.9,427,FELIPE MARTINEZ MORENO,0,0.0
8771,13608,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,13.3,427,FELIPE MARTINEZ MORENO,0,0.0
8772,13609,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",HB,,13.3,427,FELIPE MARTINEZ MORENO,0,0.0
8773,13610,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,12.967,427,FELIPE MARTINEZ MORENO,0,0.0
8774,13611,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PB,,12.867,427,FELIPE MARTINEZ MORENO,0,0.0
8775,13612,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,13.0,427,FELIPE MARTINEZ MORENO,0,0.0
8776,13613,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PH,,13.0,427,FELIPE MARTINEZ MORENO,0,0.0
8777,13614,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,12.833,427,FELIPE MARTINEZ MORENO,0,0.0
8778,13615,COL,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",SR,,13.0,427,FELIPE MARTINEZ MORENO,0,0.0
