,Unnamed: 0.1,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
3424,3424,9586,UZB,2023 FISU World University Games,qual,"Chengdu, China",VT,10.0,0.7812738853503185,0.38024971623155507,GULNAZ JUMABEKOVA,0.019685804002728183,0.11301369863013698
3425,3425,9587,UZB,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,28.0,0.5838216560509555,0.48467650397275824,GULNAZ JUMABEKOVA,0.005500036776692637,0.1952054794520548
3426,3426,9588,UZB,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,12.0,0.7388535031847134,0.48467650397275824,GULNAZ JUMABEKOVA,0.006026986407992894,0.0
3427,3427,9589,UZB,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,24.0,0.5052866242038216,0.48467650397275824,GULNAZ JUMABEKOVA,-0.007348612573936312,0.2071917808219178
3428,3428,9590,UZB,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,6.0,0.821656050955414,0.48467650397275824,GULNAZ JUMABEKOVA,0.019685804002728183,0.11301369863013698
3429,3429,9591,UZB,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,4.0,0.8237579617834395,0.48467650397275824,GULNAZ JUMABEKOVA,0.019685804002728183,0.11301369863013698
3430,3430,9592,UZB,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,6.0,0.7855414012738854,0.48467650397275824,GULNAZ JUMABEKOVA,0.019685804002728183,0.11301369863013698
3431,3431,9593,UZB,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,4.0,0.7812738853503185,0.48467650397275824,GULNAZ JUMABEKOVA,0.019685804002728183,0.11301369863013698
3432,3432,9594,USA,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,10.0,0.7557961783439491,0.7593643586833144,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3433,3433,9595,USA,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",FX,6.0,0.8067515923566879,0.7593643586833144,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3434,3434,9596,USA,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,3.0,0.8407643312101911,0.7593643586833144,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3435,3435,9597,USA,2022 U.S. Championships,qual,"Tampa, FL",BB,,0.8375796178343949,0.7945516458569807,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3436,3436,9598,USA,2022 U.S. Championships,final,"Tampa, FL",BB,,0.8343949044585988,0.7945516458569807,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3437,3437,9599,USA,2022 U.S. Championships,qual,"Tampa, FL",FX,,0.8121019108280255,0.7945516458569807,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3438,3438,9600,USA,2022 U.S. Championships,final,"Tampa, FL",FX,,0.7770700636942675,0.7945516458569807,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3439,3439,9601,USA,2022 U.S. Championships,qual,"Tampa, FL",UB,,0.767515923566879,0.7945516458569807,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3440,3440,9602,USA,2022 U.S. Championships,final,"Tampa, FL",UB,,0.8375796178343949,0.7945516458569807,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3441,3441,9603,USA,2022 U.S. Championships,qual,"Tampa, FL",VT,,0.8343949044585988,0.7945516458569807,LEVI JUNG-RUIVIVAR,-0.0023434058122706863,0.0
3442,3442,9604,USA,2022 U.S. Championships,final,"Tampa, FL",VT,,0.8375796178343949,0.7945516458569807,LEVI JUNG-RUIVIVAR,-0.0023434058122706863,0.0
3443,3443,9605,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,10.0,0.7388535031847134,0.8297389330306469,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3444,3444,9606,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,7.0,0.821656050955414,0.8297389330306469,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3445,3445,9607,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,10.0,0.8089171974522293,1.0,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3446,3446,9608,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,14.0,0.7961783439490446,1.0,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3447,3447,9609,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,5.0,0.8439490445859873,1.0,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3448,3448,9610,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,0.856687898089172,1.0,LEVI JUNG-RUIVIVAR,-0.0023434058122706863,0.0
3449,3449,9611,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,32.0,0.6592356687898089,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3450,3450,9612,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,16.0,0.821656050955414,0.38024971623155507,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3451,3451,9613,USA,2023 U.S. Championships,qual,"San Jose, CA",BB,,0.7834394904458599,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3452,3452,9614,USA,2023 U.S. Championships,final,"San Jose, CA",BB,,0.7929936305732485,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3453,3453,9615,USA,2023 U.S. Championships,qual,"San Jose, CA",FX,,0.6719745222929937,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3454,3454,9616,USA,2023 U.S. Championships,final,"San Jose, CA",FX,,0.7165605095541402,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3455,3455,9617,USA,2023 U.S. Championships,qual,"San Jose, CA",UB,,0.7643312101910829,0.38024971623155507,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3456,3456,9618,USA,2023 U.S. Championships,final,"San Jose, CA",UB,,0.8503184713375797,0.38024971623155507,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3457,3457,9619,USA,2023 U.S. Championships,qual,"San Jose, CA",VT,,0.8535031847133758,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.0023434058122706863,0.0
3458,3458,9620,USA,2023 U.S. Championships,final,"San Jose, CA",VT,,0.8471337579617835,0.38024971623155507,LEVI JUNG-RUIVIVAR,-0.0023434058122706863,0.0
3459,3459,9621,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,23.0,0.6910828025477707,0.5856980703745743,LEVI JUNG-RUIVIVAR,-0.003905676353785045,0.0
3460,3460,9622,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,19.0,0.7643312101910829,0.5856980703745743,LEVI JUNG-RUIVIVAR,-0.019528381768926933,0.0
3461,3461,9623,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,21.0,0.7420382165605096,0.5856980703745743,LEVI JUNG-RUIVIVAR,0.0015622705415135063,0.0
3462,3462,9624,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,0.8598726114649682,0.5856980703745743,LEVI JUNG-RUIVIVAR,-0.0023434058122706863,0.0
3463,3463,9667,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,122.0,0.8067515923566879,0.34506242905788875,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3464,3464,9668,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,31.0,0.8067515923566879,0.34506242905788875,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3465,3465,9669,LAT,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,31.0,0.7154777070063695,0.34506242905788875,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3466,3466,9670,LAT,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,45.0,0.6263057324840765,0.5539160045402951,KATRINA JUREVICA,-0.13011860069492895,0.3561643835616438
3467,3467,9671,LAT,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,29.0,0.7239490445859873,0.5539160045402951,KATRINA JUREVICA,-0.028915244598872625,0.35388127853881274
3468,3468,9672,LAT,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,15.0,0.8110191082802548,0.5539160045402951,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3469,3469,9673,LAT,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,15.0,0.7027388535031847,0.5539160045402951,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3470,3470,9674,LAT,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,31.0,0.7112101910828026,0.5856980703745743,KATRINA JUREVICA,-0.13011860069492895,0.3561643835616438
3471,3471,9675,LAT,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,24.0,0.7070063694267515,0.5856980703745743,KATRINA JUREVICA,-0.028915244598872625,0.35388127853881274
3472,3472,9676,LAT,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,10.0,0.8089171974522293,0.5856980703745743,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3473,3473,9677,LAT,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,10.0,0.7812738853503185,0.5856980703745743,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3474,3474,9678,LAT,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,9.0,0.802547770700637,0.44948921679909193,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3475,3475,9679,LAT,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,9.0,0.7770700636942675,0.44948921679909193,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3476,3476,9680,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",BB,80.0,0.6538853503184714,0.5187287173666288,KATRINA JUREVICA,-0.13011860069492895,0.3561643835616438
3477,3477,9681,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",FX,102.0,0.694267515923567,0.5187287173666288,KATRINA JUREVICA,-0.028915244598872625,0.35388127853881274
3478,3478,9682,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",UB,107.0,0.6178343949044586,0.5187287173666288,KATRINA JUREVICA,0.0,0.7328767123287672
3479,3479,9683,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",VT,69.0,0.8089171974522293,0.5187287173666288,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3480,3480,9684,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",VT,16.0,0.8089171974522293,0.5187287173666288,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3481,3481,9685,LAT,2023 Senior European Championships,qual,"Antalya, Turkey",VT,16.0,0.7112101910828026,0.5187287173666288,KATRINA JUREVICA,-0.05902597089071398,0.2014840182648402
3482,3482,9686,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,54.0,0.6178343949044586,0.9682179341657208,JULIA KACZMAREK,0.0,0.3698630136986301
3483,3483,9687,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,25.0,0.748407643312102,0.9682179341657208,JULIA KACZMAREK,0.0,0.17123287671232876
3484,3484,9688,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,42.0,0.6528662420382166,0.9682179341657208,JULIA KACZMAREK,0.0,0.2876712328767123
3485,3485,9689,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,55.0,0.7452229299363057,0.9682179341657208,JULIA KACZMAREK,0.0,0.3767123287671233
3486,3486,9713,SVK,2022 Senior European Championships,qual,"Munich, Germany",BB,81.0,0.7048407643312102,0.7945516458569807,RADOSLAVA KALAMAROVA,0.0,0.5547945205479452
3487,3487,9714,SVK,2022 Senior European Championships,qual,"Munich, Germany",FX,95.0,0.7048407643312102,0.7945516458569807,RADOSLAVA KALAMAROVA,0.0,0.6506849315068494
3488,3488,9715,SVK,2022 Senior European Championships,qual,"Munich, Germany",UB,116.0,0.5180254777070064,0.7945516458569807,RADOSLAVA KALAMAROVA,0.0,0.7945205479452054
3489,3489,9716,SVK,2022 Senior European Championships,qual,"Munich, Germany",VT,108.0,0.7345859872611465,0.7945516458569807,RADOSLAVA KALAMAROVA,0.0,0.7397260273972602
3490,3490,9740,SRI,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,37.0,0.5445859872611466,0.8297389330306469,AMAYA KALUKOTTAGE,0.0,0.2534246575342466
3491,3491,9741,SRI,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,36.0,0.5573248407643312,0.8297389330306469,AMAYA KALUKOTTAGE,0.0,0.2465753424657534
3492,3492,9742,SRI,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,37.0,0.45541401273885357,0.8297389330306469,AMAYA KALUKOTTAGE,0.0,0.2534246575342466
3493,3493,9743,SRI,2023 FISU World University Games,qual,"Chengdu, China",BB,42.0,0.6305732484076434,0.38024971623155507,AMAYA SITHUMINI KALUKOTTAGE,0.0,0.2876712328767123
3494,3494,9744,SRI,2023 FISU World University Games,qual,"Chengdu, China",FX,43.0,0.5901910828025478,0.38024971623155507,AMAYA SITHUMINI KALUKOTTAGE,0.0,0.2945205479452055
3495,3495,9745,SRI,2023 FISU World University Games,qual,"Chengdu, China",UB,45.0,0.4882802547770701,0.38024971623155507,AMAYA SITHUMINI KALUKOTTAGE,0.0,0.3082191780821918
3496,3496,9746,SRI,2023 FISU World University Games,qual,"Chengdu, China",VT,43.0,0.7112101910828026,0.38024971623155507,AMAYA SITHUMINI KALUKOTTAGE,0.0,0.2945205479452055
3497,3497,9747,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,40.0,0.624203821656051,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.273972602739726
3498,3498,9748,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,23.0,0.7261146496815287,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.15753424657534246
3499,3499,9749,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,34.0,0.6305732484076434,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.2328767123287671
3500,3500,9750,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",VT,8.0,0.8439490445859873,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.0547945205479452
3501,3501,9751,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,8.0,0.8375796178343949,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.0547945205479452
3502,3502,9752,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",VT,8.0,0.7261146496815287,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.0547945205479452
3503,3503,9753,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,8.0,0.7802547770700637,0.5539160045402951,ANNAIS ORNELLA KAMANGA,0.0,0.0547945205479452
3504,3504,9836,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,48.0,0.7685350318471338,0.7253121452894438,MARI KANTER,-0.004435007187174866,0.2568493150684932
3505,3505,9837,NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,94.0,0.7430573248407644,0.7253121452894438,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3506,3506,9838,NOR,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,20.0,0.6305732484076434,0.9682179341657208,MARI KANTER,-0.004435007187174866,0.2568493150684932
3507,3507,9839,NOR,2022 Cairo World Cup,final,"Cairo, Egypt",UB,3.0,0.7473248407643313,0.9682179341657208,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3508,3508,9840,NOR,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,4.0,0.7515923566878981,0.9682179341657208,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3509,3509,9841,NOR,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,6.0,0.7707006369426752,1.0,MARI KANTER,-0.004435007187174866,0.2568493150684932
3510,3510,9842,NOR,2022 Cottbus World Cup,final,"Cottbus, Germany",BB,7.0,0.736687898089172,1.0,MARI KANTER,-0.004435007187174866,0.2568493150684932
3511,3511,9843,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,96.0,0.7515923566878981,0.34506242905788875,MARI KANTER,-0.004435007187174866,0.2568493150684932
3512,3512,9844,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,136.0,0.7112101910828026,0.34506242905788875,MARI KANTER,-0.05257074334598352,0.2958904109589041
3513,3513,9845,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,110.0,0.7388535031847134,0.34506242905788875,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3514,3514,9846,NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,133.0,0.7855414012738854,0.34506242905788875,MARI KANTER,0.0074149648486062005,0.7465753424657534
3515,3515,9847,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,18.0,0.7685350318471338,0.5539160045402951,MARI KANTER,-0.004435007187174866,0.2568493150684932
3516,3516,9848,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,9.0,0.7834394904458599,0.5539160045402951,MARI KANTER,-0.05257074334598352,0.2958904109589041
3517,3517,9849,NOR,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,25.0,0.7027388535031847,0.5539160045402951,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3518,3518,9850,NOR,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,11.0,0.779171974522293,0.44948921679909193,MARI KANTER,-0.004435007187174866,0.2568493150684932
3519,3519,9851,NOR,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,8.0,0.7685350318471338,0.44948921679909193,MARI KANTER,-0.05257074334598352,0.2958904109589041
3520,3520,9852,NOR,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,7.0,0.7919108280254777,0.44948921679909193,MARI KANTER,-0.05257074334598352,0.2958904109589041
3521,3521,9853,NOR,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,16.0,0.7409554140127388,0.44948921679909193,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3522,3522,9854,NOR,2023 Senior European Championships,qual,"Antalya, Turkey",BB,94.0,0.6263057324840765,0.5187287173666288,MARI KANTER,-0.004435007187174866,0.2568493150684932
3523,3523,9855,NOR,2023 Senior European Championships,qual,"Antalya, Turkey",FX,56.0,0.760063694267516,0.5187287173666288,MARI KANTER,-0.05257074334598352,0.2958904109589041
3524,3524,9856,NOR,2023 Senior European Championships,qual,"Antalya, Turkey",UB,66.0,0.7409554140127388,0.5187287173666288,MARI KANTER,-0.0020664656135459206,0.31115459882583174
3525,3525,9857,NOR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,85.0,0.7770700636942675,0.5187287173666288,MARI KANTER,0.0074149648486062005,0.7465753424657534
3526,3526,10150,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,4.0,0.8789808917197454,0.8637911464245176,ARISA KASAHARA,0.0,0.02054794520547945
3527,3527,10151,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",BB,2.0,0.8810828025477707,0.8637911464245176,ARISA KASAHARA,0.0,0.02054794520547945
3528,3528,10152,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,35.0,0.6369426751592357,0.8637911464245176,ARISA KASAHARA,0.0,0.23972602739726026
3529,3529,10153,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,7.0,0.8577707006369427,0.8637911464245176,ARISA KASAHARA,0.0,0.03767123287671233
3530,3530,10154,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,4.0,0.8619745222929937,0.8637911464245176,ARISA KASAHARA,0.0,0.03767123287671233
3531,3531,10164,UKR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,60.0,0.7536942675159236,0.7253121452894438,YULIIA KASIANENKO,0.005301353373069095,0.1602739726027397
3532,3532,10165,UKR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,70.0,0.7855414012738854,0.7253121452894438,YULIIA KASIANENKO,0.04651638636369606,0.3036529680365297
3533,3533,10166,UKR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,109.0,0.7006369426751593,0.7253121452894438,YULIIA KASIANENKO,-0.05444848652340121,0.3150684931506849
3534,3534,10167,UKR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,85.0,0.8089171974522293,0.7253121452894438,YULIIA KASIANENKO,0.0,0.4863013698630137
3535,3535,10168,UKR,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,19.0,0.7452229299363057,0.9682179341657208,YULIIA KASIANENKO,0.005301353373069095,0.1602739726027397
3536,3536,10169,UKR,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,9.0,0.7876433121019109,0.9682179341657208,YULIIA KASIANENKO,-0.05444848652340121,0.3150684931506849
3537,3537,10170,UKR,2022 Cairo World Cup,final,"Cairo, Egypt",BB,1.0,0.8535031847133758,0.9682179341657208,YULIIA KASIANENKO,0.005301353373069095,0.1602739726027397
3538,3538,10171,UKR,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,6.0,0.7579617834394905,0.9682179341657208,YULIIA KASIANENKO,0.005301353373069095,0.1602739726027397
3539,3539,10172,UKR,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,13.0,0.7112101910828026,0.9682179341657208,YULIIA KASIANENKO,0.04651638636369606,0.3036529680365297
3540,3540,10173,UKR,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,10.0,0.7006369426751593,0.9682179341657208,YULIIA KASIANENKO,-0.05444848652340121,0.3150684931506849
3541,3541,10174,UKR,2022 Senior European Championships,qual,"Munich, Germany",BB,31.0,0.7876433121019109,0.7945516458569807,YULIIA KASIANENKO,0.005301353373069095,0.1602739726027397
3542,3542,10175,UKR,2022 Senior European Championships,qual,"Munich, Germany",FX,50.0,0.7664331210191083,0.7945516458569807,YULIIA KASIANENKO,0.04651638636369606,0.3036529680365297
3543,3543,10176,UKR,2022 Senior European Championships,qual,"Munich, Germany",UB,56.0,0.7494267515923567,0.7945516458569807,YULIIA KASIANENKO,-0.05444848652340121,0.3150684931506849
3544,3544,10177,UKR,2022 Senior European Championships,qual,"Munich, Germany",VT,57.0,0.8089171974522293,0.7945516458569807,YULIIA KASIANENKO,0.0,0.4863013698630137
3545,3545,10178,GRE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,40.0,0.7855414012738854,0.7253121452894438,ELVIRA KATSALI,-0.0007162593032316205,0.23401826484018262
3546,3546,10179,GRE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,138.0,0.6496815286624203,0.7253121452894438,ELVIRA KATSALI,0.004922857977764289,0.4075342465753425
3547,3547,10180,GRE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,139.0,0.6092993630573249,0.7253121452894438,ELVIRA KATSALI,-0.08988685683016721,0.5365296803652968
3548,3548,10181,GRE,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,131.0,0.7536942675159236,0.7253121452894438,ELVIRA KATSALI,0.00936901327043816,0.7705479452054794
3549,3549,10182,GRE,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,12.0,0.7919108280254777,0.9682179341657208,ELVIRA KATSALI,-0.0007162593032316205,0.23401826484018262
3550,3550,10183,GRE,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,19.0,0.6347770700636942,0.9682179341657208,ELVIRA KATSALI,-0.0007162593032316205,0.23401826484018262
3551,3551,10184,GRE,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,14.0,0.7218471337579618,1.0,ELVIRA KATSALI,-0.0007162593032316205,0.23401826484018262
3552,3552,10185,GRE,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,15.0,0.6900000000000001,1.0,ELVIRA KATSALI,0.004922857977764289,0.4075342465753425
3553,3553,10186,GRE,2022 Senior European Championships,qual,"Munich, Germany",BB,93.0,0.6624203821656052,0.7945516458569807,ELVIRA KATSALI,-0.0007162593032316205,0.23401826484018262
3554,3554,10187,GRE,2022 Senior European Championships,qual,"Munich, Germany",FX,52.0,0.7643312101910829,0.7945516458569807,ELVIRA KATSALI,0.004922857977764289,0.4075342465753425
3555,3555,10188,GRE,2022 Senior European Championships,qual,"Munich, Germany",UB,67.0,0.7261146496815287,0.7945516458569807,ELVIRA KATSALI,-0.08988685683016721,0.5365296803652968
3556,3556,10189,GRE,2022 Senior European Championships,qual,"Munich, Germany",VT,94.0,0.7494267515923567,0.7945516458569807,ELVIRA KATSALI,0.00936901327043816,0.7705479452054794
3557,3557,10190,GRE,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,137.0,0.7112101910828026,0.34506242905788875,ELVIRA KATSALI,0.004922857977764289,0.4075342465753425
3558,3558,10191,GRE,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,27.0,0.7197452229299364,0.5539160045402951,ELVIRA KATSALI,-0.0007162593032316205,0.23401826484018262
3559,3559,10192,GRE,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,7.0,0.7388535031847134,0.5539160045402951,ELVIRA KATSALI,0.004922857977764289,0.4075342465753425
3560,3560,10193,GRE,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,8.0,0.7898089171974523,0.5539160045402951,ELVIRA KATSALI,0.004922857977764289,0.4075342465753425
3561,3561,10194,GRE,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,29.0,0.5838216560509555,0.5539160045402951,ELVIRA KATSALI,-0.08988685683016721,0.5365296803652968
3562,3562,10254,TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,65.0,0.7452229299363057,0.7253121452894438,SEVGI KAYISOGLU,0.010876134808137051,0.33072407045009783
3563,3563,10255,TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,81.0,0.7770700636942675,0.7253121452894438,SEVGI KAYISOGLU,-0.010347865403170035,0.22229140722291407
3564,3564,10256,TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,96.0,0.7409554140127388,0.7253121452894438,SEVGI KAYISOGLU,-0.013983601896175722,0.20811380400421495
3565,3565,10257,TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,130.0,0.7557961783439491,0.7253121452894438,SEVGI KAYISOGLU,0.013656611609411434,0.7328767123287672
3566,3566,10258,TUR,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,29.0,0.6708917197452229,0.9682179341657208,SEVGI KAYISOGLU,0.010876134808137051,0.33072407045009783
3567,3567,10259,TUR,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,9.0,0.7940127388535032,0.9682179341657208,SEVGI KAYISOGLU,-0.010347865403170035,0.22229140722291407
3568,3568,10260,TUR,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,7.0,0.8003821656050957,0.9682179341657208,SEVGI KAYISOGLU,-0.013983601896175722,0.20811380400421495
