,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
9385,JOHNSTON,AYDEN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,75.0,9.95
9386,JOHNSTON,AYDEN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,57.0,12.35
9387,JONASSON,ARNTHOR,m,ISL,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,23.0,12.25
9441,JONES,THOMAS,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,29.0,12.3
9442,JONES,THOMAS,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,28.0,11.3
9443,JONES,THOMAS,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,22.0,12.1
9444,JONES,THOMAS,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,23.0,10.35
9445,JONES,THOMAS,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,27.0,12.1
9446,JONES,THOMAS,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,13.0,14.0
9447,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,19.0,12.4
9448,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,14.0,12.55
9449,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,26.0,11.9
9450,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,28.0,8.0
9451,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,20.0,12.4
9452,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",VT,4.0,14.5
9453,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,6.0,14.35
9454,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",VT,4.0,14.0
9455,JONES,THOMAS,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,6.0,13.45
9489,JONG,RYONGIL,m,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,37.0,2.233
9490,JONG,RYONGIL,m,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PB,37.0,7.2
9491,JONG,RYONGIL,m,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",SR,4.0,14.3
9492,JONG,RYONGIL,m,PRK,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",SR,7.0,14.433
9493,JOVICIC,MARKO,m,CRO,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,36.0,11.766
9494,JOVICIC,MARKO,m,CRO,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,45.0,11.633
9495,JOVICIC,MARKO,m,CRO,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",FX,25.0,12.666
9496,JOVICIC,MARKO,m,CRO,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,70.0,11.6
9497,JOVICIC,MARKO,m,CRO,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,24.0,11.9
9498,JOVICIC,MARKO,m,CRO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,98.0,12.433
9499,JOVICIC,MARKO,m,CRO,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,22.0,8.05
9500,JUAREZ,JOSUE,m,MEX,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,12.7
9501,JUAREZ,JOSUE,m,MEX,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",HB,,10.8
9502,JUAREZ,JOSUE,m,MEX,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,10.767
9503,JUAREZ,JOSUE,m,MEX,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PB,,12.833
9504,JUAREZ,JOSUE,m,MEX,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,13.7
9505,JUAREZ,JOSUE,m,MEX,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,10.333
9506,JUAREZ,JOSUE,m,MEX,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,15.0,11.85
9507,JUAREZ,JOSUE,m,MEX,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,6.0,13.45
9508,JUAREZ,JOSUE,m,MEX,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,18.0,11.45
9509,JUAREZ JUAREZ,JOSUE,m,MEX,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,33.0,12.266
9510,JUAREZ JUAREZ,JOSUE,m,MEX,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,43.0,11.4
9511,JUAREZ JUAREZ,JOSUE,m,MEX,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,38.0,12.166
9512,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,1.0,14.533
9513,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",FX,2.0,14.333
9514,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",HB,2.0,13.933
9515,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,3.0,13.933
9516,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",PB,6.0,14.066
9517,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,4.0,14.266
9518,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,11.0,13.666
9519,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",VT,4.0,14.6
9520,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,5.0,14.4
9521,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,5.0,14.066
9522,JUDA,PAUL,m,USA,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",VT,4.0,14.233
9523,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,33.0,13.933
9524,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",HB,5.0,14.1
9525,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,6.0,14.166
9526,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",HB,,13.933
9527,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,25.0,13.733
9528,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",SR,,13.6
9529,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,,14.4
9530,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,5.0,14.6
9531,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,3.0,14.866
9532,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,5.0,14.866
9533,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,5.0,14.5
9534,JUDA,PAUL,m,USA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,5.0,14.466
9535,JUDA,PAUL,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,12.0,13.95
9536,JUDA,PAUL,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,3.0,14.0
9537,JUDA,PAUL,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,12.0,13.95
9538,JUDA,PAUL,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,18.0,12.8
9539,JUDA,PAUL,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,10.0,13.5
9540,JUDA,PAUL,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,3.0,14.9
9541,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,14.55
9542,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,14.75
9543,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,13.2
9544,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,14.1
9545,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,13.5
9546,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,13.15
9547,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,14.3
9548,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,13.05
9549,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,14.15
9550,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,13.75
9551,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,14.6
9552,JUDA,PAUL,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,14.05
9553,JULIAN,MUI FENG,m,HKG,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PB,18.0,11.95
9554,JULIAN,MUI FENG,m,HKG,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,29.0,9.7
9625,JURAEV,UTKIRBEK,m,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,71.0,13.0
9626,JURAEV,UTKIRBEK,m,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,56.0,13.633
9627,JURAEV,UTKIRBEK,m,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,11.0,13.9
9628,JURAEV,UTKIRBEK,m,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,31.0,11.867
9629,JURAEV,UTKIRBEK,m,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,14.0,13.8
9630,JURAEV,UTKIRBEK,m,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,24.0,12.533
9631,JURAEV,UTKIRBEK,m,UZB,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,7.0,13.7
9632,JURAEV,UTKIRBEK,m,UZB,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,7.0,13.7
9633,JURAEV,UTKIRBEK,m,UZB,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,14.0,13.033
9634,JURAEV,UTKIRBEK,m,UZB,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,12.0,13.433
9635,JURAEV,UTKIRBEK,m,UZB,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,19.0,12.633
9636,JURAEV,UTKIRBEK,m,UZB,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,19.0,11.433
9637,JURAEV,UTKIRBEK,m,UZB,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,11.0,13.7
9638,JURAEV,UTKIRBEK,m,UZB,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",HB,20.0,10.966
9639,JURAEV,UTKIRBEK,m,UZB,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",PB,6.0,13.633
9640,JURAEV,UTKIRBEK,m,UZB,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",PB,5.0,13.733
9641,JURAEV,UTKIRBEK,m,UZB,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,3.0,13.85
9642,JURAEV,UTKIRBEK,m,UZB,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,5.0,11.95
9643,JURAEV,UTKIRBEK,m,UZB,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,17.0,12.95
9644,JURAEV,UTKIRBEK,m,UZB,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,9.0,13.5
9645,JURAEV,UTKIRBEK,m,UZB,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",PH,5.0,13.75
9646,JURAEV,UTKIRBEK,m,UZB,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,4.0,13.9
9647,JURAEV,UTKIRBEK,m,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,26.0,13.166
9648,JURAEV,UTKIRBEK,m,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,HB,21.0,13.066
9649,JURAEV,UTKIRBEK,m,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PB,13.0,13.8
9650,JURAEV,UTKIRBEK,m,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PH,11.0,13.833
9651,JURAEV,UTKIRBEK,m,UZB,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,SR,24.0,12.733
9652,JURAEV,UTKIRBEK,m,UZB,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,125.0,12.2
9653,JURAEV,UTKIRBEK,m,UZB,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,48.0,13.233
9654,JURAEV,UTKIRBEK,m,UZB,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,64.0,13.7
9655,JURAEV,UTKIRBEK,m,UZB,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,31.0,13.6
9656,JURAEV,UTKIRBEK,m,UZB,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,129.0,11.8
9657,JURAEV,UTKIRBEK,m,UZB,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,22.0,14.4
9658,JURAEV,UTKIRBEK,m,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,36.0,11.9
9659,JURAEV,UTKIRBEK,m,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,26.0,12.7
9660,JURAEV,UTKIRBEK,m,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,11.0,13.933
9661,JURAEV,UTKIRBEK,m,UZB,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",PH,7.0,13.133
9662,JURAEV,UTKIRBEK,m,UZB,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,8.0,14.1
9663,JURAEV,UTKIRBEK,m,UZB,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,22.0,12.733
9664,JURAEV,UTKIRBEK,m,UZB,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,14.0,12.966
9665,JURAEV,UTKIRBEK,m,UZB,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,30.0,10.633
9666,JURAEV,UTKIRBEK,m,UZB,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,18.0,13.033
9690,KAESON,LIM,m,SIN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,47.0,10.3
9691,KAESON,LIM,m,SIN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,31.0,11.533
9692,KAESON,LIM,m,SIN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,42.0,11.233
9693,KAESON,LIM,m,SIN,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,36.0,12.5
9694,KAESON,LIM,m,SIN,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,HB,46.0,11.233
9695,KAESON,LIM,m,SIN,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PB,49.0,11.266
9696,KAESON,LIM,m,SIN,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PH,26.0,12.2
9697,KAESON,LIM,m,SIN,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,SR,55.0,8.55
9698,KAJI,CHRIS,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,65.0,13.1
9699,KAJI,CHRIS,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,67.0,12.833
9700,KAJI,CHRIS,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,104.0,12.733
9701,KAJI,CHRIS,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,33.0,13.433
9702,KAJI,CHRIS,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,54.0,13.9
9703,KAJI,CHRIS,m,CAN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,18.0,12.733
9704,KAJI,CHRIS,m,CAN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",HB,22.0,11.066
9705,KAJI,CHRIS,m,CAN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,18.0,12.6
9706,KAJI,CHRIS,m,CAN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,15.0,13.166
9707,KAJI,CHRIS,m,CAN,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,18.0,12.55
9708,KAJI,CHRIS,m,CAN,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,10.0,13.9
9709,KAJI,CHRIS,m,CAN,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",SR,3.0,14.266
9710,KAJI,CHRIS,m,CAN,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,6.0,14.1
9711,KAJI,CHRIS,m,CAN,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",HB,15.0,12.8
9712,TANIGAWA,KAKERU,m,JPN,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",HB,1.0,14.533
9717,KALNY,ONDREJ,m,CZE,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PH,31.0,10.9
9718,KALNY,ONDREJ,m,CZE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,138.0,11.8
9719,KALNY,ONDREJ,m,CZE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,28.0,11.8
9720,KALNY,ONDREJ,m,CZE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,28.0,14.033
9721,KALNY,ONDREJ,m,CZE,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,16.0,13.3
9722,KALNY,ONDREJ,m,CZE,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,21.0,13.166
9723,KALNY,ONDREJ,m,CZE,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,21.0,14.233
9724,KALNY,ONDREJ,m,CZE,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,34.0,12.0
9725,KALNY,ONDREJ,m,CZE,27-30 Apr 2023,2023 Cairo World Cup,final,"Cairo, Egypt",VT,3.0,14.266
9726,KALNY,ONDREJ,m,CZE,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",VT,3.0,14.3
9727,KALNY,ONDREJ,m,CZE,27-30 Apr 2023,2023 Cairo World Cup,final,"Cairo, Egypt",VT,3.0,14.4
9728,KALNY,ONDREJ,m,CZE,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",VT,3.0,14.6
9729,KALNY,ONDREJ,m,CZE,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,27.0,13.1
9730,KALNY,ONDREJ,m,CZE,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,13.0,14.033
9731,KALNY,ONDREJ,m,CZE,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,13.0,14.066
9732,KALNY,ONDREJ,m,CZE,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",FX,37.0,11.233
9733,KALNY,ONDREJ,m,CZE,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",VT,10.0,13.9
9734,KALNY,ONDREJ,m,CZE,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",VT,10.0,14.133
9735,KALNY,ONDREJ,m,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,72.0,12.9
9736,KALNY,ONDREJ,m,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,95.0,11.7
9737,KALNY,ONDREJ,m,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,13.0,14.433
9738,KALNY,ONDREJ,m,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,9.0,14.433
9739,KALNY,ONDREJ,m,CZE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,9.0,14.3
9754,KAMILJANOV,RAVSHAN,m,UZB,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,13.0,13.566
9755,KAMILJANOV,RAVSHAN,m,UZB,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,29.0,13.233
9756,KAMILJANOV,RAVSHAN,m,UZB,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",FX,24.0,12.666
9757,KAMILJANOV,RAVSHAN,m,UZB,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",PH,31.0,12.566
9758,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,63.0,12.133
9759,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,53.0,12.366
9760,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,68.0,11.833
9761,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",PH,8.0,13.3
9762,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PH,10.0,13.7
9763,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,74.0,11.733
9764,KAMILJANOV,RAVSHAN,m,UZB,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,58.0,13.333
9765,KAMILJANOV,RAVSHAN,m,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,17.0,11.3
9766,KAMILJANOV,RAVSHAN,m,UZB,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",PH,5.0,14.066
9767,KAMILJANOV,RAVSHAN,m,UZB,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PH,4.0,14.15
9768,KAMILJANOV,RAVSHAN,m,UZB,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,15.0,13.466
