,Unnamed: 0.1,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
5838,5838,9105,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",PH,15.0,0.8433131263144871,0.5187287173666288,JAKE JARMAN,-0.002815117944202686,0.0
5839,5839,9106,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",SR,46.0,0.8185698379314611,0.5187287173666288,JAKE JARMAN,0.002536142292074391,0.20094562647754133
5840,5840,9107,GBR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,14.0,0.8123840158357045,0.5187287173666288,JAKE JARMAN,0.002536142292074391,0.20094562647754133
5841,5841,9108,GBR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,1.0,0.9443276011381913,0.5187287173666288,JAKE JARMAN,0.0002789756521282266,0.0
5842,5842,9109,GBR,2023 Senior European Championships,final,"Antalya, Turkey",VT,2.0,0.9402449585549919,0.5187287173666288,JAKE JARMAN,0.0002789756521282266,0.0
5843,5843,9110,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,4.0,0.9133984906594086,0.5187287173666288,JAKE JARMAN,0.0002789756521282266,0.0
5844,5844,9111,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,2.0,0.9133984906594086,0.5187287173666288,JAKE JARMAN,0.0002789756521282266,0.0
5845,5845,9112,GBR,2023 Senior European Championships,final,"Antalya, Turkey",VT,2.0,0.9175429914635655,0.5187287173666288,JAKE JARMAN,0.0002789756521282266,0.0
5846,5846,9113,GBR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,2.0,0.9278733143634789,0.5187287173666288,JAKE JARMAN,0.0002789756521282266,0.0
5847,5847,9114,ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,2.0,0.8660150934059136,0.8297389330306469,JAKE JARMAN,0.010710974280195924,0.0
5848,5848,9115,ENG,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,1.0,0.9072126685636521,0.8297389330306469,JAKE JARMAN,0.010710974280195924,0.0
5849,5849,9116,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,3.0,0.8505505381665223,0.8297389330306469,JAKE JARMAN,0.010710974280195924,0.0
5850,5850,9117,ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",HB,4.0,0.8289001608313745,0.8297389330306469,JAKE JARMAN,0.005638689696046213,0.0
5851,5851,9118,ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PB,3.0,0.8722009155016701,0.8297389330306469,JAKE JARMAN,0.006475616652430632,0.0
5852,5852,9119,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,12.0,0.8536434492144006,0.8297389330306469,JAKE JARMAN,0.006475616652430632,0.0
5853,5853,9120,ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PH,5.0,0.8258072497834962,0.8297389330306469,JAKE JARMAN,-0.002815117944202686,0.0
5854,5854,9121,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,11.0,0.8103426945441049,0.8297389330306469,JAKE JARMAN,-0.002815117944202686,0.0
5855,5855,9122,ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,4.0,0.822714338735618,0.8297389330306469,JAKE JARMAN,0.002536142292074391,0.20094562647754133
5856,5856,9123,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,12.0,0.8196214276877397,0.8297389330306469,JAKE JARMAN,0.002536142292074391,0.20094562647754133
5857,5857,9124,ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,1.0,0.9464307806507485,0.8297389330306469,JAKE JARMAN,0.0002789756521282266,0.0
5858,5858,9125,ENG,BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT,,0.9124087591240876,0.8297389330306469,JAKE JARMAN,0.0002789756521282266,0.0
5859,5859,9126,ENG,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,1.0,0.9051713472720524,0.8297389330306469,JAKE JARMAN,0.0002789756521282266,0.0
5860,5860,9127,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,1.0,0.9124087591240876,0.8297389330306469,JAKE JARMAN,0.0002789756521282266,0.0
5861,5861,9128,ENG,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,1.0,0.9402449585549919,0.8297389330306469,JAKE JARMAN,0.0002789756521282266,0.0
5862,5862,9129,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,1.0,0.9402449585549919,0.8297389330306469,JAKE JARMAN,0.0002789756521282266,0.0
5863,5863,9130,ENG,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",HB,9.0,0.8289001608313745,0.8297389330306469,JAKE JARMAN,0.005638689696046213,0.0
5864,5864,9131,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,21.0,0.8103426945441049,0.8297389330306469,MICHAEL JAROH,0.00850025713277812,0.0
5865,5865,9132,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",HB,5.0,0.8505505381665223,0.8297389330306469,MICHAEL JAROH,-0.0063751928495833585,0.0
5866,5866,9133,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PB,31.0,0.7825064951132006,0.8297389330306469,MICHAEL JAROH,-0.0046751414230280135,0.0
5867,5867,9134,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",PH,2.0,0.8629221823580353,0.8297389330306469,MICHAEL JAROH,-0.0017000514265553457,0.0
5868,5868,9135,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",SR,5.0,0.8443647160707658,0.8297389330306469,MICHAEL JAROH,-0.002125064283194298,0.0
5869,5869,9136,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,13.0,0.8752938265495485,0.8297389330306469,MICHAEL JAROH,0.005525167136305454,0.0
5870,5870,9137,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,35.0,0.6928120747247308,1.0,MICHAEL JAROH,0.00850025713277812,0.0
5871,5871,9138,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,2.0,0.8443647160707658,1.0,MICHAEL JAROH,-0.0063751928495833585,0.0
5872,5872,9139,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,6.0,0.8722009155016701,1.0,MICHAEL JAROH,-0.0046751414230280135,0.0
5873,5873,9140,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,19.0,0.7855994061610787,1.0,MICHAEL JAROH,-0.0017000514265553457,0.0
5874,5874,9141,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,8.0,0.835085982927131,1.0,MICHAEL JAROH,-0.002125064283194298,0.0
5875,5875,9142,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,30.0,0.8258072497834962,1.0,MICHAEL JAROH,0.005525167136305454,0.0
5876,5876,9143,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,65.0,0.6711616973895831,0.38024971623155507,MICHAEL JAROH,0.00850025713277812,0.0
5877,5877,9144,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,4.0,0.8536434492144006,0.38024971623155507,MICHAEL JAROH,-0.0063751928495833585,0.0
5878,5878,9145,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,26.0,0.835085982927131,0.38024971623155507,MICHAEL JAROH,-0.0046751414230280135,0.0
5879,5879,9146,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,35.0,0.7453915625386615,0.38024971623155507,MICHAEL JAROH,-0.0017000514265553457,0.0
5880,5880,9147,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,26.0,0.8010639614004701,0.38024971623155507,MICHAEL JAROH,-0.002125064283194298,0.0
5881,5881,9148,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,31.0,0.8536434492144006,0.38024971623155507,MICHAEL JAROH,0.005525167136305454,0.0
5882,5882,9149,USA,2023 U.S. Championships,qual,"San Jose, CA",FX,,0.7484844735865396,0.38024971623155507,MICHAEL JAROH,0.00850025713277812,0.0
5883,5883,9150,USA,2023 U.S. Championships,final,"San Jose, CA",FX,,0.7546702956822962,0.38024971623155507,MICHAEL JAROH,0.00850025713277812,0.0
5884,5884,9151,USA,2023 U.S. Championships,qual,"San Jose, CA",HB,,0.8103426945441049,0.38024971623155507,MICHAEL JAROH,-0.0063751928495833585,0.0
5885,5885,9152,USA,2023 U.S. Championships,final,"San Jose, CA",HB,,0.7979710503525919,0.38024971623155507,MICHAEL JAROH,-0.0063751928495833585,0.0
5886,5886,9153,USA,2023 U.S. Championships,qual,"San Jose, CA",PB,,0.8660150934059136,0.38024971623155507,MICHAEL JAROH,-0.0046751414230280135,0.0
5887,5887,9154,USA,2023 U.S. Championships,final,"San Jose, CA",PB,,0.8381788939750093,0.38024971623155507,MICHAEL JAROH,-0.0046751414230280135,0.0
5888,5888,9155,USA,2023 U.S. Championships,qual,"San Jose, CA",PH,,0.7392057404429048,0.38024971623155507,MICHAEL JAROH,-0.0017000514265553457,0.0
5889,5889,9156,USA,2023 U.S. Championships,final,"San Jose, CA",PH,,0.7732277619695658,0.38024971623155507,MICHAEL JAROH,-0.0017000514265553457,0.0
5890,5890,9157,USA,2023 U.S. Championships,qual,"San Jose, CA",SR,,0.8381788939750093,0.38024971623155507,MICHAEL JAROH,-0.002125064283194298,0.0
5891,5891,9158,USA,2023 U.S. Championships,final,"San Jose, CA",SR,,0.8196214276877397,0.38024971623155507,MICHAEL JAROH,-0.002125064283194298,0.0
5892,5892,9159,USA,2023 U.S. Championships,qual,"San Jose, CA",VT,,0.8412718050228875,0.38024971623155507,MICHAEL JAROH,0.005525167136305454,0.0
5893,5893,9160,USA,2023 U.S. Championships,final,"San Jose, CA",VT,,0.8660150934059136,0.38024971623155507,MICHAEL JAROH,0.005525167136305454,0.0
5894,5894,9161,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,20.0,0.7608561177780527,0.5856980703745743,MICHAEL JAROH,0.00850025713277812,0.0
5895,5895,9162,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,13.0,0.7917852282568354,0.5856980703745743,MICHAEL JAROH,-0.0063751928495833585,0.0
5896,5896,9163,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,25.0,0.788692317208957,0.5856980703745743,MICHAEL JAROH,-0.0046751414230280135,0.0
5897,5897,9164,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,17.0,0.7825064951132006,0.5856980703745743,MICHAEL JAROH,-0.0017000514265553457,0.0
5898,5898,9165,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,9.0,0.835085982927131,0.5856980703745743,MICHAEL JAROH,-0.002125064283194298,0.0
5899,5899,9166,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,0.8041568724483483,0.5856980703745743,MICHAEL JAROH,0.005525167136305454,0.0
5900,5900,9167,ARG,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",FX,14.0,0.8103426945441049,0.31101021566401815,JULIAN JATO,0.0,0.13120567375886524
5901,5901,9168,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,23.0,0.793826549548435,0.31101021566401815,JULIAN JATO,0.0,0.13120567375886524
5902,5902,9169,ARG,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",HB,10.0,0.8020536929357911,0.31101021566401815,JULIAN JATO,0.0,0.09929078014184398
5903,5903,9170,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,18.0,0.8020536929357911,0.31101021566401815,JULIAN JATO,0.0,0.09929078014184398
5904,5904,9171,ARG,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",PB,10.0,0.8267969813188172,0.31101021566401815,JULIAN JATO,0.0,0.1099290780141844
5905,5905,9172,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,21.0,0.8185698379314611,0.31101021566401815,JULIAN JATO,0.0,0.1099290780141844
5906,5906,9173,ARG,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",PH,17.0,0.7381541506866263,0.31101021566401815,JULIAN JATO,0.0,0.13829787234042554
5907,5907,9174,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,22.0,0.7525671161697389,0.31101021566401815,JULIAN JATO,0.0,0.13829787234042554
5908,5908,9175,ARG,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",SR,13.0,0.793826549548435,0.31101021566401815,JULIAN JATO,0.0,0.1595744680851064
5909,5909,9176,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,32.0,0.764938760361252,0.31101021566401815,JULIAN JATO,0.0,0.1595744680851064
5910,5910,9177,ARG,SANTIAGO 2023 XIX Pan American Games,AAfinal,"Santiago, Chile",VT,17.0,0.8329828034145738,0.31101021566401815,JULIAN JATO,0.0,0.20921985815602837
5911,5911,9178,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,42.0,0.7958678708400346,0.31101021566401815,JULIAN JATO,0.0,0.20921985815602837
5912,5912,9179,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,0.8041568724483483,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.021894075339257156,0.0
5913,5913,9180,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,0.8144871953482617,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.021894075339257156,0.0
5914,5914,9181,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",HB,,0.8000123716441915,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.08742495982242579,0.0
5915,5915,9182,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,0.8041568724483483,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.08742495982242579,0.0
5916,5916,9183,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PB,,0.8309414821229741,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.05887185696062934,0.0
5917,5917,9184,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,0.7670419398738092,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.05887185696062934,0.0
5918,5918,9185,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PH,,0.7443399727823827,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.1261179455026338,0.0
5919,5919,9186,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,0.6495113200544352,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.1261179455026338,0.0
5920,5920,9187,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",SR,,0.7752690832611654,0.48467650397275824,JULIAN EZEQUIEL JATO,0.0016647568806347091,0.0
5921,5921,9188,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",SR,,0.793826549548435,0.48467650397275824,JULIAN EZEQUIEL JATO,0.0016647568806347091,0.0
5922,5922,9189,ARG,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,0.8412718050228875,0.48467650397275824,JULIAN EZEQUIEL JATO,-0.02017887128042135,0.0
5923,5923,9190,ARG,2023 FISU World University Games,qual,"Chengdu, China",FX,55.0,0.7773104045527651,0.38024971623155507,JULIAN EZEQUIEL JATO,-0.021894075339257156,0.0
5924,5924,9191,ARG,2023 FISU World University Games,qual,"Chengdu, China",HB,69.0,0.6928120747247308,0.38024971623155507,JULIAN EZEQUIEL JATO,-0.08742495982242579,0.0
5925,5925,9192,ARG,2023 FISU World University Games,qual,"Chengdu, China",PB,62.0,0.7587529382654955,0.38024971623155507,JULIAN EZEQUIEL JATO,-0.05887185696062934,0.0
5926,5926,9193,ARG,2023 FISU World University Games,qual,"Chengdu, China",PH,78.0,0.5896944203884695,0.38024971623155507,JULIAN EZEQUIEL JATO,-0.1261179455026338,0.0
5927,5927,9194,ARG,2023 FISU World University Games,qual,"Chengdu, China",SR,52.0,0.7773104045527651,0.38024971623155507,JULIAN EZEQUIEL JATO,0.0016647568806347091,0.0
5928,5928,9195,ARG,2023 FISU World University Games,qual,"Chengdu, China",VT,63.0,0.8165285166398614,0.38024971623155507,JULIAN EZEQUIEL JATO,-0.02017887128042135,0.0
5929,5929,9209,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",HB,11.0,0.7917852282568354,0.34506242905788875,YO-SEOP  JEON,0.0,0.07801418439716312
5930,5930,9210,KOR,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,33.0,0.7216998639119139,0.8637911464245176,YOSEOP JEON,0.0,0.23404255319148937
5931,5931,9211,KOR,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,13.0,0.8247556600272176,0.8637911464245176,YOSEOP JEON,0.007108967781504791,0.06382978723404255
5932,5932,9212,KOR,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,17.0,0.8144871953482617,0.8637911464245176,YOSEOP JEON,-0.004072422971976198,0.1347517730496454
5933,5933,9213,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PB,12.0,0.8536434492144006,0.34506242905788875,YOSEOP JEON,0.0,0.0851063829787234
5934,5934,9214,KOR,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",PH,6.0,0.7958678708400346,0.34506242905788875,YOSEOP JEON,0.007108967781504791,0.06382978723404255
5935,5935,9215,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PH,8.0,0.8680564146975133,0.34506242905788875,YOSEOP JEON,0.007108967781504791,0.06382978723404255
5936,5936,9216,KOR,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",SR,21.0,0.789682048744278,0.34506242905788875,YOSEOP JEON,-0.004072422971976198,0.1347517730496454
5937,5937,9230,MAS,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,12.0,0.8556847705060002,0.9682179341657208,TAN FU JIE,0.0,0.061465721040189124
5938,5938,9231,MAS,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,8.0,0.8598292713101571,0.9682179341657208,TAN FU JIE,0.0,0.061465721040189124
5939,5939,9232,MAS,2022 Cairo World Cup,final,"Cairo, Egypt",PH,6.0,0.8598292713101571,0.9682179341657208,TAN FU JIE,0.0,0.061465721040189124
5940,5940,9233,HKG,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,7.0,0.7855994061610787,0.44948921679909193,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5941,5941,9234,HKG,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,7.0,0.8443647160707658,0.44948921679909193,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5942,5942,9235,HKG,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,8.0,0.8691080044537919,0.44948921679909193,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5943,5943,9236,HKG,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,15.0,0.8134356055919831,0.48467650397275824,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5944,5944,9237,HKG,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,15.0,0.8072497834962267,0.48467650397275824,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5945,5945,9238,HKG,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,15.0,0.789682048744278,0.34506242905788875,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5946,5946,9239,HKG,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,15.0,0.8000123716441915,0.34506242905788875,MAN HIN JIM,-0.008188028175657086,0.08308004052684903
5947,5947,9240,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,20.0,0.7546702956822962,0.9682179341657208,DILAN JIMENEZ,0.016756852627833517,0.044326241134751775
5948,5948,9241,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",HB,12.0,0.8196214276877397,0.9682179341657208,DILAN JIMENEZ,-0.019295769692656523,0.09219858156028368
5949,5949,9242,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,3.0,0.8660150934059136,0.9682179341657208,DILAN JIMENEZ,-0.0025389170648230067,0.026950354609929075
5950,5950,9243,COL,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",PB,2.0,0.8752938265495485,0.9682179341657208,DILAN JIMENEZ,-0.0025389170648230067,0.026950354609929075
5951,5951,9244,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,13.0,0.8319930718792526,0.9682179341657208,DILAN JIMENEZ,-0.012694585324115963,0.06855791962174941
5952,5952,9245,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,5.0,0.8969442038846962,0.9682179341657208,DILAN JIMENEZ,-0.007108967781504791,0.04846335697399527
5953,5953,9246,COL,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,7.0,0.8103426945441049,0.9682179341657208,DILAN JIMENEZ,-0.007108967781504791,0.04846335697399527
5954,5954,9247,COL,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,7.0,0.8289001608313745,0.9682179341657208,DILAN JIMENEZ,-0.007108967781504791,0.04846335697399527
5955,5955,9248,COL,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,5.0,0.8258072497834962,0.9682179341657208,DILAN JIMENEZ,-0.007108967781504791,0.04846335697399527
5956,5956,9249,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,1.0,0.8567363602622788,0.44948921679909193,DILAN JIMENEZ,0.016756852627833517,0.044326241134751775
5957,5957,9250,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,3.0,0.8443647160707658,0.44948921679909193,DILAN JIMENEZ,0.016756852627833517,0.044326241134751775
5958,5958,9251,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,1.0,0.8567363602622788,0.44948921679909193,DILAN JIMENEZ,0.016756852627833517,0.044326241134751775
5959,5959,9252,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,5.0,0.7917852282568354,0.44948921679909193,DILAN JIMENEZ,-0.019295769692656523,0.09219858156028368
5960,5960,9253,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,22.0,0.7020908078683656,0.44948921679909193,DILAN JIMENEZ,-0.019295769692656523,0.09219858156028368
5961,5961,9254,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,3.0,0.847457627118644,0.44948921679909193,DILAN JIMENEZ,-0.0025389170648230067,0.026950354609929075
5962,5962,9255,COL,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PB,8.0,0.7299270072992701,0.44948921679909193,DILAN JIMENEZ,-0.0025389170648230067,0.026950354609929075
5963,5963,9256,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,3.0,0.8505505381665223,0.44948921679909193,DILAN JIMENEZ,-0.0025389170648230067,0.026950354609929075
5964,5964,9257,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,11.0,0.7113695410120005,0.44948921679909193,DILAN JIMENEZ,0.0,0.09574468085106383
5965,5965,9258,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,16.0,0.7113695410120005,0.44948921679909193,DILAN JIMENEZ,0.0,0.09574468085106383
5966,5966,9259,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,2.0,0.7794135840653222,0.44948921679909193,DILAN JIMENEZ,-0.012694585324115963,0.06855791962174941
5967,5967,9260,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,14.0,0.7546702956822962,0.44948921679909193,DILAN JIMENEZ,-0.012694585324115963,0.06855791962174941
5968,5968,9261,COL,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,7.0,0.847457627118644,0.44948921679909193,DILAN JIMENEZ,-0.007108967781504791,0.04846335697399527
5969,5969,9262,COL,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,10.0,0.8536434492144006,0.44948921679909193,DILAN JIMENEZ,-0.007108967781504791,0.04846335697399527
5970,5970,9263,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,15.0,0.8289001608313745,0.5539160045402951,PAU JIMENEZ,-0.03804213438112236,0.08747044917257683
5971,5971,9264,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",HB,46.0,0.47012247927749595,0.5539160045402951,PAU JIMENEZ,0.0,0.3262411347517731
5972,5972,9265,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",PB,14.0,0.8289001608313745,0.5539160045402951,PAU JIMENEZ,-0.053258988133571036,0.10638297872340426
5973,5973,9266,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,45.0,0.6845230731164172,0.5539160045402951,PAU JIMENEZ,0.0,0.3191489361702128
5974,5974,9267,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",SR,28.0,0.7855994061610787,0.5539160045402951,PAU JIMENEZ,0.007608426876224566,0.2387706855791962
5975,5975,9268,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,26.0,0.8165285166398614,0.5539160045402951,PAU JIMENEZ,0.060867415009795596,0.20162107396149948
5976,5976,9269,ESP,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,26.0,0.8453544476060868,0.5539160045402951,PAU JIMENEZ,0.060867415009795596,0.20162107396149948
5977,5977,9270,ESP,2023 Senior European Championships,qual,"Antalya, Turkey",FX,12.0,0.8556847705060002,0.5187287173666288,PAU JIMENEZ,-0.03804213438112236,0.08747044917257683
5978,5978,9271,ESP,2023 Senior European Championships,qual,"Antalya, Turkey",SR,61.0,0.8082395150315477,0.5187287173666288,PAU JIMENEZ,0.007608426876224566,0.2387706855791962
5979,5979,9272,ESP,2023 Senior European Championships,qual,"Antalya, Turkey",VT,91.0,0.8289001608313745,0.5187287173666288,PAU JIMENEZ,0.060867415009795596,0.20162107396149948
5980,5980,9273,ESP,2023 Senior European Championships,qual,"Antalya, Turkey",VT,17.0,0.8289001608313745,0.5187287173666288,PAU JIMENEZ,0.060867415009795596,0.20162107396149948
5981,5981,9274,ESP,2023 Senior European Championships,qual,"Antalya, Turkey",VT,17.0,0.8907583817889397,0.5187287173666288,PAU JIMENEZ,0.060867415009795596,0.20162107396149948
5982,5982,9275,ESP,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,10.0,0.7979710503525919,0.48467650397275824,PAU JIMENEZ,-0.03804213438112236,0.08747044917257683
5983,5983,9276,ESP,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,16.0,0.7855994061610787,0.48467650397275824,PAU JIMENEZ,-0.053258988133571036,0.10638297872340426
5984,5984,9277,ESP,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,12.0,0.7917852282568354,0.48467650397275824,PAU JIMENEZ,0.007608426876224566,0.2387706855791962
