,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
14128,MENDEZ,ANA KARINA,w,PER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,137.0,10.933
14129,MENDEZ,ANA KARINA,w,PER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,146.0,10.533
14130,MENDEZ,ANA KARINA,w,PER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,116.0,11.5
14131,MENDEZ,ANA KARINA,w,PER,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,137.0,12.2
14132,MENDEZ,ANA KARINA,w,PER,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,46.0,9.166
14133,MENDEZ,ANA KARINA,w,PER,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,47.0,10.066
14134,MENDEZ,ANA KARINA,w,PER,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,17.0,11.9
14135,MENDEZ,ANA KARINA,w,PER,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,41.0,11.933
14136,MENEZES,MARIA,w,POR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,105.0,9.333
14137,MENEZES,MARIA,w,POR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,81.0,11.433
14138,MENEZES,MARIA,w,POR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,111.0,9.466
14139,MENEZES,MARIA,w,POR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,58.0,12.833
14140,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,,12.233
14141,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,12.467
14142,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,12.367
14143,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,12.467
14144,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,11.5
14145,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,13.033
14146,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,12.767
14147,MERCER WINCHE PEDRO,CAROLYNE,w,BRA,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.6
14163,MESA,ANGELICA,w,COL,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,22.0,10.5
14164,MESA,ANGELICA,w,COL,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,15.0,11.8
14165,MESA,ANGELICA,w,COL,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,20.0,11.25
14166,MESA,ANGELICA,w,COL,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,33.0,11.6
14167,MESA,ANGELICA,w,COL,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,12.0,11.6
14168,MESA,ANGELICA,w,COL,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,12.0,11.85
14169,MESA,ANGELICA,w,COL,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,27.0,11.633
14170,MESA,ANGELICA,w,COL,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,49.0,9.466
14171,MESA VERGARA,ANGELICA,w,COL,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,11.433
14172,MESA VERGARA,ANGELICA,w,COL,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,11.967
14173,MESA VERGARA,ANGELICA,w,COL,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,11.4
14174,MESA VERGARA,ANGELICA,w,COL,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,11.6
14175,MESA VERGARA,ANGELICA,w,COL,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,12.167
14176,MESA VERGARA,ANGELICA,w,COL,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.4
14177,MESIRI,ATHANASIA,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,87.0,11.9
14178,MESIRI,ATHANASIA,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,93.0,12.1
14179,MESIRI,ATHANASIA,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,144.0,10.066
14180,MESIRI,ATHANASIA,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,62.0,13.133
14181,MESIRI,ATHANASIA,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,17.0,13.133
14182,MESIRI,ATHANASIA,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,17.0,13.0
14183,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,27.0,12.0
14184,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,49.0,12.033
14185,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,92.0,10.5
14186,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,final,"Antalya, Turkey",VT,7.0,12.8
14187,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,51.0,12.933
14188,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,6.0,12.933
14189,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,final,"Antalya, Turkey",VT,7.0,12.7
14190,MESIRI,ATHANASIA,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,6.0,12.8
14191,MESROPIAN,MELINE,w,ARG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,101.0,10.966
14192,MESROPIAN,MELINE,w,ARG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,87.0,12.133
14193,MESROPIAN,MELINE,w,ARG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,91.0,11.766
14194,MESROPIAN,MELINE,w,ARG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,94.0,12.633
14195,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,,10.9
14196,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,9.9
14197,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,12.4
14198,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,13.0
14199,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,11.367
14200,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,13.133
14201,MESROPIAN,MELINE,w,ARG,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.733
14307,MEULEMAN,CASEY-JANE,w,NED,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,12.0,12.2
14308,MEULEMAN,CASEY-JANE,w,NED,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,9.0,12.166
14309,MEULEMAN,CASEY-JANE,w,NED,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,10.0,12.566
14310,MEULEMAN,CASEY-JANE,w,NED,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,10.0,12.233
14323,MICALLEF,SOFIA,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,17.0,11.5
14324,MICALLEF,SOFIA,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,3.0,13.55
14325,MICALLEF,SOFIA,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,5.0,13.3
14326,MICALLEF,SOFIA,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,3.0,12.3
14327,MICALLEF,SOFIA,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,5.0,12.5
14328,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,26.0,11.3
14329,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",FX,7.0,12.0
14330,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,8.0,12.35
14331,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",UB,7.0,11.9
14332,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,8.0,12.4
14333,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,9.0,13.05
14334,MICALLEF,SOFIA,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,9.0,12.3
14335,MICALLEF,SOFIA,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",BB,7.0,12.5
14336,MICALLEF,SOFIA,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,7.0,12.45
14337,MICALLEF,SOFIA,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,20.0,11.8
14338,MICALLEF,SOFIA,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,19.0,11.7
14349,MIELLE,SILANE,w,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,49.0,11.4
14350,MIELLE,SILANE,w,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,29.0,12.433
14351,MIELLE,SILANE,w,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,31.0,12.766
14352,MIELLE,SILANE,w,FRA,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,15.0,11.966
14353,MIELLE,SILANE,w,FRA,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,1.0,12.933
14354,MIELLE,SILANE,w,FRA,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,1.0,13.133
14355,MIELLE,SILANE,w,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,26.0,12.1
14356,MIELLE,SILANE,w,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,6.0,12.9
14357,MIELLE,SILANE,w,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,33.0,11.8
14364,MILLER,ZOE,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,23.0,10.95
14365,MILLER,ZOE,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,11.0,12.65
14366,MILLER,ZOE,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,8.0,13.1
14367,MILLER,ZOE,w,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,13.65
14368,MILLER,ZOE,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,19.0,12.45
14369,MILLER,ZOE,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,20.0,12.15
14370,MILLER,ZOE,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,1.0,14.75
14371,MILLER,ZOE,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,13.65
14372,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",BB,,13.05
14373,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",BB,,12.25
14374,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,11.8
14375,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,12.4
14376,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",UB,,11.0
14377,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",UB,,14.4
14378,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,13.15
14379,MILLER,ZOE,w,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,13.4
14380,MILLER,ZOE,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,8.0,12.55
14381,MILLER,ZOE,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,15.0,12.4
14382,MILLER,ZOE,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,1.0,13.9
14383,MILLER,ZOE,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.65
14384,MILLER,ZOE,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,10.0,12.9
14385,MILLER,ZOE,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,38.0,10.85
14386,MILLER,ZOE,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",UB,1.0,14.633
14387,MILLER,ZOE,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,1.0,14.85
14388,MILLER,ZOE,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,4.0,13.9
14389,MILLER,ZOE,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",UB,1.0,14.666
14390,MILLER,ZOE,w,USA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,1.0,14.766
14391,MILLOUSI,VASILIKI,w,GRE,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,18.0,11.1
14392,MILLOUSI,VASILIKI,w,GRE,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,19.0,11.466
14393,MILLOUSI,VASILIKI,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,31.0,11.9
14394,MILLOUSI,VASILIKI,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,84.0,11.033
14395,MILTON,ANNALISA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,25.0,11.0
14396,MILTON,ANNALISA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,24.0,11.1
14397,MILTON,ANNALISA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,26.0,11.95
14398,MILTON,ANNALISA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,13.6
14399,MILTON,ANNALISA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,9.0,12.2
14400,MILTON,ANNALISA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,24.0,11.45
14401,MILTON,ANNALISA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,31.0,9.4
14402,MILTON,ANNALISA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.0
14403,MILTON,MALEA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,34.0,9.15
14404,MILTON,MALEA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,22.0,11.95
14405,MILTON,MALEA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,21.0,12.6
14406,MILTON,MALEA,w,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,13.3
14407,MILTON,MALEA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,21.0,11.25
14408,MILTON,MALEA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,29.0,10.45
14409,MILTON,MALEA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,25.0,11.4
14410,MILTON,MALEA,w,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.0
14411,MINAEVA,MARIA,w,RUS,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",FX,1.0,12.666
14412,MINAEVA,MARIA,w,RUS,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",FX,4.0,12.5
14413,MINAEVA,MARIA,w,RUS,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",UB,3.0,12.533
14414,MINAEVA,MARIA,w,RUS,2-5 Mar 2022,2022 Doha World Cup,final,"Doha, Qatar",UB,2.0,13.366
14415,MINAKOVSKAYA,MILANA,w,AZE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,147.0,7.866
14416,MINAKOVSKAYA,MILANA,w,AZE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,89.0,12.1
14417,MINAKOVSKAYA,MILANA,w,AZE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,121.0,10.766
14418,MINAKOVSKAYA,MILANA,w,AZE,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,30.0,10.3
14419,MINAKOVSKAYA,MILANA,w,AZE,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,26.0,10.6
14420,MINAKOVSKAYA,MILANA,w,AZE,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,23.0,10.366
14421,MINAKOVSKAYA,MILANA,w,AZE,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,16.0,10.2
14422,MINAKOVSKAYA,MILANA,w,AZE,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,15.0,10.9
14423,MINAKOVSKAYA,MILANA,w,AZE,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,12.0,10.3
14424,MINAKOVSKAYA,MILANA,w,AZE,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",BB,19.0,9.0
14425,MINAKOVSKAYA,MILANA,w,AZE,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",UB,15.0,7.6
14426,MINAKOVSKAYA,MILANA,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,106.0,9.5
14427,MINAKOVSKAYA,MILANA,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,106.0,10.366
14428,MINAKOVSKAYA,MILANA,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,101.0,9.966
14429,MINAKOVSKAYA,MILANA,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,109.0,11.5
14430,MINAKOVSKAYA,MILANA,w,AZE,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,18.0,11.05
14431,MINAKOVSKAYA,MILANA,w,AZE,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,15.0,11.9
14432,MINAKOVSKAYA,MILANA,w,AZE,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,15.0,11.8
14450,MINTCHEVA,PALOMA,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,104.0,9.333
14451,MINTCHEVA,PALOMA,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,25.0,12.566
14452,MINTCHEVA,PALOMA,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,39.0,12.566
14453,MINTCHEVA,PALOMA,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,53.0,12.9
14548,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,8.0,12.966
14549,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,3.0,13.533
14550,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,3.0,13.7
14551,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,,13.233
14552,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,7.0,13.733
14553,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,8.0,13.066
14554,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,10.0,13.6
14555,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,13.7
14556,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,19.0,12.866
14557,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,65.0,12.566
14558,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,4.0,14.233
14559,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,14.4
14560,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT,5.0,14.066
14561,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,8.0,14.3
14562,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,7.0,14.3
14563,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT,5.0,13.933
14564,MIYATA,SHOKO,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,7.0,13.033
14565,MIYATA,SHOKO,w,JPN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",BB,7.0,12.567
14566,MIYATA,SHOKO,w,JPN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,7.0,12.9
14567,MIYATA,SHOKO,w,JPN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,3.0,13.633
14568,MIYATA,SHOKO,w,JPN,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,2.0,13.633
