,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
4816,13496,NZL,2023 Doha World Cup,qual,"Doha, Qatar",VT,16.0,11.633,488,MADELEINE MARSHALL,0.000546448087431692,31.625
4817,13518,VEN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,30.0,9.7,396,GETSEMARY MARTINEZ,0,30.0
4818,13519,VEN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,23.0,11.3,396,GETSEMARY MARTINEZ,0,23.0
4819,13520,VEN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,23.0,10.6,396,GETSEMARY MARTINEZ,0,23.0
4820,13521,VEN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,32.0,11.6,396,GETSEMARY MARTINEZ,0,32.0
4821,13529,ARG,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,108.0,10.8,639,LEILA MARTINEZ,-0.0004658227848101292,66.25
4822,13530,ARG,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,89.0,12.1,639,LEILA MARTINEZ,-0.005115068493150682,67.0
4823,13531,ARG,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,90.0,12.666,639,LEILA MARTINEZ,-0.0018246575342465764,86.0
4824,13532,ARG,2022 Paris World Challenge Cup,qual,"Paris, France",BB,22.0,11.55,669,LEILA MARTINEZ,-0.0004658227848101292,66.25
4825,13533,ARG,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,109.0,11.5,304,LEILA MARTINEZ,-0.0004658227848101292,66.25
4826,13534,ARG,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,129.0,12.4,304,LEILA MARTINEZ,-0.0018246575342465764,86.0
4827,13535,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,26.0,11.366,274,LEILA MARTINEZ,-0.0004658227848101292,66.25
4828,13536,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,45.0,10.233,274,LEILA MARTINEZ,-0.005115068493150682,67.0
4829,13537,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,18.0,11.866,274,LEILA MARTINEZ,0,18.0
4830,13538,ARG,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,39.0,12.0,274,LEILA MARTINEZ,-0.0018246575342465764,86.0
4831,13553,VEN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,13.0,11.6,396,VICTOR MARTINEZ,0,13.0
4832,13554,VEN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,13.0,11.85,396,VICTOR MARTINEZ,0,13.0
4833,13570,VEN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,7.733,427,GETSEMARY AUXILIADORA MARTINEZ FIGUERA,0,0.0
4834,13571,VEN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,10.8,427,GETSEMARY AUXILIADORA MARTINEZ FIGUERA,0,0.0
4835,13572,VEN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,11.067,427,GETSEMARY AUXILIADORA MARTINEZ FIGUERA,0,0.0
4836,13573,VEN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,11.8,427,GETSEMARY AUXILIADORA MARTINEZ FIGUERA,0,0.0
4837,13626,POR,2022 Senior European Championships,qual,"Munich, Germany",UB,60.0,11.633,700,FILIPA MARTINS,0.004292929292929295,28.0
4838,13627,POR,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,21.0,12.566,304,FILIPA MARTINS,-0.0023584905660377358,32.833333333333336
4839,13628,POR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,43.0,12.633,304,FILIPA MARTINS,-0.0023584905660377358,32.833333333333336
4840,13629,POR,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,15.0,12.733,304,FILIPA MARTINS,0.0008692810457516398,22.666666666666668
4841,13630,POR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,34.0,12.833,304,FILIPA MARTINS,0.0008692810457516398,22.666666666666668
4842,13631,POR,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,12.0,13.433,304,FILIPA MARTINS,0.004292929292929295,28.0
4843,13632,POR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,30.0,13.333,304,FILIPA MARTINS,0.004292929292929295,28.0
4844,13633,POR,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,21.0,12.866,304,FILIPA MARTINS,-0.0008758169934640545,33.333333333333336
4845,13634,POR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,58.0,13.166,304,FILIPA MARTINS,-0.0008758169934640545,33.333333333333336
4846,13635,POR,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,21.0,11.633,488,FILIPA MARTINS,-0.0023584905660377358,32.833333333333336
4847,13636,POR,2023 Baku World Cup,final,"Baku, Azerbaijan",UB,8.0,12.9,488,FILIPA MARTINS,0.004292929292929295,28.0
4848,13637,POR,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,8.0,12.933,488,FILIPA MARTINS,0.004292929292929295,28.0
4849,13638,POR,2023 Cottbus World Cup,final,"Cottbus, Germany",BB,3.0,13.133,516,FILIPA MARTINS,-0.0023584905660377358,32.833333333333336
4850,13639,POR,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,6.0,13.0,516,FILIPA MARTINS,-0.0023584905660377358,32.833333333333336
4851,13640,POR,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,17.0,11.566,516,FILIPA MARTINS,0.004292929292929295,28.0
4852,13641,POR,2023 Senior European Championships,qual,"Antalya, Turkey",BB,103.0,9.4,457,FILIPA MARTINS,-0.0023584905660377358,32.833333333333336
4853,13642,POR,2023 Senior European Championships,qual,"Antalya, Turkey",FX,19.0,12.7,457,FILIPA MARTINS,0.0008692810457516398,22.666666666666668
4854,13643,POR,2023 Senior European Championships,qual,"Antalya, Turkey",UB,61.0,12.033,457,FILIPA MARTINS,0.004292929292929295,28.0
4855,13644,POR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,21.0,13.3,457,FILIPA MARTINS,-0.0008758169934640545,33.333333333333336
4856,13645,ESP,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,63.0,11.733,639,LAIA MASFERRER,0.0075853658536585355,37.5
4857,13646,ESP,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,70.0,12.866,639,LAIA MASFERRER,-0.006168724279835386,20.0
4858,13647,ESP,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,12.0,12.666,516,LAIA MASFERRER,0.0075853658536585355,37.5
4859,13648,ESP,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,18.0,11.3,516,LAIA MASFERRER,0.0030583333333333257,10.0
4860,13649,ESP,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,14.0,11.7,396,LAIA MASFERRER,0,14.0
4861,13650,ESP,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",UB,6.0,11.5,396,LAIA MASFERRER,0.0030583333333333257,10.0
4862,13651,ESP,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,6.0,11.667,396,LAIA MASFERRER,0.0030583333333333257,10.0
4863,13652,ESP,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,8.0,12.867,396,LAIA MASFERRER,-0.006168724279835386,20.0
4864,13653,ESP,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,7.0,12.967,396,LAIA MASFERRER,-0.006168724279835386,20.0
4865,13654,ESP,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,7.0,12.133,396,LAIA MASFERRER,-0.006168724279835386,20.0
4866,13655,ESP,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,8.0,11.367,396,LAIA MASFERRER,-0.006168724279835386,20.0
4867,13690,JPN,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",BB,7.0,12.366,304,MISAKI MASUI,0,5.5
4868,13691,JPN,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,4.0,13.266,304,MISAKI MASUI,0,5.5
4869,13692,JPN,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",FX,5.0,12.633,304,MISAKI MASUI,0,8.0
4870,13693,JPN,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,11.0,12.7,304,MISAKI MASUI,0,8.0
4871,13694,JPN,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,11.0,12.1,304,MISAKI MASUI,0,11.0
4872,13695,JPN,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,12.0,13.133,304,MISAKI MASUI,0,12.0
4873,13696,JPN,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,12.0,11.8,304,MISAKI MASUI,0,12.0
4874,13723,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,36.0,9.9,761,TOUWA MATSUDA,0,36.0
4875,13724,JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,18.0,11.9,761,TOUWA MATSUDA,0,18.0
4876,13732,USA,2022 U.S. Championships,qual,"Tampa, FL",BB,,11.95,700,NOLA MATTHEWS,-0.0010989010989011015,0.0
4877,13733,USA,2022 U.S. Championships,final,"Tampa, FL",BB,,12.5,700,NOLA MATTHEWS,-0.0010989010989011015,0.0
4878,13734,USA,2022 U.S. Championships,qual,"Tampa, FL",FX,,12.35,700,NOLA MATTHEWS,0.00073260073260073,0.0
4879,13735,USA,2022 U.S. Championships,final,"Tampa, FL",FX,,12.2,700,NOLA MATTHEWS,0.00073260073260073,0.0
4880,13736,USA,2022 U.S. Championships,qual,"Tampa, FL",UB,,13.75,700,NOLA MATTHEWS,0.00018315018315018575,0.0
4881,13737,USA,2022 U.S. Championships,final,"Tampa, FL",UB,,14.05,700,NOLA MATTHEWS,0.00018315018315018575,0.0
4882,13738,USA,2022 U.S. Championships,qual,"Tampa, FL",VT,,13.1,700,NOLA MATTHEWS,0.0006410256410256404,0.0
4883,13739,USA,2022 U.S. Championships,final,"Tampa, FL",VT,,12.95,700,NOLA MATTHEWS,0.0006410256410256404,0.0
4884,13740,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,4.0,12.5,731,NOLA MATTHEWS,-0.0010989010989011015,0.0
4885,13741,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,8.0,11.7,731,NOLA MATTHEWS,0.00073260073260073,0.0
4886,13742,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,2.0,13.9,731,NOLA MATTHEWS,0.00018315018315018575,0.0
4887,13743,USA,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,,13.0,731,NOLA MATTHEWS,0.0006410256410256404,0.0
4888,13744,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,7.0,13.05,881,NOLA MATTHEWS,-0.0010989010989011015,0.0
4889,13745,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,9.0,12.8,881,NOLA MATTHEWS,0.00073260073260073,0.0
4890,13746,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,1.0,13.95,881,NOLA MATTHEWS,0.00018315018315018575,0.0
4891,13747,USA,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,12.85,881,NOLA MATTHEWS,0.0006410256410256404,0.0
4892,13748,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,6.0,13.3,335,NOLA MATTHEWS,-0.0010989010989011015,0.0
4893,13749,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,5.0,13.3,335,NOLA MATTHEWS,0.00073260073260073,0.0
4894,13750,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,4.0,13.9,335,NOLA MATTHEWS,0.00018315018315018575,0.0
4895,13751,USA,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,13.05,335,NOLA MATTHEWS,0.0006410256410256404,0.0
4896,13752,USA,2023 U.S. Championships,qual,"San Jose, CA",BB,,13.0,335,NOLA MATTHEWS,-0.0010989010989011015,0.0
4897,13753,USA,2023 U.S. Championships,final,"San Jose, CA",BB,,12.45,335,NOLA MATTHEWS,-0.0010989010989011015,0.0
4898,13754,USA,2023 U.S. Championships,qual,"San Jose, CA",FX,,13.4,335,NOLA MATTHEWS,0.00073260073260073,0.0
4899,13755,USA,2023 U.S. Championships,final,"San Jose, CA",FX,,13.2,335,NOLA MATTHEWS,0.00073260073260073,0.0
4900,13756,USA,2023 U.S. Championships,qual,"San Jose, CA",UB,,12.4,335,NOLA MATTHEWS,0.00018315018315018575,0.0
4901,13757,USA,2023 U.S. Championships,final,"San Jose, CA",UB,,14.05,335,NOLA MATTHEWS,0.00018315018315018575,0.0
4902,13758,USA,2023 U.S. Championships,qual,"San Jose, CA",VT,,13.15,335,NOLA MATTHEWS,0.0006410256410256404,0.0
4903,13759,USA,2023 U.S. Championships,final,"San Jose, CA",VT,,13.2,335,NOLA MATTHEWS,0.0006410256410256404,0.0
4904,13760,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,6.0,12.7,516,NOLA MATTHEWS,-0.0010989010989011015,0.0
4905,13761,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,4.0,13.2,516,NOLA MATTHEWS,0.00073260073260073,0.0
4906,13762,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,5.0,13.45,516,NOLA MATTHEWS,0.00018315018315018575,0.0
4907,13763,USA,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.25,516,NOLA MATTHEWS,0.0006410256410256404,0.0
4908,13764,USA,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,4.0,13.2,488,NOLA MATTHEWS,-0.0010989010989011015,0.0
4909,13765,USA,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,5.0,12.9,488,NOLA MATTHEWS,0.00073260073260073,0.0
4910,13766,USA,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,7.0,13.65,488,NOLA MATTHEWS,0.00018315018315018575,0.0
4911,13767,USA,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,15.0,13.1,488,NOLA MATTHEWS,0.0006410256410256404,0.0
4912,13768,USA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,12.7,427,NOLA RHIANNE MATTHEWS,0,0.0
4913,13769,USA,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,13.1,427,NOLA RHIANNE MATTHEWS,0,0.0
4914,13770,USA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,12.667,427,NOLA RHIANNE MATTHEWS,0,0.0
4915,13771,USA,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,14.067,427,NOLA RHIANNE MATTHEWS,0,0.0
4916,13772,USA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,14.0,427,NOLA RHIANNE MATTHEWS,0,0.0
4917,13773,USA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.9,427,NOLA RHIANNE MATTHEWS,0,0.0
4918,13774,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,16.0,10.8,396,CHINA MATTIS,0,24.0
4919,13775,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,32.0,9.15,396,CHINA MATTIS,0,24.0
4920,13776,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,19.0,9.85,396,CHINA MATTIS,0,27.0
4921,13777,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,35.0,9.55,396,CHINA MATTIS,0,27.0
4922,13778,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,33.0,7.05,396,CHINA MATTIS,0,33.0
4923,13779,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,18.0,11.7,396,CHINA MATTIS,0,23.0
4924,13780,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,28.0,11.9,396,CHINA MATTIS,0,23.0
4925,13781,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,13.0,11.0,396,TYESHA MATTIS,-0.0002786885245901696,14.5
4926,13782,JAM,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,7.0,10.35,396,TYESHA MATTIS,-0.0002786885245901696,14.5
4927,13783,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,5.0,12.0,396,TYESHA MATTIS,-0.0002786885245901696,14.5
4928,13784,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,13.0,11.1,396,TYESHA MATTIS,0,20.0
4929,13785,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,27.0,10.8,396,TYESHA MATTIS,0,20.0
4930,13786,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,1.0,12.85,396,TYESHA MATTIS,-0.006967213114754096,6.0
4931,13787,JAM,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,3.0,12.75,396,TYESHA MATTIS,-0.006967213114754096,6.0
4932,13788,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,5.0,12.75,396,TYESHA MATTIS,-0.006967213114754096,6.0
4933,13789,JAM,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,4.0,12.9,396,TYESHA MATTIS,0,6.0
4934,13790,JAM,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,8.0,12.85,396,TYESHA MATTIS,0,6.0
4935,13791,JAM,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,33.0,10.966,274,TYESHA MATTIS,-0.0002786885245901696,14.5
4936,13792,JAM,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,15.0,12.0,274,TYESHA MATTIS,-0.006967213114754096,6.0
4937,13793,JAM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,10.733,427,TYESHA TINEKAI MATTIS,0,0.0
4938,13794,JAM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,10.367,427,TYESHA TINEKAI MATTIS,0,0.0
4939,13795,JAM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,10.533,427,TYESHA TINEKAI MATTIS,0,0.0
4940,13796,JAM,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.867,427,TYESHA TINEKAI MATTIS,0,0.0
4941,13797,RSA,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,20.0,10.0,396,NKAZIMLO MATYOLO,0,20.0
4942,13798,RSA,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,15.0,11.667,396,NKAZIMLO MATYOLO,0,15.0
4943,13799,HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,23.0,12.766,639,GRETA MAYER,3.501094091903723e-05,14.4
4944,13800,HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,40.0,12.833,639,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4945,13801,HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,119.0,10.8,639,GRETA MAYER,0.00041919191919192013,95.25
4946,13802,HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,47.0,13.2,639,GRETA MAYER,0.0,10.6
4947,13803,HUN,2022 Koper World Challenge Cup,final,"Koper, Slovenia",BB,3.0,12.45,761,GRETA MAYER,3.501094091903723e-05,14.4
4948,13804,HUN,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",BB,5.0,12.4,761,GRETA MAYER,3.501094091903723e-05,14.4
4949,13805,HUN,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,3.0,12.65,761,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4950,13806,HUN,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,3.0,12.9,761,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4951,13807,HUN,2022 Koper World Challenge Cup,final,"Koper, Slovenia",VT,4.0,13.5,761,GRETA MAYER,0.0,10.6
4952,13808,HUN,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT,7.0,13.05,761,GRETA MAYER,0.0,10.6
4953,13809,HUN,2022 Koper World Challenge Cup,final,"Koper, Slovenia",VT,4.0,12.6,761,GRETA MAYER,0.0,10.6
4954,13810,HUN,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT,7.0,12.4,761,GRETA MAYER,0.0,10.6
4955,13811,HUN,2022 Paris World Challenge Cup,qual,"Paris, France",BB,15.0,11.8,669,GRETA MAYER,3.501094091903723e-05,14.4
4956,13812,HUN,2022 Paris World Challenge Cup,final,"Paris, France",FX,7.0,12.3,669,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4957,13813,HUN,2022 Paris World Challenge Cup,qual,"Paris, France",FX,6.0,12.65,669,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4958,13814,HUN,2022 Paris World Challenge Cup,qual,"Paris, France",VT,6.0,12.95,669,GRETA MAYER,0.0,10.6
4959,13815,HUN,2022 Paris World Challenge Cup,final,"Paris, France",VT,8.0,13.15,669,GRETA MAYER,0.0,10.6
4960,13816,HUN,2022 Paris World Challenge Cup,qual,"Paris, France",VT,6.0,12.55,669,GRETA MAYER,0.0,10.6
4961,13817,HUN,2022 Paris World Challenge Cup,final,"Paris, France",VT,8.0,12.1,669,GRETA MAYER,0.0,10.6
4962,13818,HUN,2022 Senior European Championships,qual,"Munich, Germany",BB,18.0,12.833,700,GRETA MAYER,3.501094091903723e-05,14.4
4963,13819,HUN,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,11.0,12.766,700,GRETA MAYER,3.501094091903723e-05,14.4
4964,13820,HUN,2022 Senior European Championships,qual,"Munich, Germany",FX,23.0,12.7,700,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4965,13821,HUN,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,19.0,12.433,700,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4966,13822,HUN,2022 Senior European Championships,qual,"Munich, Germany",UB,61.0,11.6,700,GRETA MAYER,0.00041919191919192013,95.25
4967,13823,HUN,2022 Senior European Championships,qual,"Munich, Germany",VT,37.0,12.933,700,GRETA MAYER,0.0,10.6
4968,13824,HUN,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,19.0,13.133,700,GRETA MAYER,0.0,10.6
4969,13825,HUN,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",BB,3.0,12.733,669,GRETA MAYER,3.501094091903723e-05,14.4
4970,13826,HUN,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,2.0,12.733,669,GRETA MAYER,3.501094091903723e-05,14.4
4971,13827,HUN,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,1.0,13.466,669,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4972,13828,HUN,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",FX,2.0,13.033,669,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4973,13829,HUN,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT,3.0,13.333,669,GRETA MAYER,0.0,10.6
4974,13830,HUN,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,3.0,13.266,669,GRETA MAYER,0.0,10.6
4975,13831,HUN,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,3.0,12.6,669,GRETA MAYER,0.0,10.6
4976,13832,HUN,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT,3.0,12.7,669,GRETA MAYER,0.0,10.6
4977,13833,HUN,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,5.0,12.9,853,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4978,13834,HUN,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,2.0,12.95,853,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4979,13835,HUN,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,4.0,13.3,853,GRETA MAYER,0.0,10.6
4980,13836,HUN,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,6.0,13.3,853,GRETA MAYER,0.0,10.6
4981,13837,HUN,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,4.0,12.65,853,GRETA MAYER,0.0,10.6
4982,13838,HUN,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,6.0,12.65,853,GRETA MAYER,0.0,10.6
4983,13839,HUN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,50.0,12.466,304,GRETA MAYER,3.501094091903723e-05,14.4
4984,13840,HUN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,73.0,12.4,304,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4985,13841,HUN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,100.0,11.766,304,GRETA MAYER,0.00041919191919192013,95.25
4986,13842,HUN,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,47.0,13.3,304,GRETA MAYER,0.0,10.6
4987,13843,HUN,2023 Senior European Championships,qual,"Antalya, Turkey",BB,14.0,12.566,457,GRETA MAYER,3.501094091903723e-05,14.4
4988,13844,HUN,2023 Senior European Championships,qual,"Antalya, Turkey",FX,99.0,10.966,457,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4989,13845,HUN,2023 Senior European Championships,qual,"Antalya, Turkey",UB,101.0,10.166,457,GRETA MAYER,0.00041919191919192013,95.25
4990,13846,HUN,2023 Senior European Championships,qual,"Antalya, Turkey",VT,25.0,13.2,457,GRETA MAYER,0.0,10.6
4991,13847,HUN,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,23.0,9.265999999999998,427,GRETA MAYER,-0.0009107468123861566,21.857142857142858
4992,13848,HUN,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,2.0,13.266000000000002,427,GRETA MAYER,0.0,10.6
4993,13849,HUN,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,2.0,13.233,427,GRETA MAYER,0.0,10.6
4994,13850,HUN,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,2.0,12.832999999999998,427,GRETA MAYER,0.0,10.6
4995,13851,HUN,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,2.0,12.832999999999998,427,GRETA MAYER,0.0,10.6
4996,13852,RSA,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,14.0,11.233,761,CAELIN MAYERS,0,14.0
